word,frequencies
0007,{'1041404587373195264': 1}
001,{'1041381660988764160': 1}
00268781,{'1041365476440526855': 1}
003,{'1041381660988764160': 1}
011ks,{'1041364863572996096': 1}
01369992,{'1041395259375321089': 1}
0208,{'1041401075520159744': 1}
05de,{'1041405572606775296': 1}
0710,{'1041395089266958336': 1}
0890,{'1041363075255988224': 1}
0akhgq8wd,{'1041408290964623361': 1}
0kebqyjc,{'1041399735066738689': 1}
0na1fl6,{'1041378125026938880': 1}
0nk,{'1041380687285309441': 1}
0nu3l,{'1041366224373010437': 1}
0pqd,{'1041391990347362305': 1}
0pqdyxjo,{'1041391895644176384': 1}
0r9kaxvzq,{'1041394797808902144': 1}
0rexp0litic0,{'1041400046070235137': 1}
0sghclks,{'1041415254893383680': 1}
0wveh,{'1041372161724821504': 1}
101,{'1041363814074208257': 1}
1060,{'1041367085564211201': 1}
111,{'1041388431795007488': 1}
11c,{'1041394653600329736': 1}
13de,{'1041370035267280896': 1}
14sugh1y2y,{'1041366295848132608': 1}
16hhf1tlt,{'1041374580395466754': 1}
17uudlmj9m,{'1041370035267280896': 1}
1910,{'1041401127688962049': 1}
1954,{'1041408491242573824': 1}
1977,{'1041362968934400000': 1}
198,{'1041377403686322176': 1}
1988,{'1041370112840945664': 1}
19ocyasb,{'1041372343115960321': 1}
1aela7,{'1041379063443677186': 1}
1cbhhbo0,{'1041405892527370247': 1}
1er,{'1041396186257797125': 1}
1erdebatedigital,{'1041370148005924865': 1}
1evh9,{'1041379163054268418': 1}
1fvbjytjcb,{'1041365292117635072': 1}
1g3ipltfd5,{'1041388431795007488': 1}
1oaak,{'1041365056112361473': 1}
1uojyw9zz,{'1041365604563865600': 1}
1uyy,{'1041413983012573187': 1}
1xvgmq9,{'1041384428604403712': 1}
2005,{'1041366390928596992': 1}
2007,{'1041396718573707265': 1}
2016,{'1041362824084238336': 1}
2017,{'1041384851742629890': 1}
2018,{'1041363419155361793': 1}
2018qu,{'1041388178870026242': 1}
21notici,{'1041394048798482432': 1}
285,{'1041396033945825280': 1}
2ad676e111384e5,{'1041389850061103104': 1}
2beneikyz,{'1041407301029167106': 1}
2enakgd,{'1041400144598581248': 1}
2kbm2msh6i,{'1041413142629306373': 1}
2kped,{'1041383718802337792': 1}
2n5hzae7bt,{'1041374826366201856': 1}
2pnddde,{'1041365554194538497': 1}
2uwxcxurkq,{'1041378786904866817': 1}
2vlem,{'1041382968697257985': 1}
2ye0zs,{'1041402773429018630': 1}
34r2ct6t,{'1041405160407359488': 1}
3al8,{'1041402773429018630': 1}
3bc2czx,{'1041412671927607297': 1}
3bkxdu3dh,{'1041376298575245318': 1}
3c1cuplfrn,{'1041417122373484544': 1}
3yrom9t6t1,{'1041379622175342592': 1}
4009912,{'1041389970303397890': 1}
406,{'1041372772998500352': 1}
40rex9x,{'1041366336612573184': 1}
42usil,{'1041389462369067008': 1}
4416645,{'1041392764288741376': 1}
46mswbq5,{'1041362935812120577': 1}
4efs8uzpq,{'1041391888585187328': 1}
4lfgon7,{'1041377894960914432': 1}
4ms4kkpzx,{'1041382731643609094': 1}
4np,{'1041372772998500352': 1}
4nx,{'1041378840650678274': 1}
4ojogdvs,{'1041400180543770630': 1}
4p1jc7znq,{'1041399110467608576': 1}
4pqktipaxq,{'1041366308581978112': 1}
4qgp3s,{'1041371402232844289': 1}
4rtm0xpdy,{'1041381921215971328': 1}
5044984,{'1041405631687737349': 1}
5cgm1wokcg,{'1041395985652613120': 1}
5f1rx7cxka,{'1041376619380842497': 1}
5heyl8,{'1041413684516597760': 1}
5j0xcxgvj,{'1041407636787347456': 1}
5jhoxrlnn,{'1041403557705134080': 1}
5mr,{'1041388178870026242': 1}
5mw3p4przh,{'1041389970303397890': 1}
5o3xdcaagd,{'1041411703538438144': 1}
5otg,{'1041370035267280896': 1}
5zg0wpwj,{'1041399110467608576': 1}
5zoycju,{'1041403520069632001': 1}
6000,{'1041363075255988224': 1}
666,{'1041409069108609027': 1}
6700407,{'1041403511601278976': 1}
6877078,{'1041364649659310080': 1}
6hgxyz,{'1041395259375321089': 1}
6pm,{'1041375357637734400': 1}
6tvqx7es,{'1041413419805671425': 1}
717p,{'1041385229087371266': 1}
7668639,{'1041402129397829632': 1}
794,{'1041370871758249985': 1}
79fdnyjv,{'1041366398415585280': 1}
7bmfcl,{'1041381671080218628': 1}
7f3os,{'1041411979687157761': 1}
7ojx,{'1041402180392177667': 1}
7w2zigmjt,{'1041386339743215616': 1}
7whbhh22in,{'1041401230998818817': 1}
7wve0mt,{'1041410258776797184': 1}
7xkhd,{'1041388953960685568': 1}
7ynyico7,{'1041377959993589766': 1}
7yrfc5hld,{'1041386904648908800': 1}
7ywo,{'1041411024161828864': 1}
82i331fxkq,{'1041405315902791682': 1}
82u,{'1041397617585016835': 1}
8358363,{'1041363731266121728': 1}
88184,{'1041372328674951169': 1}
8ch3fzywg,{'1041366350684463104': 1}
8cv4r,{'1041379394609139713': 1}
8eth,{'1041366390928596992': 1}
8hphnp,{'1041383350450221056': 1}
8htpr,{'1041417465874579458': 1}
8lnkjdulh8,{'1041415160966127616': 1}
8qbph7rk,{'1041408491242573824': 1}
8qvdpnf,{'1041415520304734208': 1}
8qzgs26,{'1041386904648908800': 1}
8tem0ay,{'1041405315902791682': 1}
9218677,{'1041389970303397890': 1}
967,{'1041367581662294017': 1}
993,{'1041413763214319616': 1}
9f79,{'1041405979852767238': 1}
9fglbwiw,{'1041392258577313792': 1}
9hc,{'1041411979687157761': 1}
9hmuithohm,{'1041397722094489600': 1}
9lftipfj,{'1041386339743215616': 1}
9n3ucsmyy3,{'1041396506811621376': 1}
9vtonlfm,{'1041387160258138113': 1}
9x972nijcs,{'1041393468373979141': 1}
abaj,{'1041396302909726720': 1}
abandon,{'1041402931327709185': 1}
abel,{'1041372220306714624': 1}
aberr,{'1041414040801734657': 1}
abnerri,{'1041365624482660358': 1}
abort,{'1041414040801734657': 1}
abortoesnegoci,{'1041405572606775296': 1}
abortonoessalud,{'1041405572606775296': 1}
abr,{'1041378527424249857': 1}
abri,{'1041365534514847744': 1}
absurd,{'1041365970206576640': 1}
abund,{'1041398632736534528': 1}
abus,{'1041376350454657026': 1}
acab,{'1041363264561733632': 1}
acadm,{'1041410415853490176': 1}
acas,{'1041364676951650305': 1}
acces,{'1041415315542958080': 1}
accin,{'1041369120409874432': 1}
accion,{'1041368906752028672': 1}
acept,{'1041381855164084224': 1}
acerc,{'1041413684516597760': 1}
aclar,{'1041389371528802305': 1}
acomp,{'1041396302909726720': 1}
acompa,{'1041407439181152256': 1}
acontec,{'1041378295479189504': 1}
acord,{'1041381541430091776': 1}
acos,{'1041365060428423168': 1}
actitud,{'1041385786179047426': 1}
activ,{'1041366205263695873': 1}
actos,{'1041416963833114626': 1}
actu,{'1041399381088456705': 1}
actual,{'1041363187415834631': 1}
acuerd,{'1041381541430091776': 1}
acus,{'1041369319798710274': 1}
adecu,{'1041413684516597760': 1}
adelant,{'1041380687188770818': 1}
adems,{'1041382731643609094': 1}
adentr,{'1041376775291461633': 1}
administracin,{'1041397812007714819': 1}
admit,{'1041366065975054336': 1}
adri,{'1041378840650678274': 1}
adrianalpmqlp,{'1041388431795007488': 1}
adversari,{'1041368656582795264': 1}
advert,{'1041363031391916034': 1}
adviert,{'1041402773429018630': 1}
aeropuert,{'1041396560498753542': 1}
afect,{'1041380610848251905': 1}
afirmacin,{'1041367525706137600': 1}
agenciaandin,{'1041379622175342592': 1}
agend,{'1041394091236442116': 1}
agost,{'1041396718573707265': 1}
agradec,{'1041366398415585280': 1}
agradecer,{'1041402750356082689': 1}
aguacer,{'1041363228469747712': 1}
aguant,{'1041376633616297984': 1}
ahor,{'1041372934953156608': 1}
ahsi,{'1041415160966127616': 1}
air,{'1041401755236544516': 1}
ajenosu,{'1041386881227870208': 1}
albert,{'1041401122827722752': 1}
alcald,{'1041363540433690627': 2}
alcaldes,{'1041398526897471489': 1}
alcaldi,{'1041387715781173248': 1}
alejapuent,{'1041376350454657026': 1}
alert,{'1041409982607052800': 1}
alexand,{'1041409391126343682': 1}
alfaqui,{'1041389462369067008': 1}
alfons,{'1041372343115960321': 1}
algui,{'1041387359764246528': 1}
algun,{'1041402750356082689': 1}
ali,{'1041384260450635777': 1}
aliment,{'1041397812859203585': 1}
all,{'1041413763214319616': 1}
alleg,{'1041364236264452098': 1}
alma,{'1041363161260191744': 1}
alt,{'1041375286946869249': 1}
altavozp,{'1041394048798482432': 1}
alto,{'1041363731266121728': 1}
alumn,{'1041396718573707265': 1}
alvarezrodrich,{'1041364997157343232': 1}
alvinaruiz,{'1041376350454657026': 1}
amarigemoon,{'1041413815265644545': 1}
amarill,{'1041367085564211201': 1}
amaru,{'1041385617442201600': 1}
ambient,{'1041397812859203585': 1}
ambos,{'1041407533083250690': 1}
amenaz,{'1041399110467608576': 1}
americatvperu,{'1041394951421091841': 1}
amerinoreyn,{'1041365014224011265': 1}
amig,{'1041367514301845506': 1}
aminomecumb,{'1041399057137184768': 1}
ampli,{'1041382968697257985': 1}
ana,{'1041405160407359488': 1}
analiz,{'1041372772998500352': 1}
andar,{'1041367448073777152': 1}
andreall,{'1041394980701589504': 1}
andres,{'1041402929771683846': 1}
andrs,{'1041372419980705794': 1}
anesgoy,{'1041365179882242049': 1}
angelpaezs,{'1041396407767322625': 1}
angurri,{'1041386881227870208': 1}
anim,{'1041395985652613120': 1}
animal,{'1041378386583662593': 1}
anterior,{'1041380505684455424': 1}
anticip,{'1041370641289699329': 1}
anticuchit,{'1041366590321770496': 1}
antivot,{'1041410415853490176': 1}
aos,{'1041383828613476358': 1}
apaamient,{'1041404682013499394': 1}
apachedhc,{'1041399938226315265': 1}
apag,{'1041378527424249857': 1}
aparec,{'1041364925661278208': 1}
apart,{'1041378857520181250': 1}
apest,{'1041405281144647681': 1}
aplic,{'1041370871758249985': 1}
apost,{'1041380610848251905': 1}
apoy,{'1041363957150310400': 1}
app,{'1041377403686322176': 1}
apreciacin,{'1041392764288741376': 1}
aprend,{'1041375845212975104': 1}
aprovech,{'1041373184900116480': 1}
apterron,{'1041370855002005510': 1}
aqu,{'1041365867764895752': 1}
aquel,{'1041402750356082689': 1}
aqui,{'1041385229087371266': 1}
arcas,{'1041386881227870208': 1}
argentin,{'1041372220306714624': 1}
argollatv,{'1041383718802337792': 1}
arma,{'1041379394609139713': 1}
armad,{'1041411703538438144': 1}
armas,{'1041368679634616321': 1}
arq,{'1041369647839424518': 1}
arrib,{'1041409391126343682': 1}
arribaali,{'1041406878901829632': 1}
asalt,{'1041411433412677632': 1}
asco,{'1041411921889697792': 1}
asegur,{'1041364236264452098': 1}
asesinat,{'1041401946677104642': 1}
asesor,{'1041399168827383808': 1}
asi,{'1041366390928596992': 1}
asist,{'1041409733557735425': 1}
asoci,{'1041414040801734657': 1}
aspauzarazuri,{'1041383828613476358': 1}
aspir,{'1041394048798482432': 1}
asunt,{'1041401236686336000': 1}
atac,{'1041366065975054336': 1}
atropelladx,{'1041376374760660993': 1}
atvmasnotici,{'1041385392036032513': 1}
atvpe,{'1041394951421091841': 1}
aument,{'1041377078782947328': 1}
aun,{'1041372934953156608': 1}
aunqu,{'1041408305858535425': 1}
ausenci,{'1041401236686336000': 1}
auspici,{'1041370810219462661': 1}
aut,{'1041381671080218628': 1}
autntic,{'1041378857520181250': 1}
autor,{'1041378386583662593': 1}
auxili,{'1041368906752028672': 1}
avanz,{'1041366336612573184': 1}
aventurer,{'1041397071322988544': 1}
aviacin,{'1041376374760660993': 1}
avin,{'1041363196198584321': 1}
avion,{'1041362968934400000': 1}
avis,{'1041395726104846336': 1}
ayer,{'1041381921215971328': 1}
ayud,{'1041367085564211201': 1}
ayyy,{'1041394688052408322': 1}
baar,{'1041386881227870208': 1}
bac,{'1041385786179047426': 1}
bacn,{'1041398632736534528': 1}
bactrin,{'1041400210679914497': 1}
bail,{'1041376538804068353': 1}
baj,{'1041378856890982403': 1}
banc,{'1041363196198584321': 2}
band,{'1041363788782620672': 1}
bank,{'1041373752465006593': 1}
bankadafp,{'1041373752465006593': 1}
banquer,{'1041362968934400000': 1}
barandaizkierd,{'1041371731498291200': 1}
barbar,{'1041385670495936514': 1}
barri,{'1041391888585187328': 1}
bast,{'1041395698078507009': 1}
bastant,{'1041367085564211201': 1}
basur,{'1041413684516597760': 1}
beaminm,{'1041365495616819202': 1}
beb,{'1041402931327709185': 1}
beingolea,{'1041376550166380544': 1}
belmont,{'1041365577334501376': 1}
benavid,{'1041396718573707265': 1}
bendicion,{'1041407439181152256': 1}
benefici,{'1041411921889697792': 1}
besti,{'1041384287717806080': 1}
bestial,{'1041370112840945664': 1}
bestiasalvolant,{'1041363185360678912': 1}
betoasaberatv,{'1041394951421091841': 1}
biciclet,{'1041367448073777152': 1}
bien,{'1041366590321770496': 1}
bienest,{'1041365206646095872': 1}
big,{'1041366453742657537': 1}
billeton,{'1041376619380842497': 1}
bitelperu,{'1041372934953156608': 1}
blind,{'1041372689942884352': 1}
bloqu,{'1041379063443677186': 1}
bloque,{'1041415315542958080': 1}
blum,{'1041416392023662597': 1}
bols,{'1041362968934400000': 1}
bolsill,{'1041401230998818817': 1}
bon,{'1041398374942035969': 1}
bord,{'1041378857520181250': 1}
borreg,{'1041395793536720898': 1}
bot,{'1041411433412677632': 1}
boy,{'1041399682382159872': 1}
brahm,{'1041382798358138880': 1}
brevet,{'1041404095280631808': 1}
brill,{'1041401236686336000': 1}
brind,{'1041409982607052800': 1}
brit,{'1041362968934400000': 1}
buen,{'1041362824084238336': 1}
buenit,{'1041365060428423168': 1}
burl,{'1041403557705134080': 1}
bus,{'1041364045603979264': 1}
busc,{'1041395985652613120': 1}
bust,{'1041401946677104642': 1}
butters,{'1041399168827383808': 1}
bypass,{'1041396718573707265': 1}
cabell,{'1041407505539248128': 1}
cabez,{'1041378386583662593': 1}
cachac,{'1041399272959344640': 1}
cad,{'1041372934953156608': 1}
cadelaflor,{'1041363185360678912': 1}
caen,{'1041404095280631808': 1}
caet,{'1041409391126343682': 1}
calcul,{'1041399381088456705': 1}
calet,{'1041366590321770496': 1}
calid,{'1041365179882242049': 1}
call,{'1041370855002005510': 1}
calla,{'1041387715781173248': 2}
callatemicael,{'1041400392012189698': 1}
cam,{'1041373416643805185': 1}
