word,frequencies
00268781,{'1030063198660120576': 1}
004vdihs6q,{'1030085168244170755': 1}
011,{'1029964807573790721': 1}
02es,{'1030083337367506946': 1}
02mxksg54,{'1030099147918114816': 1}
0404,{'1030069520889769984': 1}
05924475,{'1030019036074131456': 1}
0890,{'1030060656022708224': 1}
0eokbus,{'1030071085885255680': 1}
0fshor,{'1029961900707201024': 1}
0gi3l81bfg,{'1029976787407831040': 1}
0rrkrxax,{'1029966199315152896': 1}
0w89tudb,{'1030086735575822336': 1}
0xu2r5uutn,{'1029964997575622657': 1}
100,{'1030002307180707840': 1}
10mo,{'1030001435923173376': 1}
111,{'1029976044982480896': 1}
11c1fe41517546f,{'1029965159735934977': 1}
11glqrf5me,{'1030077094158626816': 1}
12121988,{'1029963740480004096': 1}
1284,{'1029959163307278336': 1}
1401,{'1030082287281627136': 1}
1408,{'1030075647006257152': 1}
1483,{'1029967230400974848': 1}
160,{'1030065421343436800': 1}
17449319,{'1030083674304327680': 1}
1969,{'1030051262954450946': 1}
1lnb,{'1029959521362436097': 1}
1mzzs,{'1030086994112774144': 1}
1qui,{'1030071296351260672': 1}
1xwg9lzymm,{'1029992341371801600': 1}
200,{'1030046164798849025': 1}
2006,{'1029975953018167296': 1}
2013,{'1029990123088359424': 1}
2016,{'1030078977866690561': 1}
2017,{'1030090438953377792': 1}
2018,{'1029963476960268288': 1}
207ge,{'1030083525851209728': 1}
21notici,{'1029959837294178304': 1}
2406,{'1030099004011503616': 1}
2481,{'1030078624563650560': 1}
24h,{'1030094694573858816': 1}
28vj6m,{'1030058291936808961': 1}
2ks8z7isfr,{'1030099147918114816': 1}
2uvxc3derw,{'1030019036074131456': 1}
300,{'1029963740480004096': 1}
3000,{'1029966364826652672': 1}
3er,{'1030071296351260672': 1}
3ezplj,{'1030091293219794945': 1}
3hwtr,{'1030088593878986752': 1}
3iou5uoq,{'1030057023990374401': 1}
3lydwste,{'1030082198236487681': 1}
3qttvdm1r,{'1029985825524727808': 1}
3t0hdpa,{'1030095084694458368': 1}
45nrq8f,{'1030088108438630405': 1}
49pvtaxv0,{'1030076011243823110': 1}
4er,{'1030071296351260672': 1}
4mcxmuq,{'1030078470372634624': 1}
500,{'1029967230400974848': 1}
5000,{'1029969206551498757': 1}
5905,{'1030084471914225666': 1}
5pt,{'1030053167004889092': 1}
5tjk,{'1029992341371801600': 1}
5tk1gl,{'1029987046658662402': 1}
5tsqon,{'1029975987201761281': 1}
653upnu,{'1030090115119505409': 1}
67hyhgigy,{'1030075172253036544': 1}
687owcy4lh,{'1030098462375923712': 1}
6bvupl,{'1030091988706750467': 1}
6cncapa4r,{'1030067554482630656': 1}
6me6snwuw6,{'1030095624274944000': 1}
6ntqic8frq,{'1030083406615531522': 1}
6yh,{'1029960840126988288': 1}
713,{'1030062894103314432': 1}
7396960,{'1030087980835328001': 1}
73bdobm,{'1030091912676552704': 1}
741,{'1030010304191770624': 1}
75y4yh4n,{'1029966199315152896': 1}
77cw4,{'1030066922560397312': 1}
7ax2oox,{'1029981200360906752': 1}
7bnva8i,{'1029972841373081600': 1}
7cpos5i90s,{'1030075877579735041': 1}
7fqku,{'1029975616806891525': 1}
7i0hqwrvm,{'1030003321287966720': 1}
7kkl3iw83z,{'1030088796241584129': 1}
7kxehgnpp,{'1030065544689590272': 1}
7martin,{'1030012119830462464': 1}
7noiq,{'1030078843103719424': 1}
7rjavy,{'1030061790074490880': 1}
7ss6jybm,{'1030091874453860352': 1}
85vhsyrm,{'1030092573858299905': 1}
87vsbb8fi,{'1030082181992009734': 1}
88ukfhvf,{'1030048916862107648': 1}
88yafcuqzl,{'1030062870980124672': 1}
8am,{'1030094977999798272': 1}
8gvwqanlh4,{'1030060887510593536': 1}
8hagdub,{'1030078843103719424': 1}
8jb7vq,{'1029963680182685696': 1}
8tyqswn,{'1030085833938882560': 1}
8uaaikely,{'1030083129493450754': 1}
9000,{'1030058150702063616': 1}
9016816,{'1030060537680408581': 1}
90junt,{'1030082749997166592': 1}
967,{'1029959745736765440': 2}
96aq1uhe1,{'1030007279008006145': 1}
9fw,{'1029959400465870848': 1}
9ogfphkwgf,{'1029960840126988288': 1}
aad,{'1030092632477847558': 1}
abaj,{'1030092520280272896': 1}
abancay,{'1030083129493450754': 1}
abandon,{'1030092632477847558': 1}
abiert,{'1030075647526424576': 1}
abog,{'1030024175098974209': 1}
abort,{'1030062870980124672': 1}
abril,{'1029990123088359424': 1}
abrir,{'1029980370505281536': 1}
abus,{'1030061110127484928': 1}
aca,{'1030083129493450754': 1}
acab,{'1030081051366969345': 1}
acas,{'1030090115119505409': 1}
accioncolora,{'1030073450516373504': 1}
accionpopul,{'1030073450516373504': 1}
accionpopularap,{'1030073450516373504': 1}
accionpopularp,{'1030073450516373504': 1}
acept,{'1029960910666911749': 1}
aceptacin,{'1030061790074490880': 1}
acert,{'1030092985587970048': 1}
aclar,{'1030089077159280642': 1}
acobard,{'1030055287435223040': 1}
acomod,{'1030065827352129537': 1}
acord,{'1030076020882386946': 1}
acostumbr,{'1030082499014217730': 1}
actitud,{'1030047985445609474': 1}
activ,{'1029961900707201024': 1}
acto,{'1030081399196450817': 1}
actu,{'1030057225077895168': 1}
actualidadspd,{'1030097967263490048': 1}
acuerd,{'1029965159735934977': 1}
acurd,{'1030042401597997056': 1}
acus,{'1029967489302704129': 1}
adefesi,{'1030075647526424576': 1}
adel,{'1029969085759713285': 1}
adelanten,{'1030060136512081920': 1}
adems,{'1030048664868282369': 1}
administr,{'1030092520280272896': 1}
adolf,{'1029976936666333185': 1}
adquir,{'1029983433949368320': 1}
afrent,{'1030079291223158784': 1}
agarr,{'1030051096276992000': 1}
agenci,{'1030082885745893377': 1}
agost,{'1030073259746836480': 1}
agrad,{'1030092464336642050': 1}
agu,{'1030048664868282369': 1}
ahhast,{'1030086524455538691': 1}
ahhh,{'1030078818390888448': 1}
ahii,{'1030081051366969345': 1}
ahin,{'1030071523552514048': 1}
ahor,{'1029960399343509504': 1}
ahorit,{'1029970208943947776': 1}
ahorr,{'1029997127840288769': 1}
air,{'1030054028540092416': 1}
alan,{'1029963547072188418': 1}
albasur,{'1030071085885255680': 1}
albert,{'1029963547072188418': 1}
alcal,{'1030069520889769984': 1}
alcald,{'1029960748154400773': 1}
alcaldesacom,{'1030061110127484928': 1}
alcaldi,{'1029967302899494912': 1}
alcortalourd,{'1030088216324579328': 1}
aldo,{'1030088287178960897': 1}
alejandradinegr,{'1030090039118716930': 1}
alert,{'1030078977866690561': 1}
alex,{'1029960262466654209': 1}
alexismatut,{'1030056793945329664': 1}
algn,{'1030079235870924800': 1}
ali,{'1029960262466654209': 1}
alient,{'1029961472045195264': 1}
alisongabriel,{'1030096112168910849': 1}
alist,{'1029985498318757889': 1}
all,{'1030094325986803712': 1}
alquil,{'1030080618661593089': 1}
altas,{'1029970227633827840': 1}
altavozp,{'1030081639920091136': 1}
alter,{'1029964807573790721': 1}
alto,{'1029969864176410624': 1}
altur,{'1029965004177584128': 1}
altuv,{'1030063885045379072': 1}
alucin,{'1030067742240645120': 1}
alvarosarc,{'1029959214985371648': 1}
alviarandr,{'1030081870111879168': 1}
ama,{'1030061179404804097': 1}
amazing,{'1029960262466654209': 1}
ambici,{'1030001435923173376': 1}
ambos,{'1030003251893215232': 1}
ambul,{'1030083129493450754': 1}
amen,{'1030069173840474112': 1}
americatvperu,{'1030002168038912000': 1}
amerinoreyn,{'1029963605964464128': 1}
amig,{'1029997967783223297': 1}
amigofielx,{'1030002307180707840': 1}
amiguit,{'1030065622342885376': 1}
anaceparej,{'1030097383991009280': 1}
anal,{'1030051262954450946': 1}
anciqn,{'1030078760186519553': 1}
anclad,{'1029985825524727808': 1}
and,{'1029960262466654209': 1}
anda,{'1030089427123666944': 1}
andar,{'1029983719912873989': 1}
andres,{'1029981109151588352': 1}
andrs,{'1030082749997166592': 1}
andrsvidal,{'1030063885045379072': 1}
andylun,{'1030060537680408581': 1}
animal,{'1030092632477847558': 1}
anit,{'1030055007520010240': 1}
aniversari,{'1030065421343436800': 2}
anlisis,{'1030021025021480960': 1}
anoch,{'1030062520067862528': 1}
antecedent,{'1030071939606478849': 1}
anterior,{'1030080636797820928': 1}
antifaz,{'1030077939298263040': 1}
antifujimor,{'1029964065337225216': 1}
antigu,{'1030090039118716930': 1}
antimotin,{'1029973491880144897': 1}
anton,{'1029959163307278336': 1}
anunci,{'1029960365113786368': 1}
any,{'1029960262466654209': 1}
aos,{'1029981358247104512': 1}
aparec,{'1030086376870567936': 1}
aparicin,{'1030051303303602176': 1}
apart,{'1029961508346843136': 1}
apell,{'1030086994112774144': 1}
apellidod,{'1030090317163372547': 1}
apen,{'1030081251913486336': 1}
apertur,{'1030071542493982721': 1}
apest,{'1030051303303602176': 1}
api,{'1030079235870924800': 1}
apjov,{'1030073450516373504': 1}
aplicacin,{'1030090617978871809': 1}
apoder,{'1030063150668890112': 1}
aport,{'1030077873036685312': 1}
apost,{'1030057881520009216': 1}
apoy,{'1029961650349240320': 1}
