word,frequencies
0208,{'1044959252857704448': 1}
04gzgetw,{'1044966785299226624': 1}
06vzh,{'1044964046229966848': 1}
099jhlbm,{'1044954618445418496': 1}
0j4f0dss34,{'1044962477170151424': 1}
0kzzbvaui,{'1044959953767862272': 1}
0ppbu,{'1044959698271842304': 1}
0suk1f6glw,{'1044964940518510592': 1}
100,{'1044963854273458176': 1}
110,{'1044967461530079232': 1}
1116,{'1044957316297224192': 1}
129t,{'1044970203979878400': 1}
13hrovk,{'1044960628291633153': 1}
150,{'1044960112312549376': 1}
1509,{'1044965418283270144': 1}
159,{'1044956116134891520': 1}
182,{'1044964204170682378': 1}
1924,{'1044970101143994371': 1}
1961,{'1044963791782531072': 1}
1962,{'1044961751312289793': 1}
1967,{'1044956504128983041': 1}
1ddiz,{'1044961188042420224': 1}
1erdebat,{'1044960408812093442': 1}
1ijr,{'1044957543095648256': 1}
1m1ve,{'1044964600976998402': 1}
1mtgndfcbc,{'1044965946522292229': 1}
1mtommxj,{'1044964812403470336': 1}
1oqmlgr2h1,{'1044954775266177024': 1}
1p7ms6e,{'1044960327094423555': 1}
1ros,{'1044963475561336833': 1}
1vjbxiosfk,{'1044960996438224896': 1}
2009201,{'1044963820626677760': 1}
2011,{'1044955634175750150': 1}
2016,{'1044955634175750150': 1}
2018,{'1044954618445418496': 1}
2018pp,{'1044955105555025920': 1}
2125353,{'1044956122585673729': 1}
21cordeliam,{'1044958770965762048': 1}
21notici,{'1044959698271842304': 1}
2811,{'1044961298012884992': 1}
2987,{'1044960325458522112': 1}
2d8,{'1044956122585673729': 1}
2do,{'1044965810106761217': 1}
2en,{'1044956391402811393': 1}
2evdis2ui,{'1044956473053335553': 1}
2htsp40y2,{'1044962477170151424': 1}
2i6djfcj,{'1044966603694075905': 1}
2llb,{'1044955654769848321': 1}
2o65f9uzqc,{'1044965210736472064': 1}
2q4tx2gim,{'1044963906656108556': 1}
2wtn,{'1044967063733895168': 1}
32cfl2,{'1044964585848090625': 1}
