word,frequencies
004,{'1042877303951372289': 1}
03k82d,{'1042906370482286593': 1}
04678040,{'1042876332735188992': 1}
05wqageh,{'1042899751476371457': 1}
0890,{'1042876419859197959': 1}
0b9ka1qi,{'1042886155417604102': 1}
0bso,{'1042902456412332037': 1}
0dcnrtxuii,{'1042878465563938816': 1}
0gaewu5mu,{'1042908600698642439': 1}
0khtvgm,{'1042876869467668480': 1}
0yeuazrc,{'1042909928627818496': 1}
100,{'1042889320678531073': 1}
102,{'1042878694363226112': 1}
108,{'1042878694363226112': 1}
112vmj6erd,{'1042877163521953792': 1}
1130,{'1042885268427210754': 1}
1500,{'1042889550987710465': 1}
154,{'1042878694363226112': 1}
15fc,{'1042883120037548032': 1}
1612,{'1042882116307091456': 1}
164,{'1042885460480147457': 1}
1956,{'1042898265430282242': 1}
1957,{'1042879193778933762': 1}
198,{'1042896640619761664': 1}
1axcx,{'1042883815461539840': 1}
1dgg3qieip,{'1042887845625692161': 1}
1o7jyv3x,{'1042905801281683456': 1}
1syevpash,{'1042898436536889344': 1}
1wyu120q,{'1042892074847281157': 1}
2010,{'1042885041888489472': 1}
2012,{'1042898265430282242': 1}
2018,{'1042877013994950656': 1}
2019,{'1042880938768822272': 1}
2022,{'1042880938768822272': 1}
21cordeliam,{'1042908273471643650': 1}
21notici,{'1042886162120105984': 1}
2572izdk,{'1042883057072721920': 1}
2azdub,{'1042896802935189506': 1}
2dat,{'1042880938768822272': 1}
2gydpnlgno,{'1042905792901509120': 1}
2iostwr1u,{'1042906369853145089': 1}
2u76,{'1042886287122989056': 1}
2yhqdtx,{'1042888751075270656': 1}
2z4i1wel,{'1042883694011179008': 1}
2zedyng,{'1042898997881528320': 1}
316,{'1042903752590745601': 1}
3861391,{'1042887845625692161': 1}
388msi,{'1042886461018857475': 1}
3bmatnzhw,{'1042889983777021952': 1}
3ix4dkl5nb,{'1042886609916575744': 1}
3qyb,{'1042893014031589376': 1}
3uo,{'1042900024882065408': 1}
3w5ayssu,{'1042885864437817346': 1}
406,{'1042890598410276866': 1}
427z9ggh1,{'1042905049687572480': 1}
42rozz2xt,{'1042905716166742021': 1}
4l2g7x,{'1042879265019179008': 1}
4o3d,{'1042894039337644032': 1}
4pkyswul,{'1042879149302591489': 1}
4tgcsy0t7,{'1042893928310210562': 1}
5238719,{'1042904672367980544': 1}
5hborlmu,{'1042903712036020226': 1}
5kho,{'1042902939260657665': 1}
5kymxbdw,{'1042888369750061057': 1}
5mczmyqm,{'1042885460480147457': 1}
5otg,{'1042892561042628608': 1}
5v15eoxz,{'1042909488834117633': 1}
6181809,{'1042901857998389251': 1}
670aks75,{'1042889052167593989': 1}
6b68,{'1042909981455147008': 1}
6ebw9njat,{'1042882936993796096': 1}
6eilq3sg,{'1042885864437817346': 1}
6g3e7ip2,{'1042906074595000325': 1}
6hyefh,{'1042881292453535745': 1}
6if9,{'1042907142590750721': 1}
6jyu,{'1042903574517370880': 1}
6lzqef2,{'1042893481339957249': 1}
6ofij,{'1042883169635237890': 1}
6pyzf6lqe,{'1042893025142349826': 1}
6rk,{'1042888192222003201': 1}
70uksq2,{'1042910784463011840': 1}
717p,{'1042887363142316037': 1}
731ulotnw,{'1042901321618255872': 1}
7bbptuy,{'1042906428867047424': 1}
7bkbo7,{'1042910261240315904': 1}
7dsjjo5j,{'1042888565095641088': 1}
7kaswcq5,{'1042898778930507776': 1}
7noawg2wxq,{'1042893481339957249': 1}
7oepxtw2g,{'1042890841520529409': 1}
7oxvn,{'1042903917078691840': 1}
7pm,{'1042879611565223936': 1}
7pwkh58luz,{'1042897191222865921': 1}
7sc5ijauo,{'1042879611565223936': 1}
7wlvjzx,{'1042882875320745984': 1}
7x4tqvobr,{'1042890322076991489': 1}
7yqkaajpdb,{'1042881523656130565': 1}
81lydtzjpe,{'1042879294752653312': 1}
86cq,{'1042880864428937218': 1}
88ewrj,{'1042908072807682048': 1}
8e7snx4r,{'1042881493394182144': 1}
8htpr,{'1042881017865007109': 1}
8mk9glfiq,{'1042888565095641088': 1}
8nu496zyk,{'1042890598410276866': 1}
8qljcvfw,{'1042889050393329670': 1}
8vfuezg0,{'1042906369853145089': 1}
9012609,{'1042879777479254017': 1}
961,{'1042877303951372289': 1}
967,{'1042908831859322887': 1}
970rcdo,{'1042880864428937218': 1}
9avm,{'1042890841520529409': 1}
9ctdfl70jk,{'1042910086136557570': 1}
9f57io0s4,{'1042877013994950656': 1}
9fceawt,{'1042900326263779328': 1}
9j9vq,{'1042879924649058305': 1}
9qsq7,{'1042877013994950656': 1}
9quevyvzic,{'1042882875320745984': 1}
abandon,{'1042904672367980544': 1}
ablandosinh,{'1042894345077239808': 1}
abol,{'1042903114179858432': 1}
abord,{'1042885553161682945': 1}
abrir,{'1042908703849164806': 1}
acab,{'1042879294752653312': 1}
acadm,{'1042876614743416832': 1}
acas,{'1042889983777021952': 1}
acced,{'1042907354931638275': 1}
accinpopul,{'1042899472504762368': 1}
accion,{'1042896751890493440': 1}
accioncolora,{'1042908016364974081': 1}
accionpopul,{'1042907120226770944': 1}
acept,{'1042907186102521858': 1}
aceptacin,{'1042889896430592001': 1}
acer,{'1042898627390259201': 1}
acerqu,{'1042886077818839041': 1}
acho,{'1042903114179858432': 1}
acompaan,{'1042879611565223936': 1}
acompaarn,{'1042879611565223936': 1}
acos,{'1042890069072400385': 1}
activ,{'1042881784713760768': 1}
acto,{'1042889983777021952': 1}
actos,{'1042887907021864961': 1}
actual,{'1042885710733344769': 1}
actualidaddepolitik,{'1042892406083936256': 1}
acuacultur,{'1042903681035907079': 1}
acuerd,{'1042879012677320704': 1}
acus,{'1042890211137646593': 1}
adel,{'1042895566060044290': 1}
adems,{'1042879012677320704': 1}
adentr,{'1042882224696303617': 1}
adi,{'1042879815660064778': 1}
adjet,{'1042895431603298310': 1}
adjunt,{'1042896800632463360': 1}
administracin,{'1042885710733344769': 1}
aduan,{'1042903681035907079': 1}
adue,{'1042898627390259201': 1}
adult,{'1042895274832797696': 1}
adviert,{'1042896260741705728': 1}
afront,{'1042892936298606593': 1}
agce,{'1042909107789938688': 1}
agenci,{'1042890607222378496': 1}
agenciaandin,{'1042910469470789632': 1}
agend,{'1042894039337644032': 1}
agrav,{'1042892406083936256': 1}
agravi,{'1042883169635237890': 1}
agred,{'1042891639117766658': 1}
aguant,{'1042879822777786373': 1}
ahi,{'1042906383639867392': 1}
ahor,{'1042876869467668480': 1}
air,{'1042896828587491328': 1}
ajen,{'1042879012677320704': 1}
ala,{'1042910465784008704': 1}
alag,{'1042909327399563264': 1}
alangarc,{'1042882028558016513': 1}
albert,{'1042877473946525696': 1}
alc,{'1042906152160428032': 1}
alcal,{'1042889209550385157': 1}
alcald,{'1042876818108362752': 1}
alcaldedelim,{'1042893517939458053': 1}
alcaldes,{'1042885805008662529': 1}
alcaldiadelim,{'1042906074595000325': 1}
alcanc,{'1042895274832797696': 1}
alcortalourd,{'1042897382097276928': 1}
alejandr,{'1042903681035907079': 1}
alejapuent,{'1042890490318921728': 1}
aleonc,{'1042886626559578113': 1}
alert,{'1042889983777021952': 1}
alertaelectoral,{'1042885041888489472': 1}
alexandergraphy,{'1042900326263779328': 1}
alfonsobaell,{'1042897382097276928': 1}
alg,{'1042906100016840704': 1}
algui,{'1042876332735188992': 1}
algun,{'1042896828587491328': 1}
all,{'1042893145061646338': 1}
alleg,{'1042888565095641088': 1}
alma,{'1042877201824329729': 1}
almagest,{'1042909107789938688': 1}
alt,{'1042879815660064778': 1}
alta,{'1042889896430592001': 1}
alto,{'1042889896430592001': 1}
alumn,{'1042905049687572480': 1}
alva,{'1042899201955450880': 1}
alvarezrodrich,{'1042876818108362752': 1}
alvarosarc,{'1042897382097276928': 1}
amaliarebeld,{'1042900222870016000': 1}
amarg,{'1042895274832797696': 1}
amarill,{'1042892659721994240': 1}
ambicin,{'1042900222870016000': 1}
ambient,{'1042905279401218049': 1}
ambul,{'1042904699089944576': 1}
amenaz,{'1042881306206658560': 1}
americatvperu,{'1042881013796544513': 1}
amig,{'1042885710733344769': 1}
amonest,{'1042880864428937218': 1}
