word,frequencies
0001,{'1044930945634246659': 1}
001,{'1044923364958240768': 1}
00268781,{'1044906557438341120': 1}
01369992,{'1044933763040464896': 1}
0890,{'1044910692657229831': 1}
099jhlbm,{'1044914306897379328': 1}
0cuukqhys,{'1044934984371507201': 1}
0nu8ox,{'1044932685410361344': 1}
0ppbu,{'1044930773453885440': 1}
0wymsyk,{'1044919783949574144': 1}
100,{'1044908514068635648': 1}
1200,{'1044913910950907906': 1}
1240,{'1044911702570151936': 1}
1509,{'1044914843965411328': 1}
159,{'1044935161476009985': 1}
16091959,{'1044928536405057536': 1}
18g,{'1044907690382831616': 1}
1956,{'1044926707747164160': 1}
1962,{'1044926709580124167': 1}
1985jos,{'1044914600611926016': 1}
1988,{'1044920121557438464': 1}
1993,{'1044914232792424449': 1}
1ce,{'1044923812104400896': 1}
1clnexy5x,{'1044921008946393088': 1}
1edgceyy,{'1044930239191818240': 1}
1er,{'1044921253751074818': 1}
1erdebat,{'1044914567225266176': 1}
1fgpdy5,{'1044920593345388547': 1}
1iievtod21,{'1044910420702703622': 1}
1n8xcg5e,{'1044934209071198209': 1}
1nwfudoit0,{'1044916038905868289': 1}
1person,{'1044916837203550209': 1}
1pfwddkbul,{'1044907152081661953': 1}
1sbrm,{'1044933261196177408': 1}
2005thewolfpac,{'1044911404334141440': 1}
2011,{'1044919814781849602': 1}
2018,{'1044907224387276800': 1}
2018n,{'1044933673500401664': 1}
2018ntv,{'1044926510405160960': 1}
2019jueg,{'1044921824176418816': 1}
2021,{'1044922877227794433': 1}
2023,{'1044925137307545601': 1}
21cordeliam,{'1044913493844135938': 1}
21notici,{'1044911519627186176': 1}
22xdwralg,{'1044929709581258752': 1}
25066,{'1044932362872803328': 1}
259i0fkp,{'1044930735180787712': 1}
26min,{'1044916433912823808': 1}
28743,{'1044906488349773824': 1}
28dw,{'1044920988390084610': 1}
2987,{'1044935900046798849': 1}
2do,{'1044930156920545280': 1}
2llb,{'1044913511820865537': 1}
2okgtm1n0,{'1044930713282367488': 1}
2q4tx2gim,{'1044925826322628612': 1}
2unmr9q,{'1044928704672145409': 1}
2xj85tmcr3,{'1044910731412541441': 1}
2zpg3qph,{'1044909230258638848': 1}
3000,{'1044915994425249792': 1}
30vjwxc0ms,{'1044930493807022080': 1}
3822200,{'1044932311844900864': 1}
3ctwi9otq,{'1044933104186662913': 1}
3i4t,{'1044921305789853696': 1}
3j6fncsply,{'1044915510511652864': 1}
3lle3,{'1044926811447136256': 1}
3n9s4u7,{'1044935498819604480': 1}
3pehiv9apw,{'1044923426065063939': 1}
3ra,{'1044929834743468032': 1}
