word,frequencies
00268781,{'1046267106550067202': 1}
008,{'1039278776419540995': 1}
01369992,{'1046264347918577665': 1}
0710,{'1039363624903553025': 1}
076gz8dr2,{'1039351951979245568': 1}
0890,{'1039273725517021185': 1}
0avkjun,{'1046265997651562496': 1}
0l7jq2xfgs,{'1039363624903553025': 1}
0lz8te2,{'1039276026407342080': 1}
0pxyl,{'1039278717246353409': 1}
100,{'1039325726825168900': 1}
1000,{'1039316399494234112': 1}
101,{'1039281446576369664': 1}
1100,{'1039316611734425601': 1}
1109,{'1039374403589562368': 1}
111,{'1039341400406536192': 1}
1122pm,{'1039371374593290240': 1}
11a,{'1039280794735390721': 1}
1240,{'1039301601587089411': 1}
12gtgtgtno,{'1046265141212459008': 1}
130,{'1039274772729876480': 1}
1328,{'1039319439932633092': 1}
142,{'1046264584712192000': 1}
162,{'1039271511918608384': 1}
16776600,{'1039339994597474304': 1}
184,{'1046264122634117120': 1}
18973740,{'1039339910933700608': 1}
1963,{'1039271246788288513': 1}
1969,{'1046264114383925248': 1}
1981,{'1039283107315310596': 1}
1982,{'1039306579408035841': 1}
1986,{'1039272886798835715': 1}
1993,{'1039353681022529538': 1}
1dori,{'1046266191600394240': 1}
1er,{'1039308890683387904': 1}
1ey,{'1039334540169408512': 1}
1gxbilt,{'1039298205396230144': 1}
1i267,{'1039371724033335296': 1}
1khvxp124,{'1039359369673097216': 1}
1macil7s,{'1039293967190245376': 1}
1ntthdqjfh,{'1039272896491921409': 1}
1odwepy,{'1046263458944225280': 1}
1ulc73fmi,{'1039347952911835137': 1}
1vt,{'1046264347918577665': 1}
1wk4dn,{'1039302667770753025': 1}
1xv,{'1046263792840126464': 1}
200,{'1039335262806048775': 1}
2000,{'1039301425237504000': 1}
2001,{'1039302282452582402': 1}
2002pe,{'1039327905292140549': 1}
2005del,{'1039348423361744896': 1}
2008,{'1039371374593290240': 1}
2009,{'1046266214085996545': 1}
2012,{'1039295556865150976': 1}
2016,{'1039346809209016322': 1}
2017,{'1046265610580242432': 1}
2018,{'1039272046176481281': 1}
2021,{'1039292640351674368': 1}
214pzw0z,{'1039362346551062528': 1}
21notici,{'1039272886798835715': 1}
2399,{'1039337780386705408': 1}
2408,{'1039366258637135873': 1}
24eit,{'1039357698624684035': 1}
25y9g1w7w,{'1039298690886848512': 1}
260,{'1039326542420164609': 1}
2656122,{'1039340054035013638': 1}
28robles7,{'1046263458944225280': 1}
29mg,{'1039275231037276165': 1}
2aye6t,{'1046264934227746817': 1}
2cekey,{'1039332789873766400': 1}
2da,{'1039308890683387904': 1}
2gkxmz4u,{'1039371374593290240': 1}
2pe2,{'1039370860069613568': 1}
2s9l,{'1039340767796449281': 1}
2wncrj0o,{'1046264552428630017': 1}
2x3,{'1039347343106220032': 1}
2zq2jsoxr,{'1039298205396230144': 1}
3100,{'1039362916384956416': 1}
321,{'1039330731187757058': 1}
3229,{'1039329519348408320': 1}
327,{'1039340204937625601': 1}
350,{'1039269641225420802': 1}
3556luis,{'1039377898333978625': 1}
3808525,{'1039339877945552896': 1}
3avvjfrusk,{'1039298690886848512': 1}
3cil,{'1039313028251103235': 1}
3dc,{'1039308890683387904': 1}
3dysq,{'1039285987371876352': 1}
3fxokg,{'1039275231037276165': 1}
3g44um2vx,{'1039356243360538624': 1}
3hk0f2vozm,{'1039347578771529728': 1}
3ndhxndse,{'1046266453719228416': 1}
3qoiw,{'1039357133261864961': 1}
3qoiwpd,{'1039333031960629248': 1}
3zc2f,{'1039343800920035328': 1}
40ufdadpai,{'1039276175913308160': 1}
43l2xg8sv,{'1039280863647805440': 1}
4592704,{'1039340004890353666': 1}
45ho,{'1039304099542577153': 1}
4cs,{'1046267386545008641': 1}
4cyyji,{'1039368256388308993': 1}
4dfhlzpuy,{'1039327671669403649': 1}
4gt0fh,{'1039301425237504000': 1}
4iwhbxjtdp,{'1039326634875215873': 1}
4la8o1fsm,{'1039296945410502656': 1}
4osvlpx8kd,{'1039307155126538240': 1}
4qse17,{'1039339685032681472': 1}
4qwdqvts,{'1039330001185923072': 1}
4qz,{'1046266451508834305': 1}
4sbymzkptv,{'1039364685651484672': 1}
4tonuz,{'1039308890683387904': 1}
4uidmokwur,{'1039316399494234112': 1}
4zq6,{'1039308890683387904': 1}
573gezzf,{'1046263698409615361': 1}
5964148,{'1039340868245880833': 1}
5ebimjf2,{'1039323905306107905': 1}
5le,{'1039327096600977408': 1}
5lvym,{'1039294874145701888': 1}
5mzgqp,{'1039368317583142913': 1}
5ox6,{'1039269874072203268': 1}
5pkjdvcf,{'1039350663023665153': 1}
5sfxkefwm,{'1039274970998878209': 1}
5ting,{'1039344774040444928': 1}
5u1frz,{'1039356206207385600': 1}
5zfqiwnbki,{'1039336257459871745': 1}
5zrgyw2tt8,{'1039337410193182727': 1}
605040,{'1039272886798835715': 1}
644,{'1039372437962547201': 1}
6b5cku3tl9,{'1039275359366275078': 1}
6cgnau3,{'1039360687410163712': 1}
6fa6ubxdn,{'1046264844964573184': 1}
