word,frequencies
010,{'1033919833765756928': 1}
035,{'1033919833765756928': 1}
05mnd,{'1033891211348729857': 1}
0890,{'1033918072082579462': 1}
0artg5tax,{'1033900754933870593': 1}
0h3jfsitt0,{'1033928543519080449': 1}
0hiyvay,{'1033909208008282112': 1}
0lazqsxwtt,{'1033921114823581697': 1}
0lkxilb,{'1033893133619085317': 1}
0md2e0,{'1033899929813622784': 1}
0ov8zktfl,{'1033889758198607872': 1}
0rexp0litic0,{'1033897366036914177': 1}
0wdl0,{'1033922256479703041': 1}
110,{'1033889205129228289': 1}
11000,{'1033922128683380737': 1}
111lesly,{'1033933262899617793': 1}
12459911,{'1033920824959553538': 1}
1703,{'1033895759274500096': 1}
184,{'1033894988663463937': 1}
197760,{'1033890378313879553': 1}
1986,{'1033914698805198848': 1}
1bfhha,{'1033889205129228289': 1}
1ftus2nyh0,{'1033926276032196610': 1}
1gmmekcp,{'1033909875192078336': 1}
1mgyfxs,{'1033926798617309184': 1}
1nclm,{'1033890350048464896': 1}
1oygiawost,{'1033919059434369026': 1}
1ro,{'1033892029321891841': 1}
1tcpihxqq,{'1033915422859382784': 1}
1uiowniqsh,{'1033914594358685696': 1}
1yp,{'1033902440234590208': 1}
200,{'1033911463839191040': 1}
2005,{'1033927930378944512': 1}
2017,{'1033917413308473345': 1}
2018,{'1033917711326359557': 1}
2021,{'1033920534273245189': 1}
2106954,{'1033933632258404352': 1}
2139,{'1033917386200698880': 1}
21notici,{'1033899949380067328': 1}
2767773,{'1033926390268223488': 1}
2b57fsea1,{'1033918913304846336': 1}
2do,{'1033917407738437632': 1}
2f2yd01i2,{'1033912058440556546': 1}
2paytiz1ak,{'1033928867474550785': 1}
2qywqacl0,{'1033907861628248064': 1}
2sr1izr7bs,{'1033924659920732161': 1}
2t05khsl3,{'1033890080287608832': 1}
34zwzrj,{'1033923980686766080': 1}
3639618,{'1033904183869628416': 1}
3b8ws,{'1033892170791567360': 1}
3dvilsficq,{'1033919118616023040': 1}
3k0k9vval,{'1033911365445058560': 1}
3lealwqs,{'1033916094019526656': 1}
3lealwqs8i,{'1033912719383187457': 1}
3mtwqs4ky,{'1033929399274496001': 1}
3n0av2,{'1033889050720194562': 1}
3ssn2jhw,{'1033894023549861889': 1}
4cxp2lr48,{'1033919833765756928': 1}
4g6amknqij,{'1033893226116202497': 1}
4mdfsad,{'1033895888115167233': 1}
4ocubz,{'1033916428448133121': 1}
4u79bw,{'1033896860245745664': 1}
4umld84q,{'1033919300862660614': 1}
4wj1zmzuh,{'1033920956970876928': 1}
500k,{'1033896905586159619': 1}
500kchallengeparakeik,{'1033896905586159619': 1}
500mts,{'1033907180196511744': 1}
52zk2a7e9,{'1033890469934190597': 1}
53gzl,{'1033891224112033793': 1}
5493974,{'1033901702527823873': 1}
5964148,{'1033896380161556487': 1}
5sdkpqcef,{'1033909837627830272': 1}
5smcncuwy,{'1033892229344100352': 1}
5ycpgf,{'1033928956767031296': 1}
6294279,{'1033927507333050368': 1}
6eb0ip,{'1033911461972770816': 1}
6gkz8hryl,{'1033911966505558017': 1}
6hiac4bshx,{'1033889624492531712': 1}
6kpxybq5d6,{'1033908773193232384': 1}
