word,frequencies
00268781,{'1046516709035831299': 1}
00281161,{'1046516474729439233': 1}
007,{'1046516877101608961': 1}
011d,{'1046531348708675586': 1}
02boah8rc,{'1046526063025823747': 1}
04dpmtuel,{'1046520075572924416': 1}
05740261,{'1046523133392560128': 1}
0890,{'1046525054106963968': 1}
0af,{'1046518486829330432': 1}
0atfmsm,{'1046518737736790016': 1}
0azlnwq,{'1046519237022486534': 1}
0bfk,{'1046526351401005057': 1}
0cazg8fnz,{'1046523400699736065': 1}
0eayqr,{'1046530492898709504': 1}
0g00,{'1046523156733865984': 1}
0ldrpye,{'1046523147120447488': 1}
0m51lxx,{'1046532380113162241': 1}
0nl0lh93,{'1046530689691242496': 1}
0sdy8enfk,{'1046517723151380481': 1}
0tgo7qmfrb,{'1046518354251579394': 1}
0yrqa,{'1046517438676979712': 1}
10oedv,{'1046526295662895104': 1}
111,{'1046525105139077123': 1}
1118b,{'1046517102536994817': 1}
1225,{'1046523287067668480': 1}
123yessy45,{'1046527145928011777': 1}
125,{'1046525105139077123': 1}
142,{'1046522545049137152': 1}
1483,{'1046519801559085056': 1}
1582017,{'1046518908679856129': 1}
15h,{'1046516514478686208': 1}
15kzde,{'1046521594582126593': 1}
169,{'1046527931336585217': 1}
173,{'1046527931336585217': 1}
186,{'1046525105139077123': 1}
189,{'1046525105139077123': 1}
1950,{'1046520998999339008': 1}
1956,{'1046516709035831299': 1}
1bokbin,{'1046519763076337664': 1}
1cx3vvmf,{'1046516612277374976': 1}
1dori,{'1046517229599305730': 1}
1er,{'1046524886435459082': 1}
1fuodqjlx,{'1046524292211576832': 1}
1rhyr,{'1046516458472312838': 1}
1soydeizquierd,{'1046519952814088192': 1}
1xgk3gxs6,{'1046516762672541696': 1}
1xmpif87hr,{'1046519210850111489': 1}
1ybisx,{'1046516877101608961': 1}
1yskyo,{'1046516788605915136': 1}
200580,{'1046528029323923461': 1}
2006,{'1046533930088837120': 1}
2010,{'1046519737860141057': 1}
2011,{'1046521904448909312': 2}
2011201,{'1046523430504419329': 1}
2012,{'1046523247301398528': 1}
2016,{'1046516748550393856': 1}
2017,{'1046517843699920902': 1}
2018,{'1046516519444901888': 2}
2019202,{'1046519304131350528': 1}
2020,{'1046526624265646080': 1}
21ddnzu8qu,{'1046523150215852033': 1}
21notici,{'1046524203225231361': 1}
2411198,{'1046528093375123458': 1}
2428,{'1046516762672541696': 1}
2430sep,{'1046524886435459082': 1}
2710,{'1046517333886423040': 1}
2710085,{'1046519436835000320': 1}
28sep,{'1046525154472480770': 1}
2918,{'1046522301968240640': 1}
2an4,{'1046530594618912768': 1}
2da,{'1046533930088837120': 1}
2demay,{'1046517313707610112': 1}
2el,{'1046518199360135170': 1}
2yapiph6v,{'1046525286601420802': 1}
330,{'1046524324688072704': 1}
360,{'1046516612277374976': 1}
3cc,{'1046519210850111489': 1}
3cj8,{'1046527889456345088': 1}
3cqy1dz,{'1046533763868643328': 1}
3f4spolg,{'1046528648860389378': 1}
3f9yqiix,{'1046525878602272768': 1}
3jejtrsnt,{'1046529371471794182': 1}
3jjo,{'1046522594084737026': 1}
3jmmzqu,{'1046516489321410560': 1}
3uypbvde,{'1046518528747204608': 1}
3xw,{'1046519217183494146': 1}
3ye,{'1046526351401005057': 1}
3zlkfo8xi,{'1046519026803986437': 1}
46eiwkqs,{'1046516858281762816': 1}
49v2gpz,{'1046527411435778048': 1}
4bnichp,{'1046532628869001216': 1}
4c888npbp,{'1046526899206443014': 1}
4dakf8ff,{'1046522962290135042': 1}
4dhml4p,{'1046533190314336256': 1}
4emrttwuw,{'1046525282486816768': 1}
4iorokoic,{'1046518610640994304': 1}
4jgr,{'1046517837039357952': 1}
4juliocesar,{'1046519227836841984': 1}
4kbbjv0asb,{'1046523924945588224': 1}
4lnvedmug,{'1046516431653875713': 1}
4ovixj666u,{'1046523632669913093': 1}
4s1qi9srl,{'1046528749032878081': 1}
4sg,{'1046529635704590336': 1}
4to,{'1046526946396508163': 1}
4ttjvx8mg,{'1046528137188835329': 1}
4u3k84amol,{'1046524305750863875': 1}
4umld84q,{'1046517313707610112': 1}
4vdl1xbgo,{'1046517896397180929': 1}
4vquk8nu,{'1046518135774482432': 1}
4xhgy,{'1046517303809126406': 1}
4zpjz,{'1046521059795783680': 1}
57z,{'1046518043147477002': 1}
58gbtrv,{'1046528604182650886': 1}
5bwz,{'1046520361876160512': 1}
5f9v3q0uol,{'1046519304131350528': 1}
5gaguzxb,{'1046525259451707392': 1}
5kwqefu9,{'1046520331501019136': 1}
5lela1d5ej,{'1046529616318550016': 1}
5lgll,{'1046516423911190528': 1}
5rowklzzc,{'1046533807971733504': 1}
5sbjk5om9,{'1046524697364623360': 1}
5xr,{'1046516688500535297': 1}
5zka41y0,{'1046521939538464769': 1}
61vaslvx,{'1046523081857138697': 1}
6733590,{'1046528313521590272': 1}
6b59vc6s0w,{'1046533905547964417': 1}
6brnfda3y,{'1046528609366790149': 1}
6j9rvo7i95,{'1046524790692032512': 1}
6nwy,{'1046529570705477632': 1}
6pbwmjpi,{'1046520418230841346': 1}
6pnjprayai,{'1046518868922060802': 1}
6uql3,{'1046516442047369216': 1}
6wfkezy,{'1046518207882891265': 1}
6xmv6a9etr,{'1046532491216146433': 1}
707yg,{'1046527641908641792': 1}
70m5fapyng,{'1046522877011533824': 1}
734ez,{'1046516431653875713': 1}
7800,{'1046517837039357952': 1}
78smy9,{'1046518486829330432': 1}
794,{'1046517140101246976': 1}
7e9h3plfcg,{'1046520553048338432': 1}
7fb,{'1046516924140711936': 1}
7jgtvuvb,{'1046525864798810112': 1}
7loed7xu3,{'1046524203225231361': 1}
7lrnvsaw,{'1046526070051262466': 1}
7o5c6mylai,{'1046520006174019584': 1}
7oxfg,{'1046516545973882880': 1}
8cimf,{'1046518207882891265': 1}
8jmsefne1,{'1046519282585210881': 1}
8jq3der,{'1046525888093917184': 1}
8l0,{'1046520672623702017': 1}
8surp,{'1046521751834947590': 1}
8vmbu,{'1046520796158603264': 1}
8xoafi,{'1046520643469135872': 1}
906385g8pg,{'1046523287067668480': 1}
91bzcx,{'1046521276309934082': 1}
967,{'1046517710363009024': 1}
