word,frequencies
003,{'1046630780242472961': 1}
013,{'1046632160961155073': 1}
072xgon,{'1046630527053307906': 1}
07320515,{'1046630204255416322': 1}
0af,{'1046627080828592128': 1}
0dluwqeal2,{'1046627586460139520': 1}
0e8xcfc,{'1046629482503827457': 1}
0fj,{'1046631950923038720': 1}
0hclf9ilkn,{'1046626745452056576': 1}
0kke,{'1046629712028741632': 1}
0rexp0litic0,{'1046632094686990337': 1}
0rysi,{'1046630196051410951': 1}
0sdywqamdq,{'1046628776963182593': 1}
0th,{'1046627221258014720': 1}
0tnc5gdpny,{'1046629200550129664': 1}
0xlifx2vlf,{'1046627001879199744': 1}
103,{'1046627391597158400': 1}
113,{'1046627924248600576': 1}
1230,{'1046627253835247616': 1}
1408,{'1046627078882381824': 1}
1412,{'1046628776963182593': 1}
143,{'1046627924248600576': 1}
1483,{'1046628460754604033': 1}
1508,{'1046630644741271553': 1}
1582017,{'1046629665857769473': 1}
159,{'1046630531692195840': 1}
15fg9aiqhj,{'1046626806185496576': 1}
1603,{'1046629840848384000': 1}
165,{'1046627924248600576': 1}
184,{'1046629805578424320': 1}
1971,{'1046627268787884032': 1}
1988,{'1046627079163400192': 1}
1999,{'1046626353049669632': 1}
19tot4,{'1046629657813110784': 1}
1cs2,{'1046628394216099840': 1}
1dukkz,{'1046627924248600576': 1}
1er,{'1046631849987112960': 1}
1g3aqx24m,{'1046630259595063296': 1}
1j267ds,{'1046630495252041728': 1}
1ljlps,{'1046626622164684807': 1}
1og,{'1046630135187820544': 1}
1ra,{'1046631950923038720': 1}
1v6o0,{'1046630026576302080': 1}
1vmb,{'1046632193513205760': 1}
1vmbkedqfg,{'1046631730063527936': 1}
1vu0sln,{'1046629444335620096': 1}
1w5la0v,{'1046630628337373185': 1}
2005,{'1046627354645270528': 2}
2011201,{'1046628679407808514': 1}
2012,{'1046628716145778688': 1}
2016,{'1046626987417239552': 1}
2017,{'1046626915862425600': 1}
2018,{'1046626431160082433': 1}
2019,{'1046629236470153216': 1}
2021,{'1046626421647527936': 1}
2193,{'1046626493596676096': 1}
21cordeliam,{'1046629768031064064': 1}
21notici,{'1046626710341464064': 1}
234,{'1046627329752158208': 1}
236,{'1046629657402052614': 1}
24hor,{'1046631666582720512': 1}
27ft7yo,{'1046629361162637312': 1}
28robles7,{'1046629751270584320': 1}
2fanzy,{'1046627354645270528': 1}
2fvc2q2ca,{'1046630362217164800': 1}
2g3ckq8yr,{'1046628756205588480': 1}
2heooqtr,{'1046628085435695104': 1}
2nfmcj5tha,{'1046626518242381829': 1}
2pjipozw,{'1046626941871288320': 1}
2rvusoxww,{'1046627866505621504': 1}
2stupezpi,{'1046631304333316096': 1}
2w1ew686,{'1046631334171619329': 1}
2yksoi,{'1046627458664058880': 1}
360,{'1046627477215432704': 1}
3691359,{'1046630298069454848': 1}
36ppr9mvi,{'1046627354645270528': 1}
37001,{'1046630792103952392': 1}
39min,{'1046627354645270528': 1}
3bape2g,{'1046628693580369920': 1}
3cqy1dz,{'1046629026566209536': 1}
3dkn8wslrm,{'1046627966569132033': 1}
3km0amg,{'1046627653959274498': 1}
3lbvas,{'1046626775428747264': 1}
3lcuw0nqcr,{'1046631492963762176': 1}
3tyvqh7ni,{'1046627680693735424': 1}
3vph,{'1046629810535976960': 1}
3zgenoq,{'1046629706831941633': 1}
400,{'1046626373475979264': 1}
474770,{'1046632210474897410': 1}
4bgjcs4b,{'1046627635491745792': 1}
4ij,{'1046630029445287936': 1}
4im5ji,{'1046629087194697728': 1}
4juliocesar,{'1046627355735871488': 1}
4kx3jhnqs0,{'1046628688568233985': 1}
4la,{'1046628617734815744': 1}
4mvu5c7,{'1046630133241647104': 1}
4ur,{'1046626390769094656': 1}
4vdxkyafbs,{'1046629295161057280': 1}
4ws,{'1046630892918251520': 1}
4xhgy,{'1046626932354437120': 1}
4xkrbjb,{'1046626683682533376': 1}
4zw,{'1046627475160215552': 1}
4zzrkm,{'1046629647029620736': 1}
51ubjsp,{'1046629019750469632': 1}
54jcl86zpc,{'1046627966569132033': 1}
5964148,{'1046629087194697728': 1}
59opthog8q,{'1046631071952130048': 1}
5bwz,{'1046626969511702529': 1}
5dfcrggu,{'1046629008451022848': 1}
5ee,{'1046629031649705984': 1}
5f1gq2r60,{'1046629403088875521': 1}
5jat5o6d,{'1046631404098990080': 1}
5mpx70w,{'1046630177479045120': 1}
5qkl,{'1046631494188507136': 1}
5up7,{'1046626371097833473': 1}
5upuw,{'1046631807419117569': 1}
5w1eenyb,{'1046626973106294784': 1}
5zms9cpzag,{'1046626853719613441': 1}
60xkbmqz,{'1046628427166621698': 1}
65nt,{'1046630461294997504': 1}
678,{'1046628584960471042': 1}
6aqs,{'1046627443564572672': 1}
