word,frequencies
020,{'1031961869865635840': 1}
03lso,{'1031951403466539008': 1}
04788774,{'1031970968930054144': 1}
05ho,{'1031980235955339264': 1}
096glws9i,{'1031988913316024322': 1}
0bun2o2ak,{'1031978351756488704': 1}
0eclnddps8,{'1031977122577965059': 1}
0hrb,{'1031978441959239680': 1}
0hyvhcm,{'1031978630438637573': 1}
0ibpzuww,{'1031953386583859200': 1}
0rexp0litic0,{'1031959969539796994': 1}
0ur8p96,{'1031949597160210433': 1}
0x9d1rfbi,{'1031956105503694854': 1}
0yxkchaqgc,{'1031949330943492097': 1}
0zgiuzmv,{'1031978215139672071': 1}
10pm,{'1031978180112998401': 1}
111,{'1031987778278633473': 1}
12pm,{'1031975325222293505': 1}
1569,{'1031964932278026240': 1}
16omar07,{'1031945403627958272': 1}
18000,{'1031945905153429505': 1}
182,{'1031974983160029184': 1}
1822,{'1031986327909281793': 1}
1953,{'1031959088471715842': 1}
1978,{'1031965863002431489': 1}
1980,{'1031965851371675648': 1}
1986,{'1031955530787500032': 1}
1crsuedcfz,{'1031949353609568257': 1}
1dnjg,{'1031961298651803648': 1}
1eir,{'1031944931076648960': 1}
1er,{'1031980280070975491': 1}
1fteywbc4,{'1031965706257092610': 1}
1ii2h5,{'1031970968930054144': 1}
1jkxqjyvu,{'1031971251701641216': 1}
1t1c,{'1031959818930716672': 1}
1ux8qd,{'1031955780889706497': 1}
1yraz3,{'1031947895585550336': 1}
1zmegtawot,{'1031953388991406080': 1}
200k,{'1031975010158698496': 1}
2018,{'1031947765381849088': 1}
2018ntv,{'1031971251701641216': 1}
2021,{'1031980044309213184': 1}
21notici,{'1031945517192884225': 1}
21wkdpg,{'1031952373730734083': 1}
22xpkvjs,{'1031945677591535617': 1}
240,{'1031980677586137090': 1}
2jegmj,{'1031973058192523266': 1}
2shd,{'1031945677591535617': 1}
2tzpwydp,{'1031946010547904512': 1}
2vple,{'1031953083155275776': 1}
300,{'1031981381658845186': 1}
30k,{'1031983005982699521': 1}
330,{'1031947765381849088': 1}
35vpu0x,{'1031965840307044353': 1}
39xve0bqji,{'1031955530787500032': 1}
3jkjydua7,{'1031978488545378304': 1}
3jt78,{'1031975825837568000': 1}
3m5inlz5x,{'1031956385343397889': 1}
3nnuqg8gn5,{'1031975325222293505': 1}
3pudi4h,{'1031948330945851392': 1}
3rojiwjuoc,{'1031968979143798785': 1}
3vfafrowu,{'1031989254484832257': 1}
47yddeu1h,{'1031978537501253632': 1}
4clyh7g,{'1031945490554912769': 1}
4l8djy,{'1031983806218231808': 1}
4md7,{'1031983060454178817': 1}
4n6yclz9u4,{'1031970000263946240': 1}
4p37px,{'1031944656303673344': 1}
4ppvn,{'1031944179339931650': 1}
4slsizv,{'1031970957861122048': 1}
4u5,{'1031965162310430721': 1}
4vjv,{'1031945183863230465': 1}
53ebnux9,{'1031983941887111168': 1}
53nfnvm5c6,{'1031950919225798657': 1}
5964148,{'1031964768452730880': 1}
5k0,{'1031984858845855744': 1}
5l61bi4yf,{'1031988996849713152': 1}
5pe0pkn,{'1031974338839433218': 1}
5t2bi9,{'1031975325222293505': 1}
605040,{'1031974009422917632': 1}
64wmbvpi4s,{'1031970957861122048': 1}
6bj3xcnpb,{'1031960863664742401': 1}
6cqvgac1x,{'1031956236642803713': 1}
6e0bgt,{'1031949501160935424': 1}
6ebvcbb,{'1031958837622923264': 1}
6es4,{'1031966333725016064': 1}
6fooufs,{'1031962506615578626': 1}
6jhzoa0f,{'1031978987302596608': 1}
6sxfwhzkje,{'1031978180112998401': 1}
6whusuo3,{'1031948017753055232': 1}
74dnn,{'1031987838622068736': 1}
7d6zob8td,{'1031980594824204288': 1}
7k59vc,{'1031987056015290368': 1}
7mnlxmalz,{'1031967330568478720': 1}
7q4o,{'1031978580807442437': 1}
7ray,{'1031946058040057858': 1}
7rveeeizeg,{'1031970000263946240': 1}
7rzlgxmf5,{'1031945439027912704': 1}
7smyhlfuzn,{'1031964439430475777': 1}
7vbtecrmk,{'1031946275837681664': 1}
8494022,{'1031984858845855744': 1}
84pptain2,{'1031975314027630592': 1}
85j86cjg,{'1031975620337721344': 1}
8797463,{'1031966817340801024': 1}
89bc,{'1031983305091104769': 1}
8cmcnwnl,{'1031986928760102919': 1}
8i92xxds,{'1031988538357755909': 1}
8iz3d6,{'1031984119327191040': 1}
8krw8qe,{'1031978097069965312': 1}
8tg0,{'1031944182582132736': 1}
8yoh,{'1031966780921729024': 1}
