word,frequencies
000,{'1030489524802134017': 1}
00268781,{'1030476238819868672': 1}
00sirzc7l,{'1030477674152644609': 1}
011,{'1030487952714031116': 1}
04hfd69yso,{'1030508499380432897': 1}
05jajajajajaajajajajajjajaj,{'1030479658322677761': 1}
0890,{'1030478461951987712': 1}
08bbqhtzf,{'1030476962555473920': 1}
0gmvsqeq2,{'1030507192821211136': 1}
0sbgegsn11,{'1030478844854259717': 1}
0z7pl3su,{'1030504818048229376': 1}
100,{'1030479755974467584': 1}
101,{'1030482197071970305': 1}
1082018,{'1030516685227220992': 1}
12442586,{'1030489062388523013': 1}
134,{'1030478549835304960': 1}
1508,{'1030489683581648896': 1}
151,{'1030476838982873090': 1}
1623,{'1030490318448279553': 1}
1954hotma1,{'1030476125829521408': 1}
1967,{'1030483576968695809': 1}
1969,{'1030474641977090050': 1}
1982,{'1030476041293324288': 1}
1dori,{'1030475286670991360': 1}
1ha5vju,{'1030476480558649344': 1}
1ig5,{'1030481249620639749': 1}
1jajajajajajajajajaj,{'1030502942355402753': 1}
1kbxrazdd6,{'1030476587681034241': 1}
1kil,{'1030481642362687488': 1}
1nmgkqfa,{'1030492584416829441': 1}
1pft,{'1030478651526139904': 1}
1pv5wlhqh,{'1030477962427228160': 1}
1qx0ves,{'1030477789059862529': 1}
1va4sx,{'1030484561426362369': 1}
1y8wqtcsp,{'1030478892568588288': 1}
1y950bef,{'1030490602817892352': 1}
1ycd,{'1030477245507399682': 1}
1yhz7gnq,{'1030484408699113472': 1}
1yx3zh7dv,{'1030496111943983105': 1}
2000,{'1030485655787384834': 1}
2010,{'1030490328896352256': 1}
2011,{'1030490328896352256': 1}
2016,{'1030489838527696896': 1}
2017,{'1030477954269241344': 1}
2018,{'1030475088917929984': 1}
2018n,{'1030498285851693056': 1}
2018ntv,{'1030498285851693056': 1}
2019,{'1030476587681034241': 1}
21cordeliam,{'1030475286670991360': 1}
21notici,{'1030478892568588288': 1}
21p,{'1030474847913164800': 1}
2406,{'1030516692118646785': 1}
2avvl6h,{'1030486307741597697': 1}
