word,frequencies
073wykpoqw,{'1045129261315760128': 1}
099jhlbm,{'1045132950763970563': 1}
0bkxb,{'1045135299737780230': 1}
0q3fxtp,{'1045139517353676801': 1}
0sp,{'1045143536503599104': 1}
0vuyi77,{'1045131481239179265': 1}
0x5qrz,{'1045130922004291584': 1}
100,{'1045130293089378305': 1}
11ochavez,{'1045127097814011904': 1}
1413,{'1045131219875385346': 1}
1509,{'1045125404573528064': 1}
16091959,{'1045134540061249536': 1}
181,{'1045127097814011904': 1}
1924,{'1045132847479222272': 1}
1967,{'1045130866522030080': 1}
1995,{'1045126201080254464': 1}
19tgjp,{'1045132448361861123': 1}
1dd0frcuq,{'1045126375659778048': 1}
1ddiz,{'1045130674859061248': 1}
1dr5klrp,{'1045126479753990144': 1}
1er,{'1045137455207329794': 1}
1feuxoim,{'1045143795954847744': 1}
1pfwmwmtlf,{'1045135315919405056': 1}
1qhq0j1n0,{'1045127724933808128': 1}
1ro,{'1045125969927909377': 1}
1we,{'1045127505487777792': 1}
2011,{'1045141440970575875': 1}
201185,{'1045125139229274112': 1}
2016,{'1045126237021179904': 1}
2018,{'1045125378849861632': 1}
2018n,{'1045133007739408390': 1}
2018pp,{'1045125969927909377': 1}
2018pplo,{'1045137622312648705': 1}
2018urresti,{'1045134153103085568': 1}
2021,{'1045132000984793088': 1}
20hm5ng,{'1045130570894888960': 1}
21notici,{'1045138174866001920': 1}
25sep,{'1045137455207329794': 1}
288r,{'1045133393376227329': 1}
29gs,{'1045141647783350272': 1}
2bba3cla,{'1045143092079341569': 1}
2do,{'1045127953330434050': 1}
2jriq3,{'1045134187836182528': 1}
2jz2jlk,{'1045132047302496259': 1}
2k497,{'1045139794198761473': 1}
2n1z1vebu2,{'1045128822419591169': 1}
2rkqsc979y,{'1045124277043965952': 1}
2vj1m5a9,{'1045135764823175168': 1}
2wfifj,{'1045129427582111744': 1}
2wq,{'1045140252493574145': 1}
2wz7d7c,{'1045140243593220096': 1}
3679704,{'1045125148947480576': 1}
37auycgcuq,{'1045136356740141056': 1}
39pn678yv,{'1045130922004291584': 1}
3er,{'1045141647783350272': 1}
3gdkagms,{'1045131152552546305': 1}
3goknzz,{'1045128598565335041': 1}
3khf2gv2,{'1045123903415361540': 1}
3n9s4u7,{'1045127873328295936': 1}
3nel,{'1045135010662141957': 1}
3yd137,{'1045130317412085761': 1}
4347236,{'1045142494898515969': 1}
4bmyh,{'1045137249795534848': 1}
4eln49b7,{'1045138692615090177': 1}
4gcza,{'1045141780637913090': 1}
4gr,{'1045127181284888577': 1}
4k5g7naxxf,{'1045142217327878144': 1}
4lq,{'1045140637786550272': 1}
4lt8fmahtu,{'1045131318567284736': 1}
4oaqhcgl,{'1045135132036943878': 1}
4s8tbhr2c0,{'1045136075906326528': 1}
4wdms,{'1045134517416210432': 1}
4wyrywt,{'1045125148947480576': 1}
4zvgk,{'1045124964121219072': 1}
505,{'1045129784727097345': 1}
53k0ugahg,{'1045128581398097920': 1}
555,{'1045134783020494848': 1}
58v,{'1045138757354164224': 1}
5964148,{'1045125148947480576': 1}
5b2iaz,{'1045140637786550272': 1}
5m2cebhsep,{'1045128581398097920': 1}
5mnl4,{'1045136815295012869': 1}
5mz55ahi,{'1045140284257054720': 1}
5n8cuai2ou,{'1045137421925527552': 1}
5ood,{'1045132044806836224': 1}
5t0kq8xuq,{'1045128808012152838': 1}
5ubv969a,{'1045136640379883521': 1}
5xmrtdw3cp,{'1045138836878249984': 1}
5yqtjjzwza,{'1045141147511926784': 1}
60bac1u8,{'1045128690357727232': 1}
60dp2l4bhn,{'1045134965170679808': 1}
6622,{'1045125296947687424': 1}
6d6nn2,{'1045133378046103552': 1}
6ghi,{'1045137455207329794': 1}
6gksn,{'1045140823107457025': 1}
6iknuqrrii,{'1045124105018773505': 1}
6iorxi,{'1045137455207329794': 1}
6kt9,{'1045125378849861632': 1}
6l9,{'1045124068750569473': 1}
6on8tysyi,{'1045142230678233088': 1}
6tynr,{'1045136815295012869': 1}
6xmv6a9etr,{'1045133966905417728': 1}
70u96v7,{'1045129655592849408': 1}
73pfj,{'1045123929348755456': 1}
740c,{'1045132386667831300': 1}
794,{'1045128626814025728': 1}
7fbqer,{'1045124347990601728': 1}
7gq4yyglf,{'1045131856310665216': 1}
7iwmqp,{'1045125857902305281': 1}
7qfs,{'1045124168721846272': 1}
7tot,{'1045125685117943808': 1}
7tq6yqkz,{'1045141054075351040': 1}
7urg00suel,{'1045136862564798465': 1}
7vxcl,{'1045133771777945600': 1}
7x3xga,{'1045132672060796928': 1}
