word,frequencies
0331,{'1037756762525446146': 1}
04t4voeahs,{'1037818400435830784': 1}
08h,{'1037785968022114305': 1}
0ddg,{'1037779366518960128': 1}
0g4dq,{'1037773677582905344': 1}
0hjo,{'1037797183897124866': 1}
0i33ghzpc,{'1037749365610360832': 1}
0ipzpf7n4,{'1037779613848678400': 1}
0jyuy,{'1037798864571518976': 1}
0kappb1th,{'1037769903116304386': 1}
0nftag,{'1037826376718532608': 1}
0qiy,{'1037789725455736833': 1}
0rexp0litic0,{'1037783333822980097': 1}
0t99odeypm,{'1037769992572493831': 1}
0ugnnet,{'1037755344469086209': 1}
0ztcqu6kkb,{'1037791468704997377': 1}
1000,{'1037768463924822016': 1}
1017,{'1037782897284014081': 1}
1030,{'1037785269309714433': 1}
1269,{'1037767810016006146': 1}
143,{'1037753638041595904': 1}
146,{'1037753638041595904': 1}
16ke9o0yn,{'1037817992443244544': 1}
18sjzoqd3,{'1037796422010200064': 1}
1977c,{'1037756824357928960': 1}
1990,{'1037823993590554624': 1}
19ynvz5nc,{'1037789709118959618': 1}
1awdl,{'1037792552743710720': 1}
1c9lbawj,{'1037818047380303878': 1}
1dxwkk,{'1037776724245790720': 1}
1evoym5gfp,{'1037757910615502849': 1}
1gc7in0,{'1037760293231841286': 1}
1gyp6,{'1037788241930477568': 1}
1mrclfxs9,{'1037817892971184128': 1}
1ogwnh7bac,{'1037760016411815936': 1}
1pdnnugdt,{'1037798040101433344': 1}
1sxbv,{'1037769903116304386': 1}
1willcarrasc,{'1037775658561269763': 1}
1xvporq9,{'1037792552743710720': 1}
200,{'1037780529712693255': 1}
2006,{'1037775500394020865': 1}
2011,{'1037771080457482240': 1}
2012201,{'1037780529712693255': 1}
2013,{'1037780529712693255': 1}
2015,{'1037769903116304386': 1}
2016,{'1037773290562052096': 1}
2017,{'1037753206493900805': 1}
2018,{'1037753638041595904': 1}
2019,{'1037754321226674182': 1}
2022,{'1037765561869115393': 1}
21notici,{'1037780644368211968': 1}
223,{'1037776092625620992': 1}
2301,{'1037783667081465856': 1}
24jkudsk,{'1037793477185155074': 1}
250,{'1037780529712693255': 1}
28g,{'1037786496764395522': 1}
2c5gghg,{'1037800720760819713': 1}
2fpd4f1xq,{'1037773677582905344': 1}
2fpd4nqfs,{'1037751030614839296': 1}
2hpt4piold,{'1037808955391651841': 1}
2ivmtcvl,{'1037819332057858048': 1}
2jncan,{'1037786496764395522': 1}
2srr,{'1037785591319023616': 1}
2uwmttm5rq,{'1037793562488958981': 1}
2uwxcxurkq,{'1037804674278219777': 1}
2vzv,{'1037784073337483264': 1}
2xe,{'1037803876907470851': 1}
2xtvh6u,{'1037750128185167873': 1}
2yp,{'1037781279041835014': 1}
3355103,{'1037756833052717064': 1}
33crfss,{'1037753548333887488': 1}
3460uq,{'1037762674929618944': 1}
3629k3fv,{'1037828516560154624': 1}
36a4apl,{'1037751834901983232': 1}
36ixttm,{'1037752322217136128': 1}
3byrn8u1b,{'1037749977492201473': 1}
3fdyh71c,{'1037773290562052096': 1}
3h4chzmtwp,{'1037811631898681344': 1}
3kd,{'1037807420595232769': 1}
3kxnrvvwze,{'1037783731833135105': 1}
3llm5cz7pl,{'1037785775805476864': 1}
3mj,{'1037782897284014081': 1}
3nahqq2ms,{'1037801496329506816': 1}
3oxhdtrlmr,{'1037750697830146048': 1}
3qenqvkop,{'1037786753074122752': 1}
3suuvr,{'1037779613848678400': 1}
3tu1pf8xa3,{'1037772579468132354': 1}
3uwydq3,{'1037787686055157768': 1}
4043291,{'1037777337050386432': 1}
420,{'1037781070106775557': 1}
480,{'1037795015131422720': 1}
4eowxvhou,{'1037767682731327488': 1}
4gkpcljs,{'1037776724245790720': 1}
4la,{'1037787276913373186': 1}
4ny,{'1037808955391651841': 1}
4shjswlgl,{'1037783265602621440': 1}
4tkcifr,{'1037783512890462211': 1}
4y4zyq8cq,{'1037822680890843138': 1}
4zfkdav,{'1037799893895704576': 1}
50mil,{'1037768463924822016': 1}
52eonmx9hi,{'1037780520204206080': 1}
56gofwwy,{'1037816615725875200': 1}
5964148,{'1037749668397166595': 1}
5bxl9xknf,{'1037758050818502658': 1}
5lgzcbqt80,{'1037793070681612289': 1}
5lp2p6mru,{'1037820372866027530': 1}
5okxek8,{'1037787556568604673': 1}
5scajn9,{'1037789640265293824': 1}
5t0b4u,{'1037825167844552704': 1}
5xqwkmyhtp,{'1037786797324075014': 1}
5y2l7mym,{'1037774169956655106': 1}
5y3sq,{'1037776035323043840': 1}
5z31kvm,{'1037778930864861184': 1}
5zqkqigx,{'1037792097280110593': 1}
6733590,{'1037770189201391616': 1}
6a0,{'1037801496329506816': 1}
6fj3diecgj,{'1037763953873625089': 1}
6fjs5unuuv,{'1037826615613513730': 1}
6hich7ddbq,{'1037770731894071300': 1}
6lhdgbpzq,{'1037786478468911105': 1}
6ny4ys,{'1037771080457482240': 1}
6qqdllo,{'1037752497857806336': 1}
6sacs6kt,{'1037790592468766720': 1}
6sppxp1hj0,{'1037785968022114305': 1}
6tjl3j6xzy,{'1037749668397166595': 1}
6tmy9dg3on,{'1037773363257778176': 1}
6xt3sgba,{'1037784089057812481': 1}
73lyyg,{'1037784352590053377': 1}
75qxibt,{'1037822793570766848': 1}
7aad,{'1037786612871180288': 1}
7dx3jnm,{'1037804253220364293': 1}
7ibusrv7,{'1037751030614839296': 1}
7ju1,{'1037765726168391681': 1}
7ln7wu,{'1037783731833135105': 1}
7m4io2,{'1037795015131422720': 1}
7mjejfqd,{'1037787164883472384': 1}
7sbvuk,{'1037771939551617036': 1}
7wphq,{'1037784089057812481': 1}
7wydum08,{'1037805100662775808': 1}
7wyx3vp1z,{'1037817963099971590': 1}
82cmyln9,{'1037783512890462211': 1}
83ig,{'1037799633697890304': 1}
87pwvrw,{'1037799633697890304': 1}
89nf33ajq,{'1037786612871180288': 1}
8btzvigfcx,{'1037771597535490048': 1}
8esp1j,{'1037788504393170944': 1}
8h1rc,{'1037820372866027530': 1}
8id31yl,{'1037790361958207488': 1}
8ijubgk,{'1037757331000487936': 1}
8kbxgmjd,{'1037767373296750592': 1}
8losw2hs,{'1037783265602621440': 1}
8m1j4wj,{'1037807533442969606': 1}
8obis,{'1037773690363105280': 1}
8r1y86akgq,{'1037803735785906176': 1}
8ravz8xtii,{'1037803640692596736': 1}
8um8a4,{'1037777611232079872': 1}
8wob6qysx,{'1037808661219995648': 1}
8yaoq,{'1037755344469086209': 1}
967,{'1037765061811621889': 1}
9fnu150x,{'1037770090769539072': 1}
9fr4so,{'1037765098276900868': 1}
9hvhduobih,{'1037830510905569287': 1}
9jvs6pmzp,{'1037786478468911105': 1}
9ofbx7k4,{'1037788621485613057': 1}
9st7ni,{'1037778760051785728': 1}
9v876r,{'1037786797324075014': 1}
9vtnhlhy,{'1037789635437633538': 1}
9wbh,{'1037795015131422720': 1}
9wtu6n1,{'1037787164883472384': 1}
aaah,{'1037756599769681921': 1}
aad,{'1037785952582684673': 1}
abaj,{'1037795244442566658': 1}
aban,{'1037770680685801472': 1}
abandon,{'1037799442521513985': 1}
abc,{'1037808955391651841': 1}
abord,{'1037816977895698432': 1}
abortolegaly,{'1037793432733925378': 1}
abraham,{'1037797247017263104': 1}
abrir,{'1037816977895698432': 1}
absurd,{'1037761327660511232': 1}
abund,{'1037756268847550464': 1}
acab,{'1037755030055649281': 1}
acabari,{'1037759771762466816': 1}
acantil,{'1037750915493765120': 1}
acapulc,{'1037805100662775808': 1}
acas,{'1037770189201391616': 1}
accident,{'1037819396281061376': 1}
accin,{'1037775236199067648': 1}
accion,{'1037790603864625154': 1}
accionari,{'1037787855903502341': 1}
acciondeampar,{'1037762674929618944': 1}
acept,{'1037752497857806336': 2}
acerc,{'1037750324403027974': 1}
acert,{'1037753786801029120': 1}
aciert,{'1037807873496113153': 1}
aclar,{'1037763234638516224': 1}
acomod,{'1037763233581592583': 2}
actitud,{'1037755871600803840': 1}
actu,{'1037773471789527041': 1}
actual,{'1037755090210357248': 1}
acuerd,{'1037756833052717064': 1}
acurdes,{'1037771437472473088': 1}
acus,{'1037754435521466370': 1}
acusacin,{'1037754336737198081': 1}
adem,{'1037779065523068930': 1}
adems,{'1037787686055157768': 1}
adend,{'1037780644368211968': 1}
adivin,{'1037824801803522049': 1}
administr,{'1037800186905604097': 1}
administracin,{'1037801496329506816': 1}
afect,{'1037793650464440327': 1}
afn,{'1037815469925978112': 1}
afp,{'1037808955391651841': 1}
afric,{'1037796422010200064': 1}
africanacity,{'1037799893895704576': 1}
agenciaandin,{'1037767547112906752': 1}
agent,{'1037756824357928960': 1}
agiliz,{'1037801465274875907': 1}
agradec,{'1037771437472473088': 1}
agrav,{'1037773363257778176': 1}
aguant,{'1037806550663016452': 1}
aguerr,{'1037798762507390976': 1}
agustinhay,{'1037775236199067648': 1}
ahor,{'1037753206493900805': 1}
ahorit,{'1037827533255979008': 1}
air,{'1037753646195400704': 1}
ajen,{'1037752295562399745': 1}
ajmz,{'1037786679170486272': 1}
al2881096,{'1037782897284014081': 1}
ala,{'1037825678144692224': 1}
alan,{'1037766686542389248': 1}
alask,{'1037787556568604673': 1}
albert,{'1037754946626744320': 1}
albertobelaund,{'1037757783024783362': 1}
albertofujimori,{'1037766507101601792': 1}
alcald,{'1037751226358751239': 1}
alcaldesasandr,{'1037776035323043840': 1}
alcaldi,{'1037785979493396480': 1}
alegr,{'1037818575946481665': 1}
alejapuent,{'1037750262516068355': 1}
alemanapodr,{'1037771212514938881': 1}
alertanotici,{'1037808955391651841': 1}
alex,{'1037774081880457216': 1}
alfombr,{'1037816174686420992': 1}
alfred,{'1037782897284014081': 1}
alfredmaiocchi,{'1037799639783813121': 1}
algn,{'1037758806636290050': 1}
algui,{'1037750923618078722': 1}
algun,{'1037798762507390976': 1}
alianz,{'1037782121044168704': 1}
all,{'1037780730804363266': 1}
almorz,{'1037796813993136131': 1}
alto,{'1037801289059655680': 1}
