word,frequencies
001,{'1046690805933658112': 1}
011,{'1046661225952624640': 1}
03980908,{'1046668101738213376': 1}
061214,{'1046700752352301056': 1}
06xin,{'1046665283144945664': 1}
07luc51,{'1046671056096952320': 1}
0890,{'1046669665265754112': 1}
0902,{'1046699584842616832': 1}
09092018,{'1046670018686193664': 1}
09wvaum05,{'1046692202393436160': 1}
0af,{'1046670130892148737': 1}
0ci4u3,{'1046697699880423424': 1}
0dew005,{'1046662882434457600': 1}
0dluwqeal2,{'1046663967488139264': 1}
0hh,{'1046692881841491968': 1}
0ixhfq,{'1046662003912192000': 1}
0ma3e60v,{'1046662003912192000': 1}
0oiwmqstov,{'1046689929294741504': 1}
0rexp0litic0,{'1046709521538830336': 1}
0th,{'1046670115062743047': 1}
0viuux,{'1046671056096952320': 1}
0vzroj0,{'1046664028255326208': 1}
0xjzu,{'1046670034213502977': 1}
0zaqzvd,{'1046673077227204608': 1}
100,{'1046669007422672896': 1}
1230,{'1046665333866745856': 1}
128,{'1046662475272384514': 1}
13xx,{'1046699217136357377': 1}
143,{'1046698200478994433': 1}
1483,{'1046666390453673984': 1}
1508,{'1046694932839305217': 1}
159,{'1046669223043502080': 1}
15fg9aiqhj,{'1046702529994723328': 1}
165,{'1046698200478994433': 1}
16re7mdk,{'1046710860285186049': 1}
196,{'1046680693647044609': 1}
1988,{'1046660500401074178': 1}
19tot4,{'1046672446038962178': 1}
1c6fdzzqou,{'1046701259070345216': 1}
1dk8w1znv,{'1046693018206711809': 1}
1lb,{'1046677694346416129': 1}
1qkgdr7,{'1046667983559565313': 1}
1qxy8v,{'1046706789092347904': 1}
1roay8b,{'1046698425901871104': 1}
1titculxk,{'1046701158188953601': 1}
1w5la0v,{'1046660835702132736': 1}
2005,{'1046690177123586048': 1}
2011201,{'1046683001801920512': 1}
2012,{'1046661362343202816': 1}
2016,{'1046711912392785920': 1}
2017,{'1046662225837137920': 1}
2018,{'1046660721721913344': 1}
2020,{'1046712407576498176': 1}
2021,{'1046661787431702528': 1}
