word,frequencies
007,{'1028480141167616001': 1}
011,{'1028396644620877824': 1}
0b6nibwvw9,{'1028464628718862336': 1}
0e6m8exr,{'1028485406663356416': 1}
0tgeqvf,{'1028474144093024256': 1}
0wpttm3v,{'1028399099954044928': 1}
0wszo5q61u,{'1028437107092713478': 1}
0xscymh,{'1028470520428122112': 1}
101,{'1028421951038140417': 1}
1010,{'1028429666217091072': 1}
112uc7aju,{'1028480141167616001': 1}
11agofech,{'1028390196348416006': 1}
12459911,{'1028406871252770816': 1}
1509,{'1028416295107272705': 1}
160817,{'1028415517328121856': 1}
1967,{'1028391280001380352': 1}
19861,{'1028463016667480065': 1}
1992,{'1028478925989654528': 1}
1ajlw,{'1028486187579834373': 1}
1bzu95,{'1028400226447646720': 1}
1c1q3f,{'1028433771794784257': 1}
1czdoagr,{'1028433122751336451': 1}
1gruf4j,{'1028396741710807040': 1}
1k97ffu6m,{'1028436630988701696': 1}
1q2g6bny3,{'1028395995808325632': 1}
1qsdsuz2x,{'1028461112046567425': 1}
1u847thz,{'1028464375802327040': 1}
1vavoy,{'1028411560648237057': 1}
1ynawx3t,{'1028433742862446592': 1}
2000,{'1028464734553735168': 1}
2006,{'1028421257291878401': 1}
2013,{'1028390208218296320': 1}
2014,{'1028418243277611009': 1}
2016042,{'1028433889583353857': 1}
2017,{'1028398058508304384': 1}
2018,{'1028385708975767552': 1}
2018ntv,{'1028409291319988224': 1}
2021,{'1028422237928534017': 1}
21notici,{'1028423879117742080': 1}
21xitjdy,{'1028415906853146625': 1}
227,{'1028461923485081600': 1}
237,{'1028389801903497218': 1}
24horastv,{'1028460995050696710': 1}
26lnh9,{'1028407430730985472': 1}
270,{'1028386947776045056': 1}
2770515,{'1028470554297290752': 1}
28dejuli,{'1028388739800809472': 1}
2a9xk,{'1028395875310161926': 1}
2ey8v,{'1028415212305739776': 1}
2ir7acyxkm,{'1028449434378461184': 1}
2kul,{'1028437232640774144': 1}
2mil,{'1028398058508304384': 1}
2mjrk5rg,{'1028419029805846528': 1}
2n6ksv9,{'1028423879117742080': 1}
2npxlnr1x,{'1028400652358180866': 1}
2ubuw,{'1028412743114731525': 1}
2x9,{'1028473857131401217': 1}
327,{'1028406405651419137': 1}
35in6hd,{'1028420430447693825': 1}
370mv,{'1028437341231357952': 1}
3980446,{'1028427441814028288': 1}
3arz,{'1028485420739448832': 1}
3iofjuy,{'1028389801903497218': 1}
3m2wqghsbx,{'1028461923485081600': 1}
3ovcwry2r,{'1028435273510727680': 1}
3pjy2zjhjh,{'1028441027655475201': 1}
4fffzuk,{'1028434397777850368': 1}
4g83mtg,{'1028474332861931522': 1}
4pcragugx,{'1028432136230068229': 1}
4vbnq,{'1028434890239475713': 1}
4xjr9k7rzy,{'1028465000803913728': 1}
4zzzhh,{'1028484288201641984': 1}
5141856,{'1028429314172362752': 1}
530m2a,{'1028391644909977601': 1}
56000,{'1028391644909977601': 1}
5785205,{'1028453223521296384': 1}
5coejh,{'1028452830166896640': 1}
5dyplj,{'1028480409011728384': 1}
5fmnyi,{'1028427872107720704': 1}
5hetzn7ltg,{'1028388083090292741': 1}
