word,frequencies
01369992,{'1045337359057850374': 1}
03zslmcj,{'1045333640400506880': 1}
051,{'1045339635541581824': 1}
0610,{'1045336168617955330': 1}
0847,{'1045332501890248705': 1}
0890,{'1045336228948832256': 1}
099jhlbm,{'1045335748344512512': 1}
0bfyk,{'1045338051457806343': 1}
0cjcive9qf,{'1045337770095521792': 1}
0dencuentr0,{'1045344165125599232': 1}
0frs0eq,{'1045336724963053570': 1}
0i3l5u4n28,{'1045340831593451521': 1}
0id,{'1045337878690254849': 1}
0kw8ty0gmp,{'1045334872154361856': 1}
0lz4jrydlz,{'1045340237508087808': 1}
0osu,{'1045339745826541568': 1}
0pivk,{'1045336950595571717': 1}
0pqgct3tnc,{'1045332392070860800': 1}
0psq26f,{'1045339954178662400': 1}
0ue,{'1045344575366340608': 1}
0xcreod,{'1045343592095657986': 1}
1000,{'1045334997803167745': 1}
10km,{'1045338224154095617': 1}
10kmabandon,{'1045340560863756288': 1}
111,{'1045347011279482880': 1}
123,{'1045335301554671617': 1}
12310821,{'1045334382951759874': 1}
143,{'1045332413646278657': 2}
144,{'1045346621683372037': 1}
15jczwly,{'1045335343606755329': 1}
15km,{'1045338224154095617': 1}
15min,{'1045338224154095617': 1}
174,{'1045346621683372037': 1}
184,{'1045334686766157824': 1}
188gestionp,{'1045346621683372037': 1}
1950,{'1045333382761238528': 1}
1967,{'1045335178225307648': 1}
1983,{'1045334983378980865': 1}
1988,{'1045335571432910848': 1}
1ddiz,{'1045336237203226626': 1}
1fgw,{'1045343375384301568': 1}
1gqfnos6x7,{'1045346639161032704': 1}
1kaywnzdsk,{'1045339171332784128': 1}
1kxplbpltm,{'1045337664650645504': 1}
1m5inmlvrx,{'1045338465469157377': 1}
1mjh5wyt,{'1045337966124634112': 1}
1mtdnqrt5,{'1045334755049230339': 1}
1oshoyjv,{'1045336274968678406': 1}
1pew,{'1045335999579066368': 1}
1renzoreggiard,{'1045339272197419008': 1}
1riootgc8l,{'1045344553526591488': 1}
1sfgzjerff,{'1045336121046175745': 1}
1yjv,{'1045334577391292417': 1}
2011ser,{'1045338105828593666': 1}
2016,{'1045332795491602432': 1}
2017,{'1045343792604295169': 1}
2018,{'1045332194045153283': 2}
2021,{'1045332623348977665': 1}
2021peru,{'1045341409866371072': 1}
21notici,{'1045332814382739457': 1}
21wqipx,{'1045337850148003840': 1}
24h,{'1045334181843292160': 1}
26olhcbdj1,{'1045337600658165760': 1}
26sep,{'1045337857538363392': 1}
286,{'1045340388414951424': 1}
289,{'1045341628972650498': 1}
28robles7,{'1045334490422423552': 1}
2avcnfjg,{'1045333175956885504': 1}
2c4lb,{'1045346917604085760': 1}
2cuozoj,{'1045333034126446592': 1}
2danielurresti1,{'1045339272197419008': 1}
2do,{'1045332794354921473': 1}
2j1ogush,{'1045342953886093314': 1}
2j7ht37f,{'1045340800668839936': 1}
2pohyq3,{'1045332210675535872': 1}
2rutxssf,{'1045338966130659329': 1}
2uxs8ps6ui,{'1045336062854406144': 1}
2vpmmmyo,{'1045340731269951488': 1}
2w4u4bxrl,{'1045336519970619392': 1}
2xctoddpft,{'1045333200803962885': 1}
2y5sm1t0,{'1045341383614173184': 1}
2y5tpuxi,{'1045337046867431425': 1}
3000,{'1045337359057850374': 1}
30min,{'1045338224154095617': 1}
32oo6err,{'1045336030415638530': 1}
3679704,{'1045336259277836288': 1}
369,{'1045336015588798465': 1}
3bsj,{'1045340537975451648': 1}
3du8qfc1c,{'1045341992283181057': 1}
3er,{'1045338835947835392': 1}
3fnknyj,{'1045333037930729472': 1}
3hb92v79r,{'1045337859325128704': 1}
3qh78l46,{'1045336487149989888': 1}
3vfh,{'1045337765670457350': 1}
3yv,{'1045339675551043585': 1}
410,{'1045332230938263557': 1}
41z1zopki,{'1045335797086523392': 1}
4347236,{'1045336476718903297': 1}
43wd7,{'1045332260252274689': 1}
44q6m,{'1045343962783985672': 1}
4700,{'1045340250132934656': 1}
47pkv3qp,{'1045343289795383296': 1}
4aos,{'1045340447709835264': 1}
4aov4xpchh,{'1045333746831036416': 1}
4boo58nlu4,{'1045332026818260992': 1}
4cfqylc4aw,{'1045340121871118336': 1}
4d7t,{'1045336103136497665': 1}
4dmiid8,{'1045336475351625728': 1}
4dmiid8imm,{'1045336198661754880': 1}
4ee3isk1a0,{'1045336343935684609': 1}
4h69zzpyn,{'1045337437432680450': 1}
4invniiqfp,{'1045335169933160449': 1}
4kz2sr7zsz,{'1045337477400211457': 1}
4la,{'1045340174845186048': 1}
4nmvryytti,{'1045344833517367299': 1}
4pimk,{'1045339171332784128': 1}
4qrmad8f52,{'1045333947075493889': 1}
4te7xl9onn,{'1045333640400506880': 1}
4u77lmaol,{'1045335529716412417': 1}
50pw,{'1045333281615630336': 1}
51l,{'1045343293041758212': 1}
53q,{'1045339261984100353': 1}
5781e0dvj,{'1045336757854711809': 1}
57g36qokb,{'1045340412204994560': 1}
5964148,{'1045336289611051010': 1}
5agyn,{'1045336142630047744': 1}
5dirb,{'1045342718854135809': 1}
5fscj,{'1045336343935684609': 1}
5gvmjw2pki,{'1045338143615070209': 1}
5jwzsvrewi,{'1045338697879703552': 1}
5kdvez1,{'1045332249888133121': 1}
5kg,{'1045333281615630336': 1}
5kjqpbh,{'1045345869023858688': 1}
5km,{'1045338224154095617': 1}
5knpoqzkwz,{'1045342051196424192': 1}
5lrlqkjfr,{'1045334872154361856': 1}
5lyl49wr,{'1045346846602919938': 1}
5nqkif7il,{'1045336885655154688': 1}
5ryynk,{'1045334318825050112': 1}
5to,{'1045337404079591426': 1}
5xuqgwmh,{'1045337903004561408': 1}
6000,{'1045336228948832256': 1}
6235898,{'1045345666879361025': 1}
6733590,{'1045335962816057344': 1}
6byh,{'1045337600658165760': 1}
6fcfxvs4j,{'1045346917604085760': 1}
6ghi,{'1045337857538363392': 1}
6iknuqrrii,{'1045332734145699843': 1}
6iqesxsyq,{'1045345163109752837': 1}
6jm,{'1045340455574147073': 1}
6nwv7ami,{'1045334632554745857': 1}
6taddsprxx,{'1045336482163150848': 1}
6tsaz8,{'1045334474899279872': 1}
6vuiqhcpfr,{'1045346729762201600': 1}
6vuvl,{'1045335773732630539': 1}
6wl,{'1045333162434465792': 1}
6zh2n,{'1045336289611051010': 1}
71aem,{'1045344757394935808': 1}
72r3nivt,{'1045342312317038593': 1}
740c,{'1045336259277836288': 1}
7529j,{'1045342231723413506': 1}
777,{'1045334765690335232': 1}
77e881,{'1045338566677725184': 1}
794,{'1045336525746122752': 1}
79sgggavg,{'1045340831593451521': 1}
7azmkhox,{'1045337857538363392': 1}
7e6ntgfy6,{'1045340373650935808': 1}
7eb09cis8q,{'1045341899878486017': 1}
7fbqer,{'1045337855579557888': 1}
7lq4imz,{'1045336095943266304': 1}
7n577p,{'1045335321741791234': 1}
7pm,{'1045339634962767874': 1}
7pufpzb8px,{'1045337576402505728': 1}
7st7kc,{'1045333261780746240': 1}
7vycnsktmk,{'1045333096365723648': 1}
7xne2m,{'1045337490507407360': 1}
7zd832cx,{'1045333200803962885': 1}
7zzfz1ejx,{'1045333035267358720': 1}
80k,{'1045338915593494529': 1}
8383916,{'1045338558393978881': 1}
84hy4s,{'1045337485822361600': 1}
87ltj1,{'1045339395614822400': 1}
89cgj,{'1045336232929226753': 1}
8bskmky,{'1045338835947835392': 1}
8ez3e2,{'1045336006902321152': 1}
8gw9ryb,{'1045332640021270533': 1}
8iymmzgq,{'1045346390518517765': 1}
8jdcar7ux,{'1045336304236548096': 1}
8krvd9tdwv,{'1045337903004561408': 1}
8myybn2m,{'1045337234440884224': 1}
8nohfwft,{'1045332955965648897': 1}
8sa58sn,{'1045333746831036416': 1}
8xf0syu,{'1045336487149989888': 1}
8xf94,{'1045338414411911168': 1}
8xk1we,{'1045341899878486017': 1}
8yftsxjy,{'1045339261984100353': 1}
90s,{'1045334998327480320': 1}
90ses,{'1045338174162112513': 1}
919,{'1045332191834722304': 1}
9218677,{'1045333897792368641': 1}
967,{'1045332328636198913': 1}
96ck,{'1045343271420088320': 1}
96stk1x,{'1045340161536675841': 1}
9a5q0fi,{'1045337479790960641': 1}
9bt0ofm1q,{'1045338238825754625': 1}
9ceywkbgl6,{'1045337932494786560': 1}
9ctyx8yg,{'1045343674366873600': 1}
9kn4qo6p5s,{'1045339876592406528': 1}
9knxy0dioy,{'1045337477400211457': 1}
9ksmsvnmv,{'1045338170156621825': 1}
9kvbiab2s,{'1045337576402505728': 1}
9mafl3yowu,{'1045335658548670464': 1}
9pmlud34,{'1045339306032869376': 1}
9tdlz,{'1045332212160311296': 1}
9wp8wwbn,{'1045338513833635842': 1}
9x4z3zkn7u,{'1045341492452216839': 1}
9z1br2,{'1045342312317038593': 1}
aareval,{'1045335859699085312': 1}
abaj,{'1045333242847645696': 1}
abandon,{'1045337472123719681': 1}
abenel,{'1045345661162598401': 1}
ablandosinh,{'1045335222902902784': 1}
abog,{'1045344634241798144': 1}
abon,{'1045338260610973696': 1}
abraz,{'1045333947075493889': 1}
abres,{'1045338524806008833': 1}
absolverp,{'1045347024651071488': 1}
absurd,{'1045336858555797504': 1}
acab,{'1045332090693332992': 1}
acas,{'1045336968773742592': 1}
accedi,{'1045336330350325760': 1}
accin,{'1045344218187804674': 1}
accinpopul,{'1045332194045153283': 1}
accioncolora,{'1045333455956070402': 1}
accionpopul,{'1045332824893648898': 1}
accionpopularap,{'1045333455956070402': 1}
accionpopularp,{'1045333455956070402': 1}
aceit,{'1045336968773742592': 1}
acept,{'1045333870328139777': 1}
acerqu,{'1045335292541120512': 2}
aconsej,{'1045345136283127808': 1}
acontec,{'1045347024651071488': 1}
acredit,{'1045347024651071488': 1}
actitud,{'1045340418131578881': 1}
activ,{'1045333175956885504': 1}
actu,{'1045345518602326017': 1}
actuacin,{'1045338105828593666': 1}
actual,{'1045333859452284928': 1}
acud,{'1045334952202637313': 1}
acuerd,{'1045332263649648640': 1}
acus,{'1045334426547310592': 2}
adefesi,{'1045341409866371072': 1}
adel,{'1045332824893648898': 2}
adem,{'1045337839796391936': 1}
adems,{'1045334997803167745': 1}
adept,{'1045344553526591488': 1}
admir,{'1045335199062675456': 1}
adolf,{'1045345496565518337': 1}
adonayrep,{'1045339710707634176': 1}
adorn,{'1045334181843292160': 1}
adscrit,{'1045339635541581824': 1}
adversari,{'1045336131364147201': 1}
aespacialperu,{'1045336255175831554': 1}
afin,{'1045334875098746881': 1}
afirm,{'1045334382951759874': 1}
afn,{'1045342931639586816': 1}
afrolatinaog,{'1045338605164670977': 1}
afront,{'1045333175956885504': 1}
agarr,{'1045339403969867776': 1}
agenciaandin,{'1045333748613632000': 1}
agres,{'1045345707467640832': 1}
agresin,{'1045340383566155776': 1}
aguant,{'1045333056398258176': 1}
ahh,{'1045345869023858688': 1}
ahor,{'1045332260252274689': 1}
aidaluzmendoz,{'1045342967492464641': 1}
airamanacmm,{'1045332354758258688': 1}
ajust,{'1045339395614822400': 1}
alan,{'1045332808099663873': 1}
alangarciaperu,{'1045340800668839936': 1}
albar,{'1045342841948508161': 1}
albert,{'1045332249888133121': 1}
alca,{'1045341975770222592': 1}
alcal,{'1045342144574234625': 1}
alcald,{'1045332104589058048': 1}
alcaldadaniel,{'1045336950595571717': 1}
alcaldi,{'1045332413646278657': 1}
alcanz,{'1045341307147878402': 1}
alcortalourd,{'1045332162160005126': 1}
alegr,{'1045341060162093056': 2}
alejapuent,{'1045333491385344003': 1}
alejvillalob,{'1045341717921247233': 1}
alex,{'1045340174845186048': 1}
algui,{'1045332260252274689': 1}
algun,{'1045332258872315909': 1}
alhoj,{'1045340383566155776': 1}
ali,{'1045346829166997504': 1}
alianz,{'1045333823251263488': 1}
