word,frequencies
000,{'1041418378911641600': 2}
0007,{'1041464774532448258': 1}
001,{'1041441477002440711': 1}
0015,{'1041441477002440711': 1}
0074,{'1041431493984354304': 1}
01gtmwk,{'1041455353869856768': 1}
024,{'1041430060719333376': 1}
0311,{'1041431571729932290': 1}
05de,{'1041433507380297729': 1}
0710,{'1041418785088065536': 1}
07368950,{'1041423226142904322': 1}
0890,{'1041440478644920321': 1}
0axeqdxs,{'1041457736565833729': 1}
0d5azci,{'1041431925888622594': 1}
0v4swmjrpk,{'1041423980987641856': 1}
100,{'1041433083294167041': 1}
1000,{'1041427512063152129': 1}
101,{'1041442196728307745': 1}
111,{'1041435346075090944': 1}
11manuel,{'1041421292250038272': 1}
12mj,{'1041454239342575621': 1}
13robert,{'1041421292250038272': 1}
14ngel,{'1041421292250038272': 1}
16adolf,{'1041421292250038272': 1}
16n,{'1041449969029406720': 1}
16si8,{'1041437675503460353': 1}
1954,{'1041418964377710592': 1}
1977,{'1041418255984930818': 1}
198,{'1041445887506087936': 1}
19952010,{'1041438195009892354': 1}
1aheixzd,{'1041444146614030336': 1}
1bbcaki,{'1041420291690381313': 1}
1cnms,{'1041439966226726917': 1}
1emnx4zik8,{'1041424181550882816': 1}
1erdebatedigitalelectoral,{'1041432865123258369': 1}
1fzq6ubhgc,{'1041419972554235905': 1}
1g3ipltfd5,{'1041435346075090944': 1}
1k7y,{'1041423226142904322': 1}
1kdro15gv,{'1041456008911118337': 1}
1ogaf09,{'1041435575054528512': 1}
1si7yb,{'1041453923469545472': 1}
1vb,{'1041453518836703232': 1}
1zfauh8dbv,{'1041432581345107975': 1}
200,{'1041418378911641600': 1}
2000,{'1041461407613632512': 1}
2005,{'1041454747813928962': 1}
2016,{'1041452023667982336': 1}
2017,{'1041429763229925376': 1}
2018,{'1041421982666051585': 1}
2021,{'1041422516496093187': 1}
2022,{'1041445517430063105': 1}
2035,{'1041438195009892354': 1}
20jorg,{'1041421292250038272': 1}
21javi,{'1041421292250038272': 1}
21notici,{'1041424654710259714': 1}
22jos,{'1041421292250038272': 1}
23alejandr,{'1041421292250038272': 1}
23s,{'1041428848343240704': 1}
24scs,{'1041419265323220995': 1}
27783,{'1041446942641987584': 1}
287,{'1041449969029406720': 1}
2870564,{'1041422626219020288': 1}
28robles7,{'1041429243455004673': 1}
2beneikyz,{'1041424360857382912': 1}
2co,{'1041430675822456832': 1}
2cwzdui4x,{'1041462333699174401': 1}
2ddxkurop,{'1041426656370540546': 1}
2gqz2,{'1041464912382447619': 1}
2luis,{'1041421292250038272': 1}
2q8xby,{'1041420564555022336': 1}
2se8,{'1041444241019482112': 1}
2y0nmqap9,{'1041429290389307392': 1}
2ye0zs,{'1041447035394813952': 1}
2yg85p,{'1041432476755869697': 1}
30kevin,{'1041421292250038272': 1}
322,{'1041422504051519489': 1}
360,{'1041444972501889027': 1}
369,{'1041456008911118337': 1}
3dyg0pr2t,{'1041432458678493189': 1}
3jf,{'1041451414520848385': 1}
3jwyxuywxh,{'1041438496932671489': 1}
3ktdwlpp,{'1041463682700640257': 1}
3mnoayhzk8,{'1041439519558565890': 1}
3n2wa2,{'1041460407767117824': 1}
3o1flmrw,{'1041428911475838977': 1}
3oclko,{'1041420102183407622': 1}
3w3,{'1041421696593539073': 1}
3yiu,{'1041445287741607937': 1}
3yyzqtm,{'1041426207282225152': 1}
40upvn,{'1041418341297082368': 1}
4416645,{'1041454372151087105': 1}
4h8xap7xzd,{'1041430877832728582': 1}
4je,{'1041454690154827776': 1}
4nbakkhu,{'1041423226142904322': 1}
4nzjurq,{'1041455181299437568': 1}
4oo,{'1041435039471468546': 1}
4x4,{'1041463599057850373': 1}
4xl,{'1041424122054623232': 1}
5044984,{'1041433507380297729': 1}
5208,{'1041451404219621376': 1}
5275187,{'1041419265323220995': 1}
55459mxfy,{'1041429192527802368': 1}
56u3zr87r,{'1041454680126251013': 1}
5ay8znav6,{'1041452894715871232': 1}
5j0xcxgvj,{'1041431079280947202': 1}
5z8wgseix,{'1041463596742582274': 1}
6000,{'1041440478644920321': 1}
6877078,{'1041447746023120897': 1}
6cr,{'1041450044371689472': 1}
6fo,{'1041433448005689349': 1}
6hadx5,{'1041423980987641856': 1}
6i3gsnl,{'1041421410030297088': 1}
6irwmg1ig,{'1041438195009892354': 1}
6jwrnwvnr,{'1041438195009892354': 1}
6kcepuvu3i,{'1041451404219621376': 1}
6pm,{'1041456841258090496': 1}
6tgqqhqa,{'1041418345126526977': 1}
6uuzls,{'1041428911475838977': 1}
6yjtjs2r,{'1041429290389307392': 1}
70p0gxs4lw,{'1041432581345107975': 1}
717p,{'1041417654920208385': 1}
739y82obin,{'1041421292250038272': 1}
75e8wrna7,{'1041426463000551424': 1}
7668639,{'1041423950448918530': 1}
7dndpzy4zx,{'1041425513905094656': 1}
7ffztrnl,{'1041421826155376640': 1}
7gdr,{'1041432023850729480': 1}
7gesg,{'1041419215016808448': 1}
7qyh3if3,{'1041443569138106374': 1}
7tyxsquy,{'1041460521315311617': 1}
7vy1q8idy,{'1041435436697178112': 1}
7wvgkqncu,{'1041437034429210624': 1}
82i331,{'1041428595913183233': 1}
8470119,{'1041457375667007489': 1}
88184,{'1041432414185299975': 1}
8bcupp,{'1041444815869599746': 1}
8cc9xlo,{'1041440048133099527': 1}
8elgj2xct,{'1041453515904835584': 1}
8htpr,{'1041444463560876032': 1}
8qbph7rk,{'1041418964377710592': 1}
8qpz,{'1041426971673210880': 1}
8tem0ay,{'1041428595913183233': 1}
9603,{'1041432153379287040': 1}
967,{'1041442623909777408': 1}
999,{'1041450276845219840': 1}
9ezuagj3vh,{'1041432600349421568': 1}
9hrp1ixmu8,{'1041431619431817216': 1}
9irze7iiku,{'1041430861672079362': 1}
9miguel,{'1041421292250038272': 1}
9tgatr3uix,{'1041427555725844480': 1}
9wrsbcimc,{'1041432865123258369': 1}
9wwn9nz7fi,{'1041448774655246339': 1}
9xj,{'1041449937739960321': 1}
abandon,{'1041438434706051072': 1}
abnerri,{'1041443503878955009': 1}
abr,{'1041418622713950209': 1}
abrupt,{'1041442623909777408': 1}
abus,{'1041422665322520577': 1}
acab,{'1041423226142904322': 1}
acabars,{'1041444514504888320': 1}
academ,{'1041464317865074688': 1}
acas,{'1041431096121012224': 1}
acces,{'1041420195024261120': 1}
accin,{'1041421572412776448': 1}
accinpopul,{'1041440048133099527': 1}
accion,{'1041424162592575490': 1}
accionpopul,{'1041463682700640257': 1}
acept,{'1041430871327301634': 1}
aclar,{'1041421823169232896': 1}
acomp,{'1041432865123258369': 1}
acos,{'1041426749836292096': 1}
activ,{'1041443654353793033': 1}
actos,{'1041417680346144768': 1}
actual,{'1041435568574365696': 1}
acuant,{'1041434689653882880': 1}
acuerd,{'1041430753194770438': 1}
acus,{'1041464797701832704': 1}
adam,{'1041447324210343938': 1}
adecu,{'1041449881288749056': 1}
adel,{'1041431708103569409': 1}
adem,{'1041448589904539649': 1}
adems,{'1041442460428316677': 1}
adivin,{'1041427477732708352': 1}
adjunt,{'1041444332102995968': 1}
admiracin,{'1041422504051519489': 1}
admit,{'1041421106484273152': 1}
adolf,{'1041420695136358400': 1}
adopcion,{'1041451408267071488': 1}
adopt,{'1041452128156434432': 1}
adoptari,{'1041452128156434432': 1}
adoptaunamascot,{'1041448109023416326': 1}
ador,{'1041448109023416326': 1}
adrianalpmqlp,{'1041435346075090944': 1}
advert,{'1041455321351376897': 1}
adviert,{'1041423291666313216': 1}
afili,{'1041459253964353536': 1}
afirm,{'1041440490699276288': 1}
afirmacin,{'1041422451073318912': 1}
afront,{'1041437931578253312': 1}
agarr,{'1041445861446901760': 1}
agenciaandin,{'1041427180817997826': 1}
agend,{'1041418690066087938': 1}
agradec,{'1041426463000551424': 1}
agropecuari,{'1041450723261734912': 1}
ahh,{'1041438197748772865': 1}
ahi,{'1041433418100363264': 1}
ahor,{'1041421826155376640': 1}
ahorit,{'1041423226142904322': 1}
ahueva,{'1041464738444726278': 1}
ainoacel,{'1041454060338073600': 1}
air,{'1041443334512947205': 1}
alacran,{'1041447324210343938': 1}
alancapp,{'1041443324106878978': 1}
alangarciaperu,{'1041456329943134208': 1}
albanez,{'1041420291690381313': 1}
albert,{'1041439966226726917': 1}
alcald,{'1041421329847803904': 1}
alcaldesaxit,{'1041426475801616385': 1}
alcaldi,{'1041463599296913408': 1}
alcanz,{'1041464317865074688': 1}
alejandr,{'1041420695136358400': 1}
alejapuent,{'1041457576951599104': 1}
alertaelectoral,{'1041457736565833729': 1}
alexand,{'1041420098169397248': 1}
alfredozarat,{'1041424549911425032': 1}
algn,{'1041433083294167041': 1}
algui,{'1041431297971957760': 1}
algun,{'1041430060719333376': 1}
alineacin,{'1041420695136358400': 1}
all,{'1041462488812998657': 1}
alleg,{'1041431377101692928': 1}
alogarecapensaa,{'1041427687510867974': 1}
alquil,{'1041418690066087938': 1}
altavozp,{'1041434721425797125': 1}
altern,{'1041427028149522433': 1}
alto,{'1041420564555022336': 1}
alucin,{'1041429265408045056': 1}
alza,{'1041452881843576832': 1}
amant,{'1041455453425860609': 1}
amapol,{'1041430060719333376': 1}
amarill,{'1041459253964353536': 1}
ambas,{'1041446942641987584': 1}
ambient,{'1041437034429210624': 1}
ambos,{'1041426116303642629': 1}
ambul,{'1041455057487753216': 1}
amenaz,{'1041432458678493189': 1}
americatvperu,{'1041444835624984576': 1}
amig,{'1041420828011888640': 1}
amiguit,{'1041438434706051072': 1}
aminomecumb,{'1041446664945512448': 1}
amonton,{'1041445861446901760': 1}
amor,{'1041452128156434432': 1}
analic,{'1041446942641987584': 1}
analiz,{'1041418730436263938': 1}
anda,{'1041432064183230465': 1}
andersonmolan,{'1041449958170419202': 1}
andhuaych,{'1041452640813699073': 1}
andoweb,{'1041432513426726913': 1}
angelagered,{'1041437788980346880': 1}
anglaigus,{'1041432262917664773': 1}
animal,{'1041448112018079744': 1}
animalit,{'1041448112018079744': 1}
anit,{'1041461368476655617': 1}
anlisis,{'1041443654353793033': 1}
antecedent,{'1041431491824246784': 1}
anterior,{'1041418690066087938': 1}
antifujimor,{'1041454698472062983': 1}
antro,{'1041426782799503362': 1}
aos,{'1041424549911425032': 1}
apag,{'1041418622713950209': 1}
aparec,{'1041423029476237312': 1}
aparent,{'1041431377101692928': 1}
apart,{'1041453172273885185': 1}
apen,{'1041418690066087938': 1}
apoder,{'1041449609036550144': 1}
apoll,{'1041454723050692608': 1}
aport,{'1041418130663387136': 1}
apostar,{'1041437916646518785': 1}
apoy,{'1041419686100054016': 1}
apoyart,{'1041426475801616385': 1}
app,{'1041417654920208385': 1}
aprob,{'1041446942641987584': 1}
aprobacin,{'1041456955045421056': 1}
aprovech,{'1041419686100054016': 1}
aqu,{'1041440048133099527': 1}
aqui,{'1041417654920208385': 1}
ara,{'1041424978720247810': 1}
aracem,{'1041420291690381313': 1}
archiv,{'1041444212233973760': 1}
are,{'1041432476755869697': 1}
armas,{'1041430979896725504': 1}
arrib,{'1041452703124213760': 3}
arroz,{'1041452323275505664': 1}
art,{'1041446942641987584': 2}
asalari,{'1041462488812998657': 1}
asegur,{'1041422451073318912': 1}
asent,{'1041455524699688960': 1}
asesor,{'1041452894715871232': 1}
asi,{'1041421372860313600': 1}
asist,{'1041418544687337473': 1}
asla,{'1041464077883723776': 1}
asquer,{'1041452640813699073': 1}
asum,{'1041424122054623232': 1}
asust,{'1041434094259904512': 1}
atac,{'1041421106484273152': 1}
ataqu,{'1041459641098616833': 1}
atencin,{'1041440627769200641': 1}
atent,{'1041453923469545472': 1}
atrev,{'1041441520602243072': 1}
atrs,{'1041425009191907329': 1}
atu,{'1041422665322520577': 1}
atvmasnotici,{'1041444835624984576': 1}
atvpe,{'1041444835624984576': 1}
aument,{'1041446664945512448': 1}
auspici,{'1041446721975472128': 1}
aut,{'1041442954060210177': 1}
autogestionari,{'1041452445380038657': 1}
autor,{'1041435965380808706': 1}
auxili,{'1041424162592575490': 1}
aval,{'1041464317865074688': 1}
avanc,{'1041426782799503362': 1}
avanz,{'1041424826894770176': 1}
aveasvarg,{'1041464738444726278': 1}
avin,{'1041417650155515904': 1}
avion,{'1041418255984930818': 1}
ayer,{'1041437916646518785': 1}
ayud,{'1041454680126251013': 1}
azul,{'1041425325496983552': 1}
bail,{'1041440948234932224': 1}
baj,{'1041419080392237061': 1}
bald,{'1041420695136358400': 1}
banc,{'1041417650155515904': 2}
bancari,{'1041440948234932224': 1}
banderazonaranj,{'1041442033016164354': 1}
bankadafp,{'1041434721425797125': 1}
banquer,{'1041418255984930818': 1}
barat,{'1041418378911641600': 1}
barbar,{'1041456971851997184': 1}
bast,{'1041418690066087938': 1}
basur,{'1041422452033826816': 1}
bebit,{'1041443862751920129': 1}
beingole,{'1041430871327301634': 1}
beingolea,{'1041418785088065536': 1}
belmont,{'1041420368660058118': 1}
belmontapoy,{'1041452894715871232': 1}
benavid,{'1041455057487753216': 1}
bendicin,{'1041426475801616385': 1}
benefici,{'1041449128872632322': 1}
besti,{'1041426262118604805': 2}
bestial,{'1041431619431817216': 1}
bestiasalvolant,{'1041425299139973127': 1}
betoasaberatv,{'1041444835624984576': 1}
biciclet,{'1041427687510867974': 1}
bien,{'1041417680346144768': 1}
bienest,{'1041452894841708544': 1}
big,{'1041445412899577856': 1}
blanc,{'1041448589904539649': 1}
blind,{'1041454690154827776': 1}
blindaj,{'1041444212233973760': 1}
bloque,{'1041420195024261120': 1}
boicot,{'1041426782799503362': 1}
bols,{'1041418255984930818': 1}
bolsit,{'1041427687510867974': 1}
bon,{'1041446664945512448': 1}
botar,{'1041452128156434432': 1}
botell,{'1041431758900789255': 1}
brandontav,{'1041431189012312069': 1}
brav,{'1041427281116389376': 1}
brit,{'1041418255984930818': 1}
bro,{'1041435760610697218': 1}
brom,{'1041435383211413504': 1}
bronc,{'1041425009191907329': 1}
brosinau,{'1041432118109396992': 1}
brut,{'1041422452033826816': 1}
buen,{'1041419686100054016': 1}
buenaa,{'1041455594350276609': 1}
buenit,{'1041426749836292096': 1}
bull,{'1041431377101692928': 1}
burl,{'1041418345126526977': 1}
burr,{'1041435760610697218': 2}
bus,{'1041430753194770438': 1}
busc,{'1041422452033826816': 1}
cabell,{'1041430873340563457': 1}
cabez,{'1041432153379287040': 1}
cad,{'1041421880639533056': 1}
cadelaflor,{'1041426075211968512': 1}
caduc,{'1041424549911425032': 1}
cadv,{'1041428487658201088': 1}
caen,{'1041434777038069770': 1}
caer,{'1041445246255685632': 1}
caet,{'1041420098169397248': 1}
caeteprimer,{'1041420098169397248': 1}
caetet,{'1041431925888622594': 1}
cag,{'1041432436725440512': 1}
call,{'1041438017695764483': 1}
callaoch,{'1041439837721698312': 1}
callatemicael,{'1041419547373457408': 1}
cam,{'1041431280007688193': 1}
camar,{'1041464912382447619': 1}
cambi,{'1041421329847803904': 1}
camin,{'1041455524699688960': 1}
caminat,{'1041420098169397248': 1}
camionet,{'1041463599057850373': 1}
camp,{'1041427687510867974': 1}
campa,{'1041421572412776448': 1}
campeonatoecuatorian,{'1041422572330598400': 1}
campesin,{'1041451604094930944': 1}
camus,{'1041420291690381313': 1}
canal,{'1041433083294167041': 1}
canaln,{'1041417654920208385': 1}
canch,{'1041422665322520577': 1}
cand,{'1041442894354235393': 1}
candidat,{'1041418237890711552': 1}
candidatur,{'1041422452033826816': 1}
canin,{'1041453046826500096': 1}
canpesin,{'1041451604094930944': 1}
cans,{'1041464725660418048': 1}
caos,{'1041422665322520577': 1}
capacesjgodoym,{'1041443334512947205': 1}
capacit,{'1041442460428316677': 1}
capaz,{'1041448112018079744': 2}
capcentral,{'1041417650155515904': 1}
capital,{'1041437931578253312': 1}
capuay,{'1041418237890711552': 1}
car,{'1041424978720247810': 1}
caraj,{'1041459253964353536': 1}
caranlaz,{'1041462544404295680': 1}
caravan,{'1041420195024261120': 1}
caret,{'1041418237890711552': 1}
carg,{'1041444212233973760': 1}
cari,{'1041418341297082368': 1}
carios,{'1041452637546323968': 1}
carl,{'1041420098169397248': 1}
carlosacm,{'1041420636504182785': 1}
carlosmezamb,{'1041431957001912331': 1}
carmhuguet,{'1041446502269427712': 1}
carocruz,{'1041438493052993537': 1}
carolin,{'1041433507380297729': 1}
carr,{'1041418622713950209': 1}
carrasc,{'1041420291690381313': 1}
carreter,{'1041439837721698312': 1}
carril,{'1041452023667982336': 1}
cartel,{'1041445861446901760': 1}
carvajal,{'1041425868411875329': 1}
cas,{'1041434953958023168': 1}
caserit,{'1041445887506087936': 1}
castaed,{'1041418345126526977': 1}
castill,{'1041420291690381313': 1}
castr,{'1041425868411875329': 1}
catic,{'1041424863414681600': 1}
catiquint,{'1041453923469545472': 1}
caus,{'1041420828011888640': 1}
cavass,{'1041424351369805824': 1}
cavi,{'1041464806925066240': 1}
ccentral,{'1041461368476655617': 1}
ccer,{'1041420291690381313': 1}
cdpovall,{'1041420291690381313': 1}
ceciliablum,{'1041424360857382912': 1}
ceeri,{'1041442934435000320': 1}
celul,{'1041424678798143488': 1}
celular,{'1041431493984354304': 1}
centr,{'1041420368660058118': 1}
central,{'1041439837721698312': 1}
ceped,{'1041420291690381313': 1}
cer,{'1041455057487753216': 1}
cerc,{'1041447324210343938': 1}
cerdit,{'1041433177263431681': 1}
cerebr,{'1041432118109396992': 1}
cerr,{'1041449609036550144': 1}
cerraoo,{'1041464570546741249': 1}
chabelit,{'1041452023667982336': 1}
chalin,{'1041434777038069770': 1}
charin,{'1041422626219020288': 1}
chatasami,{'1041425846337253376': 1}
chau,{'1041437529399013377': 1}
chavism,{'1041455210806358016': 1}
