word,frequencies
0001,{'1044981571743346689': 1}
02m95gdr,{'1044983142472404994': 1}
0404,{'1044975373581193217': 1}
07035926,{'1044978060645335040': 1}
08h,{'1044982914285555713': 1}
099jhlbm,{'1044984717123170304': 1}
0dnfyrx,{'1044980045930999808': 1}
0dzxitx,{'1044984669572337669': 1}
0iesi0xl,{'1044978192556199937': 1}
0zfjfljz,{'1044978441194536965': 1}
100,{'1044976855420473344': 1}
1000,{'1044979590081531904': 1}
10a,{'1044971613027020801': 1}
11pm,{'1044978315520593921': 1}
13579,{'1044977745359499264': 1}
1507,{'1044973440183279616': 1}
150776,{'1044971450967429121': 1}
1509,{'1044973956674048001': 1}
159,{'1044974228972265473': 1}
1967,{'1044971293555216385': 1}
1988,{'1044973308830265347': 1}
1993,{'1044977444762112005': 1}
1b5zc7gyy,{'1044984974280192001': 1}
1ddiz,{'1044972001788604416': 1}
1hgb,{'1044973308830265347': 1}
1i84v,{'1044976216946692096': 1}
1l9ihwe9,{'1044981666635304961': 1}
1ms,{'1044978441194536965': 1}
1nrosufw2,{'1044971692773298176': 1}
1nt684r,{'1044975731040821249': 1}
1oqmlgr2h1,{'1044971324249116673': 1}
1pt3e7nebr,{'1044983664579424256': 1}
1puxcfalm,{'1044984993632735234': 1}
1rl456ycm,{'1044984138531581954': 1}
1wirvj9jwr,{'1044982041169793024': 1}
2009201,{'1044980459166420992': 1}
2016,{'1044971456994725889': 1}
2018,{'1044970896660852738': 1}
2018per,{'1044974103311126528': 1}
2019jueg,{'1044971457103765506': 1}
2125353,{'1044971692773298176': 1}
21cordeliam,{'1044973689845018626': 1}
21notici,{'1044972106738540547': 1}
24horastv,{'1044977859507474433': 1}
28zch8v,{'1044980175899897856': 1}
2975625,{'1044983673488134145': 1}
2987,{'1044984957372903425': 1}
2alhpzox,{'1044980942203494400': 1}
2bdm,{'1044980912725856257': 1}
2cl3,{'1044973449490436102': 1}
2d8,{'1044971692773298176': 1}
2en,{'1044982393633935365': 1}
2hufuatg,{'1044983954590388225': 1}
2igqhal7,{'1044971974609575938': 1}
2irdd,{'1044982074640404486': 1}
2llb,{'1044971869680611329': 1}
2pstsgy4h3,{'1044976852111151104': 1}
2qdxysst2,{'1044981480525565952': 1}
2qhhuvr6vh,{'1044974743496130560': 1}
2sfuofewni,{'1044974627515244545': 1}
2soc,{'1044978431962869760': 1}
2wliiipi,{'1044984669572337669': 1}
2ws8x,{'1044973308830265347': 1}
2ywl4a,{'1044983770355511296': 1}
300,{'1044978519388884992': 1}
33vgxin,{'1044984304579891201': 1}
398awhv,{'1044983870347792384': 1}
3khf2gv2,{'1044972082629693445': 1}
3odc,{'1044984138531581954': 1}
3oon,{'1044972388348293120': 1}
3pehiv9apw,{'1044975190533443584': 1}
3poocgc1,{'1044982513817530370': 1}
3ro,{'1044974103311126528': 1}
3uf6pu9rk,{'1044976220579004416': 1}
3y8hz7qzgi,{'1044971775828856833': 1}
412xn06pkf,{'1044979904213921792': 1}
43ke5ayyyf,{'1044972106738540547': 1}
4454659,{'1044984149151535106': 1}
4btmh,{'1044975785445150721': 1}
4eoeziofcg,{'1044983805457702917': 1}
4ik,{'1044974725431283712': 1}
4ivflcie30,{'1044977346535739393': 1}
4jt7hxlr,{'1044978822133764096': 1}
4oct,{'1044974103311126528': 1}
4qtdllxif,{'1044973175996583936': 1}
4r9uikz9,{'1044972072739516416': 1}
4rp39,{'1044983954590388225': 1}
4tjhxt,{'1044983645805727745': 1}
4to,{'1044971389197971457': 1}
4y1vxg5qvr,{'1044976772549349376': 1}
52x6kamv,{'1044984395617177601': 1}
53segqmmxv,{'1044973151325757440': 1}
544,{'1044978265088233472': 1}
58bzckv,{'1044973427591983104': 1}
58z3rgu,{'1044978896704335872': 1}
5964148,{'1044975840537251840': 1}
5bwv,{'1044983853310447616': 1}
5efgmq,{'1044980287934001152': 1}
5g9,{'1044984685212979201': 1}
5hgf96voq,{'1044978881067970563': 1}
5jtioaqu,{'1044974044175626240': 1}
5l1ki4f,{'1044978280779198464': 1}
5lyuwqwcn,{'1044975018831204352': 1}
5okb1wrz,{'1044974647371083776': 1}
5vo91msgv,{'1044971457103765506': 1}
5vqudnbr9,{'1044974912295899137': 1}
5w2wxxg82,{'1044983970771931137': 1}
5whx6,{'1044976247875547143': 1}
5xuqgwmh,{'1044972388348293120': 1}
5xz9csw5,{'1044984993632735234': 1}
5yujlgkzc,{'1044971456994725889': 1}
5zg,{'1044977035377037312': 1}
5zjvxmj,{'1044977087730339841': 1}
60wcov,{'1044984216973398018': 1}
