word,frequencies
00268781,{'1046737212749090818': 1}
011,{'1046730497504792576': 1}
01369992,{'1046731471690575875': 1}
03980908,{'1046738747004538881': 1}
0404,{'1046731775916093441': 1}
0508,{'1046736978287288325': 1}
0890,{'1046737010113810432': 1}
0azebxp,{'1046729322579591168': 1}
0cxxd2lskc,{'1046734971623415809': 1}
0ixtompoq,{'1046732105068281856': 1}
0jq8c7f,{'1046737539678314496': 1}
0kke,{'1046729533217476608': 1}
0kq1e,{'1046731614863196165': 1}
0qch,{'1046734315353231365': 1}
0sp1hrrugf,{'1046738568247414784': 1}
0th,{'1046730430379159552': 1}
0voerfgtgk,{'1046734252140826624': 1}
1230,{'1046735467956383746': 1}
12345662,{'1046729797798383616': 1}
128,{'1046730551842009088': 1}
1303,{'1046739134168125440': 1}
13947878,{'1046734178858012672': 1}
143,{'1046733807624343552': 1}
1483,{'1046734220977229824': 1}
159,{'1046737371100848128': 1}
15fg9aiqhj,{'1046731867930734594': 1}
165,{'1046733807624343552': 1}
17iqujkr,{'1046732268461535232': 1}
181,{'1046736520810565633': 1}
196,{'1046735850955042821': 1}
1988,{'1046738081490046976': 1}
1bpt4,{'1046732865768247296': 1}
1djdhl,{'1046730605592006656': 1}
1er,{'1046736675928510464': 1}
1esnr5,{'1046733418434883584': 1}
1fu,{'1046729352942104577': 1}
1jnybfu,{'1046731288835690498': 1}
1monic,{'1046731862545223685': 1}
1qxy8v,{'1046736975888363521': 1}
1roay8b,{'1046735722819014658': 1}
1s7w9ip,{'1046736028839673856': 1}
1tr6ueimd,{'1046735746000973824': 1}
1ygdr1wp0u,{'1046733496176332801': 1}
200,{'1046738013303304192': 1}
2005,{'1046730881761779712': 1}
2008,{'1046732472074084356': 1}
2012,{'1046732723342184448': 1}
2017,{'1046730246416998401': 1}
2018,{'1046729234314678278': 1}
2021,{'1046736128261464064': 1}
2193,{'1046729834888658944': 1}
21notici,{'1046730111201021952': 1}
2323,{'1046733946078277632': 1}
234,{'1046732985297502208': 1}
2911c,{'1046729726994329600': 1}
2918,{'1046732098718093312': 1}
2do,{'1046735293796294656': 1}
2g6mfpetcd,{'1046738964621733889': 1}
2jlh3wfo,{'1046734139511242753': 1}
2jrq,{'1046729629866831872': 1}
2m7lte,{'1046733616041140224': 1}
2manuel,{'1046734981924556800': 1}
2yl,{'1046736208712413185': 1}
310,{'1046738013303304192': 1}
311,{'1046736332452704256': 1}
33monic,{'1046729631066394624': 1}
360,{'1046729624976322561': 1}
3632426,{'1046736078324080640': 1}
3691359,{'1046737222261596161': 1}
36c7,{'1046732907027595264': 1}
39min,{'1046730881761779712': 1}
3f1we8qp,{'1046737916834312193': 1}
3h3,{'1046737222261596161': 1}
3itt3fv,{'1046734197619118086': 1}
3lbvas,{'1046735407310868480': 1}
3oye9ass,{'1046731475742126080': 1}
3rxqn,{'1046735883905486850': 1}
3uqf9f,{'1046738964621733889': 1}
3w6qbqd6pe,{'1046733909202030592': 1}
3yqlyzmsm,{'1046736303247765510': 1}
3ytdw5x8,{'1046735453645393920': 1}
400,{'1046729604994674696': 1}
474770,{'1046734527400497152': 1}
4969058,{'1046729818803441664': 1}
4gp9hb1rse,{'1046735972535275520': 1}
4hgva,{'1046730215337144320': 1}
4jognmucq,{'1046736311313461249': 1}
4kvgif,{'1046734465379307522': 1}
4la,{'1046736920598982656': 1}
4oq8p,{'1046731276760363008': 1}
4rqimt,{'1046732893505163264': 1}
4uuh0s3,{'1046734126441799680': 1}
4v3fzt10,{'1046735541558026240': 1}
4xkrbjb,{'1046735164448083970': 1}
4yx,{'1046738721574453248': 1}
4yxlj,{'1046738457593286658': 1}
4zw,{'1046736037391863808': 1}
5bjkufu7,{'1046729234960580608': 1}
5bwz,{'1046733868722769921': 1}
5ckrvs3ugw,{'1046738804160299008': 1}
5ef5bjhpdb,{'1046731092391350272': 1}
5mpv7roiq,{'1046729783365775361': 1}
5sf,{'1046739135870963713': 1}
5w1eenyb,{'1046738367591960576': 1}
5wjn,{'1046738457593286658': 1}
5xqlftv,{'1046735541558026240': 1}
5yuz3zpuu,{'1046731916324610049': 1}
6181809,{'1046738717665374209': 1}
62iowd,{'1046729670761185283': 1}
666,{'1046731330808156160': 1}
6bjbf95,{'1046730152263200768': 1}
