word,frequencies
0209,{'1044948071585599489': 1}
099jhlbm,{'1044940060423016448': 1}
0fvj9oqhy,{'1044946107674099713': 1}
0j4agcpqi2,{'1044938845580611585': 1}
0j4f0dss34,{'1044941046713593856': 1}
0ppbu,{'1044940667858956291': 1}
0wrjpntj,{'1044952973602893824': 1}
100,{'1044938137494056960': 1}
1000,{'1044937343692677120': 1}
1005,{'1044939583199334400': 1}
1047,{'1044950823606915073': 1}
1112,{'1044950031659421696': 1}
115lmdhm,{'1044947318057963521': 1}
1200,{'1044950150962130944': 1}
1303,{'1044944647800451072': 1}
134,{'1044952934826614784': 1}
150,{'1044936766325760001': 1}
150776,{'1044938032158314496': 1}
1509,{'1044946636466728961': 1}
159,{'1044947117943541760': 1}
16091959,{'1044940587974242304': 1}
17en,{'1044951200695750656': 1}
18xibsvcj,{'1044939444510445570': 1}
1962,{'1044944840868409344': 1}
1967,{'1044942835886239746': 1}
1978,{'1044954201128865792': 1}
1993,{'1044941316331905024': 1}
1erdebat,{'1044936623933345792': 1}
1jdekjg4,{'1044944785654648832': 1}
1liwrds,{'1044952477479698437': 1}
1vm12ckg,{'1044942439335817216': 1}
200,{'1044948071585599489': 1}
2005,{'1044938829940035584': 1}
2005thewolfpac,{'1044953917669474304': 1}
2009201,{'1044941728950767617': 1}
2018,{'1044937087974289410': 1}
2018me,{'1044945493107908608': 1}
2018n,{'1044944951400902656': 1}
2018ntv,{'1044944951400902656': 1}
2019,{'1044942173442060289': 1}
2019jueg,{'1044943429959069696': 1}
21cordeliam,{'1044944427016482816': 1}
21notici,{'1044940667858956291': 1}
23vpul,{'1044948360967393282': 1}
24horastv,{'1044945520098201600': 1}
24qwsv,{'1044947333115506688': 1}
2623,{'1044948071585599489': 1}
27set,{'1044937350021869569': 1}
28743,{'1044938941466578944': 1}
28icwckp,{'1044950910282158080': 1}
297cpbb3j,{'1044940065636536320': 1}
2987,{'1044947528360316928': 1}
2do,{'1044947649332432897': 1}
2fhbogc,{'1044947159437774848': 1}
2htsp40y2,{'1044941046713593856': 1}
2j4ewl7d,{'1044942936251731968': 1}
2nypfw3bz,{'1044952869919760386': 1}
2xj85tmcr3,{'1044947028512571394': 1}
2xuly,{'1044946310804242434': 1}
2zuaxzzu9t,{'1044938653057916929': 1}
327,{'1044944610341113856': 1}
330pm,{'1044939596478500864': 1}
34a,{'1044940177632882693': 1}
3513kll,{'1044944413460496384': 1}
3980446,{'1044948071585599489': 1}
3bhy,{'1044947427206279168': 1}
3lealwqs8i,{'1044947318057963521': 1}
3n9s4u7,{'1044946619379208193': 1}
3pehiv9apw,{'1044937271714205696': 1}
3si59omg2,{'1044952308470222848': 1}
3w1go0zws,{'1044937095205318656': 1}
3xfpciuamh,{'1044943418512805889': 1}
3zrzq,{'1044946905468469249': 1}
41pmgjtd,{'1044938771496652800': 1}
42m3qzkz,{'1044950823606915073': 1}
43ke5ayyyf,{'1044954086519525376': 1}
4qtdllxif,{'1044936813553561602': 1}
4thn7g,{'1044943804208484352': 1}
4ue6oz,{'1044948645265788930': 1}
4vh,{'1044948191689560065': 1}
4xfioac,{'1044946024190685184': 1}
4z7dil,{'1044949263950721024': 1}
5458988,{'1044948071585599489': 1}
57peixv,{'1044946905468469249': 1}
5chf0dv,{'1044944879065944066': 1}
5fsxs,{'1044941853978701824': 1}
5g3i4v,{'1044938378163212288': 1}
5iviuvot,{'1044948113046343680': 1}
5jv8,{'1044944722433912832': 1}
5mhi,{'1044942261983870977': 1}
5niocvqfu1,{'1044950629968486400': 1}
5oifdcfw2,{'1044950823606915073': 1}
5vgwr9x,{'1044942969160241152': 1}
5xuqgwmh,{'1044949762926104576': 1}
5zjvxmj,{'1044943877768130560': 1}
6145112,{'1044953873918693377': 1}
635g,{'1044938122386165760': 1}
666,{'1044953917669474304': 1}
67g,{'1044940078949314560': 1}
6crltjzfr,{'1044950031659421696': 1}
6eof28awr4,{'1044940270759006210': 1}
6kt9,{'1044953012077236230': 1}
6oudhtsl,{'1044952087593930752': 1}
6q4bot,{'1044940479773790209': 1}
6sydc2nuku,{'1044949646513262597': 1}
6tw4r2f,{'1044937445916241922': 1}
6u2kx,{'1044938338409598977': 1}
6xmv6a9etr,{'1044945052911489024': 1}
710,{'1044936813553561602': 1}
711,{'1044940156250324992': 1}
72000,{'1044941020989988864': 1}
73pfj,{'1044949216542552067': 1}
7518648,{'1044953421789515786': 1}
794,{'1044940318938976256': 1}
7ar8se,{'1044937702225924097': 1}
7dnnd0s8a6,{'1044947910050410497': 1}
7dt,{'1044947328749244417': 1}
7fbqer,{'1044936364477861890': 1}
7hbl,{'1044936672729870338': 1}
7khsh26jg,{'1044948349475049473': 1}
7lx7lra,{'1044950910282158080': 1}
7seaqj,{'1044943432714801152': 1}
7ta,{'1044953565855395840': 1}
7xaplxu,{'1044942439335817216': 1}
8014623,{'1044942156132159489': 1}
83jgxm1nff,{'1044942155326910464': 1}
888p,{'1044949985975046145': 1}
8aos,{'1044942897941016578': 1}
8ctysdomf,{'1044942983752298497': 1}
8k1jm0,{'1044938280092020736': 1}
8vyjbvw,{'1044939332526755841': 1}
8z5prssldb,{'1044943842112401409': 1}
8zfx99,{'1044938850651508737': 1}
8zz6qnbjj,{'1044951059226128385': 1}
9082564,{'1044941544103514117': 1}
90m56xwul,{'1044947896708329472': 1}
94abikuh,{'1044950823606915073': 1}
967,{'1044937415876648960': 1}
96rony,{'1044948071585599489': 1}
98ew4ba9,{'1044937019498135552': 1}
98jthnpjg,{'1044953840771112965': 1}
9exrms5fjz,{'1044946100661223425': 1}
9fkyzwylfr,{'1044946416714612738': 1}
9gqdhomryv,{'1044937019498135552': 1}
9jgxsoj7ry,{'1044937726326448129': 1}
9m2ldmk7w,{'1044947700125495296': 1}
9pm,{'1044943147095261186': 1}
9pyiq,{'1044951999601618944': 1}
9soomcxt,{'1044944577940127745': 1}
9ttgi3gr,{'1044948799272169474': 1}
abuel,{'1044947163707510785': 1}
aburr,{'1044940217269059585': 1}
abus,{'1044944413460496384': 1}
acab,{'1044944144458829824': 1}
accin,{'1044938845580611585': 1}
accinpopul,{'1044950272198549504': 1}
accion,{'1044936471273238528': 1}
accioncolora,{'1044937415876648960': 1}
accionpopul,{'1044939621354942465': 1}
accionpopularap,{'1044939621354942465': 1}
accionpopularp,{'1044939621354942465': 1}
acept,{'1044950629968486400': 1}
acert,{'1044942897941016578': 1}
acompa,{'1044943147095261186': 1}
acompam,{'1044936471273238528': 1}
acomplej,{'1044950772889407488': 2}
acos,{'1044938766811623425': 1}
actitud,{'1044938766811623425': 1}
acto,{'1044937222074638338': 1}
actor,{'1044940507489669120': 1}
actualiz,{'1044942984712769543': 1}
acuerd,{'1044939332526755841': 1}
acus,{'1044940669083680769': 1}
adel,{'1044941583005757440': 1}
adem,{'1044947163707510785': 1}
adems,{'1044940217269059585': 1}
adiezgol,{'1044943690438004736': 1}
adlerfern,{'1044952095823220737': 1}
administr,{'1044938359339126784': 1}
adopt,{'1044938192200364037': 1}
adrianzeneduard,{'1044937794307674113': 1}
adversari,{'1044940024633065473': 1}
advert,{'1044940763002535937': 1}
afn,{'1044944647800451072': 1}
afront,{'1044951466958639105': 1}
agall,{'1044951728859344896': 1}
agamenon,{'1044948071585599489': 1}
agarr,{'1044938508115357696': 1}
agarradit,{'1044951482808840192': 1}
agarraesaflor,{'1044943989852516353': 1}
agenciaandin,{'1044940060423016448': 1}
agend,{'1044942936251731968': 1}
agreg,{'1044947970083491841': 1}
agrgal,{'1044937445916241922': 1}
aguant,{'1044941224770228224': 1}
agud,{'1044942903167119361': 1}
aguilarc,{'1044938669596045312': 1}
ahog,{'1044947289645740034': 1}
ahor,{'1044937384079560705': 1}
ajen,{'1044940061278638080': 1}
ajjja,{'1044939789210914822': 1}
alaa,{'1044941104062361600': 1}
alan,{'1044937019498135552': 1}
