word,frequencies
0001,{'1046596355563679744': 1}
011,{'1046596029997625344': 1}
072xgon,{'1046596438392737793': 1}
0dluwqeal2,{'1046596646866481152': 1}
0elk4,{'1046596615581126659': 1}
0fs,{'1046597156906381313': 1}
0j2mhxdk,{'1046596148805472256': 1}
0jj7ewnp7f,{'1046597107535302657': 1}
0mnx,{'1046596140983111680': 1}
0th,{'1046597216423620608': 1}
100,{'1046596262513053701': 1}
1230,{'1046597078363885568': 1}
140,{'1046597193912725504': 1}
1483,{'1046596279550316545': 1}
159,{'1046597252800811008': 1}
1961,{'1046596708413698048': 1}
1962,{'1046596853628895233': 1}
1992,{'1046597283578609669': 1}
1fokwoe9qt,{'1046596870997512192': 1}
1q53tgax,{'1046596724167507970': 1}
1qxy8v,{'1046596290132488192': 1}
1ro,{'1046597030263615488': 1}
1roay8b,{'1046596453173526528': 1}
1sjgabmzrg,{'1046596276765282305': 1}
1soydeizquierd,{'1046596584396525568': 1}
1w5la0v,{'1046596011878227969': 1}
1zwx3f,{'1046596592323768320': 1}
2009,{'1046596027296419840': 1}
200mil,{'1046597243862753280': 1}
2012,{'1046596155080142848': 1}
2016,{'1046596612687122433': 1}
2017,{'1046596989423669248': 1}
2018,{'1046596012700311557': 1}
2019,{'1046597253509644288': 1}
2021,{'1046595998561251328': 1}
218fx57,{'1046596498253860864': 1}
2193,{'1046596154245304321': 1}
21notici,{'1046596184054398976': 1}
2313,{'1046596273002991616': 1}
23p,{'1046596250454413313': 1}
29vog2hatq,{'1046596027296419840': 1}
2do,{'1046597030263615488': 1}
2g6mfpetcd,{'1046596237942829056': 1}
2hqktajg50,{'1046596511906312192': 1}
2hwqeybsy,{'1046596154224447488': 1}
2m7lte,{'1046596099895689217': 1}
2nzzei1axu,{'1046596677782720518': 1}
2rvusoxww,{'1046596020560416769': 1}
2wh,{'1046596407057158145': 1}
2yczcx9q,{'1046596015158120449': 1}
30sep,{'1046597238363959296': 1}
312qvmh,{'1046596750558089217': 1}
342ej,{'1046596794866704385': 1}
360,{'1046596691678375938': 1}
363s2donow,{'1046596519036694528': 1}
3bjdrgi5r,{'1046596308390367232': 1}
3ek8w2,{'1046596336622161920': 1}
3f4spolg,{'1046596928044191744': 1}
3qtscivtb0,{'1046596145810755585': 1}
3rehu02,{'1046597176913252352': 1}
3ro,{'1046597030263615488': 1}
3uqf9f,{'1046596237942829056': 1}
3uwhr,{'1046596885530783744': 1}
3yvdhutp,{'1046596225489874945': 1}
400,{'1046596717267898368': 1}
46nlat6,{'1046596033097207808': 1}
46qvgnofec,{'1046596720719736832': 1}
4k9ru,{'1046597305682595841': 1}
4l1vgvv,{'1046596159932911616': 1}
4oalhnrp4,{'1046597288079093762': 1}
4oq8p,{'1046597281099730944': 1}
4pg6fhq3,{'1046596722611433472': 1}
4ujby05,{'1046596965000204288': 1}
4ur,{'1046596195861311488': 1}
4yrpkidzr,{'1046596600569745413': 1}
4z0fv,{'1046596013551755264': 1}
4zijmxm,{'1046596550582046720': 1}
4zw,{'1046596068979421184': 1}
50s,{'1046597181896118272': 1}
58oyvvq9f,{'1046596602369126402': 1}
5ieckex,{'1046596006949851143': 1}
5ihuqz,{'1046596993139838977': 1}
5nuadtadw,{'1046596804698165248': 1}
5nv,{'1046596600569745413': 1}
5sccy1kenw,{'1046596073492549637': 1}
5su3r,{'1046596020019376128': 1}
5w1eenyb,{'1046596132158287873': 1}
5xfmv0ilp,{'1046596507175186433': 1}
5yfp,{'1046597021266784261': 1}
5zaeujv,{'1046597188225302528': 1}
5zms9cpzag,{'1046596996113604613': 1}
634hflqkdc,{'1046596462392614912': 1}
6491516,{'1046597276972584960': 1}
64jeihqfrl,{'1046596015158120449': 1}
6bclbiot5u,{'1046597035661635584': 1}
6br3xk,{'1046596153482072064': 1}
6cvfkbe,{'1046596187544059904': 1}
6euyak58ct,{'1046596208591024128': 1}
6jgjr5dvj1,{'1046596837778608129': 1}
6jqjvnls,{'1046596441265844224': 1}
6rcgsvri,{'1046596637152432128': 1}
6srzjhcifk,{'1046596701899784192': 1}
6xrtrfnzta,{'1046596189641224192': 1}
6z3kcgg2q,{'1046596348563337218': 1}
710,{'1046597204448808960': 1}
75fzopeq,{'1046596922818088961': 1}
75x,{'1046596187544059904': 1}
77aoh9,{'1046596923069796352': 1}
7983979,{'1046597113898029056': 1}
7krghoozq0,{'1046596269043601408': 1}
7uolmmvuhy,{'1046596675048017922': 1}
7zswbkzne0,{'1046596486312730624': 1}
80s,{'1046596338601914369': 1}
81oy,{'1046596145810755585': 1}
84fkmdm,{'1046597156906381313': 1}
859gqg2i,{'1046597113898029056': 1}
8ay,{'1046596606508830720': 1}
8htpr,{'1046597307066720262': 1}
8lraaw,{'1046597045161795584': 1}
8m1yxrch,{'1046596529866375168': 1}
8v04l,{'1046596651505340416': 1}
8vkzj,{'1046596331484205061': 1}
8vvrs,{'1046596170599026688': 1}
90fbrlw2h,{'1046596623592292352': 1}
967,{'1046596006949851143': 1}
96at,{'1046596215729778688': 1}
9latq3nwd,{'1046596126424657922': 1}
9tmget643,{'1046596105591500802': 1}
aahh,{'1046596689023442944': 1}
abandon,{'1046597045161795584': 1}
abel,{'1046596086931095552': 1}
abog,{'1046596644417032192': 1}
abran,{'1046596386941276160': 1}
abraz,{'1046596498698330114': 1}
abreguevelin,{'1046596199967596546': 1}
abrieron,{'1046596579103248384': 1}
abrir,{'1046596199309082625': 1}
abuel,{'1046597207628173313': 1}
abuelit,{'1046596771894431744': 1}
acab,{'1046596013551755264': 1}
acces,{'1046597244508667905': 1}
accesibil,{'1046596155080142848': 1}
accin,{'1046596188928180225': 1}
acerc,{'1046597249130811394': 1}
acomod,{'1046596691678375938': 1}
acomp,{'1046596202798682112': 1}
acord,{'1046596724167507970': 1}
acuerd,{'1046596101372084225': 1}
adecu,{'1046596778819227648': 1}
adems,{'1046596584211918850': 1}
adopt,{'1046596771894431744': 1}
adult,{'1046596202798682112': 1}
advers,{'1046596029997625344': 1}
advert,{'1046596237355610112': 1}
advirti,{'1046596042987393026': 1}
