word,frequencies
01369992,{'1045026963998552064': 1}
0424,{'1045025570873114626': 1}
0508,{'1045024742091231234': 1}
0710,{'1045019818041266176': 1}
08418637,{'1045020909361418240': 1}
099jhlbm,{'1045018662439186433': 1}
0djpz8d87i,{'1045015505466216448': 1}
0efq1yfv,{'1045018461355806721': 1}
0kl6ki3,{'1045015519718526976': 1}
0lk6vnmp,{'1045012506828320768': 1}
0nsicytk5c,{'1045025994313224192': 1}
0rcmrh,{'1045018362450006016': 1}
0rexp0litic0,{'1045018976139579392': 1}
0tqxqa3,{'1045015740376645632': 1}
0tzf0dw,{'1045015740376645632': 1}
100,{'1045020859751174144': 1}
11fny3mf8b,{'1045019760013045760': 1}
1200,{'1045015753311834112': 1}
1509,{'1045014878384254976': 1}
155,{'1045026011866370049': 1}
184,{'1045013911630688256': 1}
1977c,{'1045024015709065216': 1}
19861,{'1045022875042951168': 1}
1d70nkhy,{'1045017484426969089': 1}
1ddiz,{'1045015079371112448': 1}
1dori,{'1045012649170399234': 1}
1er,{'1045013239338344449': 1}
1fgpdy5,{'1045013420427358209': 1}
1hqqpfyd5d,{'1045018700204716033': 1}
1ji,{'1045020495631003648': 1}
1ppgp7,{'1045012758440407041': 1}
1waqpohpyw,{'1045016269752348672': 1}
2016,{'1045019786848227330': 1}
2018,{'1045012711099240448': 1}
2018ntv,{'1045015235655086080': 1}
2019,{'1045013394216996864': 1}
2021,{'1045015531881934848': 1}
20hm5ng,{'1045015411236823040': 1}
2125353,{'1045015563351855105': 1}
21cordeliam,{'1045012649170399234': 1}
21notici,{'1045013160883884033': 1}
21xx,{'1045013368753532928': 1}
28dw,{'1045018816974131206': 1}
297cpbb3j,{'1045014476393775104': 1}
2987,{'1045024680619520000': 1}
2gn,{'1045014300425953281': 1}
2jdj,{'1045026859191332864': 1}
2kix4ely,{'1045015177278771201': 1}
2lfc,{'1045014354209509376': 1}
2llb,{'1045016255072280577': 1}
2qem0rxigg,{'1045019312669577216': 1}
2seb,{'1045026420177727488': 1}
2ufivrkddr,{'1045020281214050307': 1}
32tzrxpp,{'1045025732257361921': 1}
3382,{'1045014405925285888': 1}
35xidjvwi,{'1045022452160638978': 1}
3aicxvyvgd,{'1045016301574459392': 1}
3c4z7z,{'1045024057182363649': 1}
3gyjevgda2,{'1045015215107133440': 1}
3hku2ov,{'1045016619569827840': 1}
3khf2gv2,{'1045014204758077440': 1}
3lljggdm,{'1045022239354224640': 1}
3qzxbtk,{'1045026966695530498': 1}
