word,frequencies
007,{'1046861286439575552': 1}
00privat,{'1046870051566039041': 1}
011,{'1046865661622915072': 1}
01369992,{'1046862926093672449': 1}
01mt6qg,{'1046868955988520960': 1}
02boah8rc,{'1046858257892093954': 1}
07081924,{'1046860094992998401': 1}
0890,{'1046863194151690240': 1}
0902,{'1046871549238812673': 1}
0arec,{'1046871229624401920': 1}
0dluwqeal2,{'1046866936481624064': 1}
0kjg9ltlz,{'1046868070164258816': 1}
0njwmv,{'1046860435021094913': 1}
0th,{'1046858827742765057': 1}
0uftgjhv,{'1046866006512193536': 1}
0ytbuwyfo1,{'1046867528771883008': 1}
100,{'1046871796635639817': 1}
106,{'1046871282644660224': 1}
10ubgusla,{'1046857870808104960': 1}
1230,{'1046861348234305540': 1}
13ash,{'1046871474336874496': 1}
13pxfa,{'1046866141715542017': 1}
1483,{'1046863930222661632': 1}
1500,{'1046864786343043079': 1}
16091959,{'1046871491294433280': 1}
165,{'1046870308941156352': 1}
18amt,{'1046867588255440897': 1}
1956,{'1046870639024508928': 1}
1958,{'1046857834955268096': 1}
1988,{'1046857832233148416': 1}
19990,{'1046865475400032257': 1}
1buf0gf,{'1046864991910080518': 1}
1dnni4tjz,{'1046871796635639817': 1}
1dori,{'1046868062333542401': 1}
1er,{'1046867473688072194': 1}
1iela1g5z,{'1046867616596471808': 1}
1lnj4pycg,{'1046865758385557504': 1}
1ocveiz,{'1046858267752878080': 1}
1pb8ftu,{'1046861258606161920': 1}
1rhyr,{'1046858621362102277': 1}
1roay8b,{'1046862732811800577': 1}
1s3e6daai,{'1046870162169876480': 1}
1vadqz,{'1046857830899310592': 1}
1w5la0v,{'1046871887643652096': 1}
1waj8ql,{'1046868803169210369': 1}
1xetkpau,{'1046867108464869378': 1}
1zsln6fq,{'1046859993876713473': 1}
2003,{'1046862624133210113': 1}
2010,{'1046861631031037952': 1}
2011,{'1046858024244129798': 1}
2011201,{'1046860843382661130': 1}
2012,{'1046862971350200321': 1}
2015,{'1046865510661525505': 1}
2016,{'1046862520148008960': 1}
2017,{'1046858257892093954': 1}
2018,{'1046857938873323525': 1}
2018pp,{'1046865861808730113': 1}
2018ppsegur,{'1046865861808730113': 1}
2021,{'1046857937073917952': 1}
2193,{'1046871541336739840': 1}
21notici,{'1046858158709329920': 1}
234,{'1046860714802069505': 1}
2406jyadpz,{'1046863994831720449': 1}
2425,{'1046871888226656261': 1}
24h,{'1046867554088751104': 1}
25kpndlqq,{'1046864701962014721': 1}
2c8tdjqo,{'1046857834955268096': 1}
2fptl88ael,{'1046862485893144577': 1}
2g3ckq8yr,{'1046867353609355264': 1}
2ihwze9,{'1046861071053668353': 1}
2jlh3wfo,{'1046859731883765760': 1}
2juyvv,{'1046870324225163264': 1}
2krxo,{'1046867688449069058': 1}
2m7lte,{'1046869490644987906': 1}
2ogu91o,{'1046858337256661003': 1}
2sym60hd,{'1046862789774585857': 1}
2wy6ek3lpn,{'1046864247685337091': 1}
2ypuylejw,{'1046857658668634116': 1}
3139857,{'1046861627155521543': 1}
3556luis,{'1046865719319777285': 1}
360,{'1046861913286750209': 1}
3639618,{'1046861975823822854': 1}
3691359,{'1046871250440728578': 1}
3bz13k8,{'1046867471947505664': 1}
3er,{'1046859572386963457': 1}
3gqq5d4,{'1046868381088063488': 1}
3h3,{'1046871250440728578': 1}
3jlasdffq,{'1046860302275555328': 1}
3kmjblr,{'1046870993397014528': 1}
3paz2ebpv,{'1046863028296257536': 1}
3rehu02,{'1046864739039612931': 1}
3uva3mxxeg,{'1046859798791127040': 1}
3zujoihkd,{'1046859979205091329': 1}
400,{'1046859894945714178': 1}
4774174,{'1046866006587727872': 1}
4anquukxyd,{'1046870810860933122': 1}
4chagfmz,{'1046866810769985536': 1}
4etq,{'1046859041161601025': 1}
4fuabhjyoj,{'1046871711612903425': 1}
4ladyncf,{'1046859798791127040': 1}
4o5bjjbxb,{'1046863964217446400': 1}
4o5bjjbxbv,{'1046862573906345986': 1}
4rqimt,{'1046862824327274497': 1}
4ur,{'1046864925010874368': 1}
4xkrbjb,{'1046862089304887299': 1}
4z6rizsod,{'1046861582813286401': 1}
4zw,{'1046870720352047104': 1}
500,{'1046870555914375168': 1}
530,{'1046861071053668353': 1}
54ht,{'1046861432359407616': 1}
58iwbjf25d,{'1046858355787124736': 1}
5964148,{'1046861582813286401': 1}
5aw7r4qh,{'1046864714125467649': 1}
5bk,{'1046858350846255104': 1}
5bwz,{'1046870825436102662': 1}
5cdunfrg,{'1046859827622961161': 1}
5fnjh4dfy5,{'1046865002827849729': 1}
5izsulfu,{'1046870633009811456': 1}
5lgll,{'1046862503337189382': 1}
5lz2hbxhyv,{'1046859799852408832': 1}
5ow,{'1046863737653813248': 1}
5w1eenyb,{'1046866718130393088': 1}
5wt,{'1046861729496469504': 1}
62iowd,{'1046869664289234944': 1}
6aq,{'1046867554088751104': 1}
6cspshyirn,{'1046866634231693315': 1}
6dtgod,{'1046858394764828672': 1}
6jpr365bfn,{'1046864482385977344': 1}
6mriqiynih,{'1046861444174745600': 1}
6nueboqyb,{'1046863917761335296': 1}
6pddaczjyp,{'1046869428770676736': 1}
7070,{'1046859781233942528': 1}
717p,{'1046858128736882689': 1}
77aoh9,{'1046858388565626880': 1}
794,{'1046869216207482882': 1}
7e81y,{'1046864765467938816': 1}
7ft7bd,{'1046860522510061569': 1}
7kzcbcbyog,{'1046868611929919488': 1}
7pnyht,{'1046857866685165568': 1}
7pvnxtn,{'1046859381596463109': 1}
7shsmtcslh,{'1046871079795511297': 1}
7syy0,{'1046862811966656513': 1}
7ucaw3,{'1046866528317165573': 1}
7v6gveqhx,{'1046859815010619392': 1}
7y5lullnvm,{'1046867528771883008': 1}
7zswbkzne0,{'1046870017038532609': 1}
8000,{'1046871888226656261': 1}
80s,{'1046866915082293255': 1}
84ovxju9ow,{'1046860180015788032': 1}
8afwwlwvwj,{'1046867420919554048': 1}
8cjcyatz,{'1046864694848438272': 1}
8ec,{'1046868803169210369': 1}
8huzwd9u,{'1046870126811893761': 1}
8lbbm8,{'1046868070483075072': 1}
8ma,{'1046860368860069889': 1}
8mx34feaf,{'1046860690588352520': 1}
8o3mkv,{'1046869360290226176': 1}
8riilun,{'1046858101067005959': 1}
8trmwril2c,{'1046866707892121603': 1}
8wvw6y,{'1046863703495331845': 1}
8ywlpw81d,{'1046869083952693249': 1}
967,{'1046858093857058818': 1}
979npk9u,{'1046859815010619392': 1}
9dfebcz5,{'1046864811764736000': 1}
9e66cu,{'1046861968685117442': 1}
9ghhft5,{'1046862136159420417': 1}
9j1mkqij,{'1046863024722665473': 1}
9psoxfm,{'1046861317905240064': 1}
9s8m9qap23,{'1046867420919554048': 1}
9t3v3ch5,{'1046861768386072576': 1}
9tmget643,{'1046858269275426816': 1}
9vf,{'1046860109656264704': 1}
9ymuy9j,{'1046870639024508928': 1}
9yxmu4,{'1046870576621662211': 1}
9z1br2,{'1046861768386072576': 1}
abancay,{'1046866006545719297': 1}
abanzandosumat,{'1046865861808730113': 1}
abecedari,{'1046858955895463936': 1}
abiert,{'1046859798791127040': 1}
abismalandrad,{'1046862944145936389': 1}
abort,{'1046858239466516481': 1}
abran,{'1046858826065043457': 1}
abraz,{'1046871448839774213': 1}
abrir,{'1046858600994496513': 1}
absolv,{'1046868025129996289': 1}
abuelit,{'1046871549238812673': 1}
abus,{'1046861986351452160': 1}
acab,{'1046859920140853249': 1}
acas,{'1046858718950957058': 1}
accesibil,{'1046862971350200321': 1}
accin,{'1046864435523047425': 1}
accion,{'1046865215424466945': 1}
accioncolora,{'1046859314852483074': 1}
accionpopul,{'1046867400547868673': 1}
accionpopularap,{'1046863408472252418': 1}
accionpopularp,{'1046863408472252418': 1}
acept,{'1046859577927655424': 1}
aceptarn,{'1046857827229294592': 1}
aclar,{'1046868245976928256': 1}
aclaracion,{'1046858041318989824': 1}
acomod,{'1046861913286750209': 1}
acomp,{'1046858388565626880': 1}
acompa,{'1046861631031037952': 1}
acribill,{'1046861212393381890': 1}
acta,{'1046870007127388160': 1}
actan,{'1046866335714746369': 1}
activ,{'1046870051566039041': 1}
actos,{'1046860131751874560': 1}
actu,{'1046858339815231489': 1}
actual,{'1046858041318989824': 1}
acu,{'1046870162169876480': 1}
acuerd,{'1046858339815231489': 1}
acus,{'1046858826065043457': 1}
adecu,{'1046870018431094784': 1}
adel,{'1046858621362102277': 1}
adems,{'1046857827229294592': 1}
adlter,{'1046861001268846594': 1}
administr,{'1046864786343043079': 1}
admir,{'1046871125899272192': 1}
admiracion,{'1046861799407198208': 1}
admit,{'1046859577927655424': 1}
adolescent,{'1046867674532388864': 1}
adolf,{'1046865240854540288': 1}
adopcion,{'1046867453698105344': 1}
adult,{'1046859894945714178': 1}
adulteri,{'1046872054870495232': 1}
adulteriobonit,{'1046863024722665473': 1}
advers,{'1046865661622915072': 1}
adversari,{'1046857666755268608': 1}
advirti,{'1046869459296800768': 1}
aejaj,{'1046871888226656261': 1}
afirm,{'1046870993397014528': 1}
aflor,{'1046861096806731777': 1}
afrent,{'1046858827742765057': 1}
afront,{'1046865661622915072': 1}
afuer,{'1046867042052263936': 1}
agenciaandin,{'1046860624058290178': 1}
agend,{'1046860034033049601': 1}
agoniz,{'1046865677355798529': 1}
agradezc,{'1046862599525163010': 1}
agravi,{'1046859799852408832': 1}
agu,{'1046857707406405634': 2}
aguiler,{'1046868216763621391': 1}
ahog,{'1046862022728699904': 1}
ahor,{'1046858411730767872': 1}
ahorr,{'1046865475400032257': 1}
ainflacinmuoz,{'1046859572386963457': 1}
ajen,{'1046859350298517505': 1}
alamarquep,{'1046862671096811521': 1}
alan,{'1046860131751874560': 1}
alanseminari,{'1046862503337189382': 1}
alarikk,{'1046871163060785154': 1}
albert,{'1046857880077524993': 1}
albertobelaund,{'1046859314852483074': 1}
alcald,{'1046857776171966471': 1}
alcanz,{'1046864656030191623': 1}
aldomcz,{'1046867616596471808': 1}
alearamayogaon,{'1046864960842797058': 1}
alejandromub,{'1046858981652738050': 1}
alent,{'1046871577223225344': 1}
aleonc,{'1046859579265617921': 1}
alert,{'1046862691560767494': 1}
alex,{'1046859056089055237': 1}
alexandergraphy,{'1046871711612903425': 1}
alexandrargm,{'1046862570601242624': 1}
alexquillc,{'1046860559612858369': 1}
algn,{'1046870579700273157': 1}
algui,{'1046858718950957058': 1}
algun,{'1046867473688072194': 1}
ali,{'1046858339815231489': 1}
alianz,{'1046860818879516673': 1}
