word,frequencies
0001,{'1045465583473643520': 1}
00268781,{'1045460050758823937': 1}
0379,{'1045447944915374080': 1}
04oct18,{'1045449901033902080': 1}
0890,{'1045446995186470912': 1}
0artot4xy3,{'1045457063269281792': 1}
0fstrlfbpf,{'1045452840246931456': 1}
0iaseehztt,{'1045464814489923584': 1}
0swpyr5,{'1045448318766198785': 1}
0ue,{'1045456411742924800': 1}
0xnv,{'1045448696723312641': 1}
0y3tb,{'1045450803354521601': 1}
0yrqa,{'1045462621246427136': 1}
0zbtct,{'1045460427717705730': 1}
0zltb,{'1045446722821005312': 1}
100,{'1045448609368608768': 1}
1000,{'1045464033913184257': 1}
101,{'1045466563481145344': 1}
123,{'1045464229111844865': 1}
143,{'1045447971792392192': 1}
16091959,{'1045465096137428992': 1}
16if,{'1045463108116992000': 1}
1950,{'1045447985948176385': 1}
1968,{'1045447059132870661': 1}
1988,{'1045454063519911937': 1}
1998,{'1045454286199623680': 1}
1bbsi,{'1045450011759316992': 1}
1bkxz4vlrb,{'1045446651169583104': 1}
1er,{'1045450952755609601': 1}
1glvsx3sep,{'1045455624287531008': 1}
1h94sk63k,{'1045448882006691840': 1}
1i5vs,{'1045459762752770048': 1}
1jl4ql,{'1045452306995712002': 1}
1m5sy7snu,{'1045465681934913538': 1}
1mrhwd,{'1045447115453992960': 1}
1o2pbiz,{'1045465707188760576': 1}
1o4,{'1045451399977406470': 1}
1ouhc34t,{'1045455167481614336': 1}
1sd,{'1045454071270912000': 1}
1tdw1rv4j,{'1045448065765822464': 1}
1ti,{'1045446661617606657': 1}
1va,{'1045448219688349699': 1}
1xl2ymt7x,{'1045450608822685696': 1}
2003,{'1045465707637403648': 1}
2006,{'1045447744125632512': 1}
2011,{'1045452443130187778': 1}
2014,{'1045447241488637953': 1}
2016,{'1045448911526211585': 1}
2017,{'1045451059278139392': 1}
2018,{'1045446661617606657': 1}
2019202,{'1045461141042974721': 1}
2019jueg,{'1045456214182821889': 1}
2021peru,{'1045457313925074946': 1}
21notici,{'1045446733201920006': 1}
21pe,{'1045464790066491392': 1}
23tgnn,{'1045453452929912838': 1}
2611,{'1045461367057240065': 1}
26sep,{'1045460745444626432': 1}
2812201,{'1045451399977406470': 1}
2kj,{'1045457945692176385': 1}
2q1gvq,{'1045462658135330818': 1}
2tjo,{'1045450581630996481': 1}
2wbcxx,{'1045450323832328198': 1}
2wutwt1fqt,{'1045463589975457793': 1}
2xlllmt,{'1045464718696206337': 1}
2ydi2bgaly,{'1045462377964216320': 1}
3000,{'1045450004238929922': 1}
31vosjt,{'1045453721705107466': 1}
341mml,{'1045458270373261313': 1}
360,{'1045451806946586624': 1}
38hbgwvd,{'1045466276544557060': 1}
396maverick,{'1045453782727954432': 1}
3980446,{'1045446867641937920': 1}
3iz,{'1045448041766023169': 1}
3jprirybws,{'1045454780561272832': 1}
3nel,{'1045459456648257537': 1}
3skhbsb9,{'1045465865909661697': 1}
3vfh,{'1045449907925078016': 1}
3xbx,{'1045465654793564160': 1}
40001,{'1045460368552808449': 1}
40vzmdmq,{'1045465982133837824': 1}
410,{'1045455364123176960': 1}
43772x,{'1045446842090229760': 1}
46m2t,{'1045451319534919680': 1}
478,{'1045465511142854657': 1}
