word,frequencies
000,{'1046569481030561792': 1}
00268781,{'1046568995715993601': 1}
00vbu5af,{'1046569257805533190': 1}
011,{'1046568858432274432': 1}
01369992,{'1046570000952307713': 1}
02eakymmqj,{'1046569133377110016': 1}
0404,{'1046569056671813634': 1}
04bwfs,{'1046569980022665216': 1}
08jzqqv6tb,{'1046569966437322753': 1}
0a9qvn4bi,{'1046569480124542979': 1}
0jcxb,{'1046569130961358848': 1}
0lj8ys5klk,{'1046570026319384576': 1}
0o8owdz,{'1046569009716625408': 1}
0rexp0litic0,{'1046568921401151489': 1}
0x1jlilvv3,{'1046569056671813634': 1}
0ygz75asq,{'1046569581404459009': 1}
0zifwomng,{'1046570300299776000': 1}
100,{'1046568679067058178': 1}
106,{'1046568816573075456': 1}
1100,{'1046570073723490304': 1}
112,{'1046569280240791553': 1}
11oficial,{'1046569877434257409': 1}
1483,{'1046569152155144192': 1}
170599,{'1046568838484152320': 1}
192atw75i,{'1046569204504236032': 1}
1956,{'1046569236330676226': 1}
19811981,{'1046569430115897344': 1}
1982,{'1046570183861637121': 1}
1dori,{'1046569535703318528': 1}
1e353n7c,{'1046569376235880448': 1}
1fbsi7xs88,{'1046570000696397830': 1}
1h0jmu,{'1046569714066104320': 1}
1llh67bzj,{'1046569328617955330': 1}
1lqzvmn,{'1046569893666193410': 1}
1ogul25wyd,{'1046568749120270336': 1}
1oofodg4x,{'1046569713357213696': 1}
1owq9nat,{'1046569133377110016': 1}
1q53tgax,{'1046569601180606470': 1}
1quatxs,{'1046568902162042881': 1}
1roay8b,{'1046569815090057216': 1}
1soydeizquierd,{'1046569251371458561': 1}
1tuj,{'1046568879315668997': 1}
1wywoglq,{'1046569232975228928': 1}
1yx,{'1046569193737527297': 1}
2000,{'1046569803861950465': 1}
2006,{'1046569739672322048': 1}
2012,{'1046569515939753984': 1}
2018,{'1046568675053129729': 1}
2018ntv,{'1046570254250508291': 1}
2022,{'1046569398373404672': 1}
2125353,{'1046568902925447169': 1}
21notici,{'1046569403972751361': 1}
2443319,{'1046569433345478657': 1}
2623,{'1046569522596073472': 1}
2c5qpggpoy,{'1046570321279619072': 1}
2clca7m2l,{'1046568923523633152': 1}
2clog,{'1046569739177332736': 1}
2d8,{'1046568902925447169': 1}
2do,{'1046568793751924737': 1}
2j4ewl7d,{'1046569924251078657': 1}
2jkl661ic7,{'1046569163924410374': 1}
2jlh3wfo,{'1046570305400066048': 1}
2khhlidz,{'1046569550693715968': 1}
2klupyuhwh,{'1046570224156385280': 1}
2lqtz9l,{'1046568930331037696': 1}
2qaz,{'1046569629479575554': 1}
2rkhh,{'1046568896520736768': 1}
2snj4dg,{'1046570044312956928': 1}
2t0ot3oojs,{'1046570299272175616': 1}
2ujefjyf,{'1046568902162042881': 1}
2yc,{'1046569003194486784': 1}
2yczcx9q,{'1046569163924410374': 1}
2yczkvkq,{'1046570110364700672': 1}
31krdr,{'1046569975471910913': 1}
35000,{'1046569803861950465': 1}
3691359,{'1046570245274685442': 1}
37vhtw,{'1046569805531230208': 1}
3980446,{'1046570226899456000': 1}
3dkn8wslrm,{'1046570111858028546': 1}
3fw5eh0fo,{'1046569396469149733': 1}
3hewg,{'1046569063093342209': 1}
3jmtamv9,{'1046570065750097921': 1}
3sb8mkmatp,{'1046568822776500229': 1}
3tamtmkcf,{'1046570258469998592': 1}
3xd6himry5,{'1046569841644253185': 1}
40ygx9,{'1046569402261557248': 1}
43jhdkx3h,{'1046569863857278976': 1}
44dz0cn,{'1046570132506652672': 1}
45wlpxeq,{'1046569981113184256': 1}
46xa,{'1046569326168477698': 1}
4am,{'1046568760449134597': 1}
4h4vwwje0m,{'1046569858094297088': 1}
4jy,{'1046569208233021440': 1}
4kvgif,{'1046570244372877312': 1}
4la,{'1046568998782095360': 1}
4ocfvrgrxp,{'1046569371655647232': 1}
4oh,{'1046569126091771905': 1}
4oq8p,{'1046568947305390086': 1}
4otfsqk3g,{'1046569474307100673': 1}
4s0i29,{'1046569694587736064': 1}
4xye6miphf,{'1046570148738596867': 1}
4zi07,{'1046569902650392576': 1}
54jcl86zpc,{'1046570111858028546': 1}
58i,{'1046569443059535878': 1}
5904682,{'1046570340590202882': 1}
5bwz,{'1046568750898716672': 1}
5ikrcotnpm,{'1046569232975228928': 1}
5ncfgvxp,{'1046569718222589952': 1}
5nuadtadw,{'1046569296170749953': 1}
5pdhjxgp,{'1046569282086350848': 1}
5qf7hybm,{'1046569820886638592': 1}
5qjznzhyq8,{'1046569248980692994': 1}
5w1eenyb,{'1046569237706354689': 1}
5xylirvjw0,{'1046569375577382912': 1}
62mdy14o,{'1046569182198943744': 1}
6bo0ytbl,{'1046568818926063617': 1}
6cvfkbe,{'1046570209144975366': 1}
6gdvex0h,{'1046569704226267136': 1}
6l9towyi4,{'1046569786346483712': 1}
6ns,{'1046568994688438272': 1}
6q9ub4hyqj,{'1046569202390315008': 1}
6ujq,{'1046569146144759809': 1}
6whchdq1a,{'1046570245434068992': 1}
6wwtuzy,{'1046569852037713921': 1}
7051529,{'1046569455143268353': 1}
7179077,{'1046570063426449408': 1}
75nslgjc2z,{'1046569676095066112': 1}
75x,{'1046570209144975366': 1}
7617251,{'1046569120928608256': 1}
7686,{'1046569937081438209': 1}
77aoh9,{'1046569203623481351': 1}
7dtwoydpxd,{'1046569541130768384': 1}
7opckz29wd,{'1046568994688438272': 1}
7oqvfrh,{'1046569506817134594': 1}
7ujkozrld4,{'1046568818926063617': 1}
7xypffwvo,{'1046569193737527297': 1}
80s,{'1046570183861637121': 1}
81oy,{'1046570000696397830': 1}
8586488,{'1046569553717862400': 1}
8ay,{'1046569745905053696': 1}
8ayzrr902j,{'1046569262184370176': 1}
8h3yoc,{'1046569567206744064': 1}
8ke8f9tzp8,{'1046569208233021440': 1}
8lnjau,{'1046570149938180096': 1}
8lnjaus0,{'1046569561011757057': 1}
8m1yxrch,{'1046568719747624960': 1}
8wr0llh,{'1046569385903759360': 1}
90fbrlw2h,{'1046568791000449024': 1}
90s,{'1046570328317718528': 1}
911,{'1046569347190280193': 1}
95wypjwl,{'1046569102884704256': 1}
964,{'1046570018908131328': 1}
967,{'1046568690832101376': 1}
9933,{'1046570299435757568': 1}
9aqdey,{'1046569613151145984': 1}
9dqudl,{'1046569257805533190': 1}
9gqft1t,{'1046569433345478657': 1}
9h4zrchqf1,{'1046570274953531392': 1}
9h8mca19b,{'1046570299435757568': 1}
9jaxg,{'1046569278080716800': 1}
9nzdls9o,{'1046568712747319301': 1}
9pnkp5,{'1046569722500861952': 1}
9s6jcuevon,{'1046569586647281667': 1}
9sxjh4203t,{'1046568902925447169': 1}
9t9al,{'1046569567252885504': 1}
9whpksu,{'1046569192332447745': 1}
9y4lhnerh,{'1046569714108035073': 1}
abaj,{'1046569248980692994': 1}
abiert,{'1046569980022665216': 1}
abimael,{'1046570026319384576': 1}
ablandosinh,{'1046569739177332736': 1}
abort,{'1046568710079762432': 1}
abund,{'1046568868565659653': 1}
acab,{'1046569061600153600': 1}
accesibil,{'1046569515939753984': 1}
accin,{'1046568985993641985': 1}
accinpopul,{'1046569899412344832': 1}
accioncolora,{'1046568886676672512': 1}
accionpopul,{'1046569562878218242': 1}
accionpopularap,{'1046569562878218242': 1}
accionpopularp,{'1046569562878218242': 1}
aceler,{'1046568819223924736': 1}
acept,{'1046569949974671360': 1}
acerc,{'1046569003366273024': 1}
acert,{'1046568701506584576': 1}
acomod,{'1046568989105827842': 1}
acomp,{'1046569203623481351': 1}
acord,{'1046569601180606470': 1}
acrlic,{'1046570251780009985': 1}
actitud,{'1046568800852865024': 1}
acud,{'1046568808520060928': 1}
acuerd,{'1046568699891732485': 1}
adel,{'1046568819223924736': 1}
adems,{'1046568729088335872': 1}
adis,{'1046570100051120129': 1}
admin,{'1046569567252885504': 1}
advers,{'1046568937763336194': 1}
adversari,{'1046568919627177984': 1}
afeit,{'1046569493181419520': 1}
afirm,{'1046569003366273024': 1}
afront,{'1046568937763336194': 1}
afuer,{'1046569185806090240': 1}
agenciaandin,{'1046568679067058178': 1}
agend,{'1046568710079762432': 1}
agradezc,{'1046569255028838400': 1}
agreg,{'1046570331228508161': 1}
agrguel,{'1046569983101292545': 1}
agu,{'1046569193737527297': 1}
ahog,{'1046569113806671873': 1}
ahor,{'1046568880188067840': 1}
ahorr,{'1046570291319771136': 1}
ajen,{'1046568728924770304': 1}
albert,{'1046568675053129729': 1}
albertit,{'1046568701301010432': 1}
alcal,{'1046569255821602816': 1}
alcald,{'1046568724000649217': 1}
alcanz,{'1046568757961924608': 1}
alditus,{'1046570114802503680': 1}
alegr,{'1046569397924581376': 1}
alejapuent,{'1046569191669735425': 1}
alex,{'1046568998782095360': 1}
alexquillc,{'1046570111979737088': 1}
alezit,{'1046568712747319301': 1}
algn,{'1046570251780009985': 1}
algui,{'1046568850186276869': 1}
algun,{'1046568904221503488': 1}
ali,{'1046568687086563328': 1}
alivi,{'1046569265208479744': 1}
alleinwolf,{'1046569560181280768': 1}
almostgin,{'1046569038472720384': 1}
alonsotarazonaf,{'1046568972408291328': 1}
alrededor,{'1046569126662217729': 1}
altadivin,{'1046569045456293893': 1}
alto,{'1046569567252885504': 1}
altuv,{'1046569983101292545': 1}
alucin,{'1046568803709202432': 1}
alumbr,{'1046568858432274432': 1}
alvarosarc,{'1046570300677267456': 1}
alviarandr,{'1046569030788804615': 1}
alzheim,{'1046570060503023617': 1}
ambient,{'1046569600371093504': 1}
ameliagarzonb,{'1046569257008615425': 1}
americatvperu,{'1046569403972751361': 1}
amig,{'1046568791277268992': 1}
amigabail,{'1046569278080716800': 1}
amigoperu,{'1046570032514420736': 1}
amist,{'1046570255760478208': 1}
amontesinosp,{'1046570077154398208': 1}
ampli,{'1046568721043660800': 1}
amric,{'1046569863983108096': 1}
ana,{'1046568701506584576': 1}
anajarav,{'1046568701506584576': 1}
ancn,{'1046568902925447169': 1}
anda,{'1046570100051120129': 1}
andar,{'1046569357864833024': 1}
andoenp,{'1046569776485732352': 1}
andrealanat,{'1046569650719526913': 1}
andres,{'1046568769403916288': 1}
andresdevot,{'1046568969220567040': 1}
anglic,{'1046569455143268353': 1}
ansi,{'1046568841168527360': 1}
anta,{'1046569330790617088': 1}
antecedent,{'1046569764238315521': 1}
anterior,{'1046569107708162048': 1}
anti,{'1046568729352507392': 1}
anticorrupcin,{'1046569567252885504': 1}
antoniodeamat,{'1046569929506516992': 1}
anul,{'1046568721043660800': 1}
anunci,{'1046569437019721729': 1}
aos,{'1046569014397480960': 1}
aparec,{'1046570040039022592': 1}
apart,{'1046569493181419520': 1}
apjov,{'1046569562878218242': 1}
aplaud,{'1046569719111864320': 1}
apol,{'1046569126662217729': 1}
apoy,{'1046568911364345856': 1}
apr,{'1046569349450993665': 1}
aprend,{'1046568941693407233': 1}
apret,{'1046568819223924736': 1}
aprist,{'1046569889392185344': 1}
aprovechemosl,{'1046569049059201024': 1}
aquej,{'1046570104845152257': 1}
aquell,{'1046568695038955521': 1}
arambur,{'1046569006897991681': 1}
arenasch,{'1046569774581501952': 1}
argoll,{'1046569100590419968': 1}
armad,{'1046568998782029824': 1}
arni,{'1046569430115897344': 1}
arregladas,{'1046569275224465408': 1}
arrog,{'1046569949974671360': 1}
artur,{'1046569875798446080': 1}
asco,{'1046569650719526913': 1}
asegur,{'1046568902162042881': 1}
asesin,{'1046569248980692994': 2}
asist,{'1046569795016163328': 1}
aspauzarazuri,{'1046570114802503680': 1}
aspavient,{'1046570274227998720': 1}
atac,{'1046568919627177984': 2}
ataqu,{'1046568904221503488': 1}
atend,{'1046568937763336194': 1}
atent,{'1046569188779859968': 1}
aterriz,{'1046569493181419520': 1}
atilacontac,{'1046569560181280768': 1}
atisb,{'1046568911364345856': 1}
atrap,{'1046569069636390912': 1}
atras,{'1046569104717557760': 1}
atrever,{'1046569975471910913': 1}
atropell,{'1046569006897991681': 1}
atvmasnotici,{'1046569403972751361': 1}
atvnotici,{'1046569403972751361': 1}
auch,{'1046569812762284032': 1}
augusegui,{'1046569923441557504': 1}
aument,{'1046569126662217729': 1}
aunk,{'1046570060503023617': 1}
aut,{'1046569132127399936': 1}
autnom,{'1046569015114682368': 1}
autor,{'1046568966720802818': 1}
avanz,{'1046568805814734849': 1}
aventurer,{'1046569330790617088': 1}
avis,{'1046568867601022976': 1}
ayud,{'1046569015114682368': 1}
babos,{'1046568800093638656': 1}
bac,{'1046568897527394310': 1}
baj,{'1046568869039673345': 1}
bajandoqu,{'1046569204848168961': 1}
baln,{'1046569113806671873': 1}
bankadafp,{'1046570274227998720': 1}
barat,{'1046570245434068992': 1}
barneche,{'1046569983101292545': 1}
bast,{'1046568867601022976': 1}
bebit,{'1046569763877658624': 1}
bebs,{'1046569248980692994': 1}
bedoy,{'1046569161416216576': 1}
bei,{'1046569045456293893': 1}
beigole,{'1046569096614219777': 1}
beingol,{'1046569194496634880': 1}
beingole,{'1046568675053129729': 1}
beingolea,{'1046568687086563328': 1}
beingoleaalcaldedelim,{'1046569506817134594': 1}
beingoleadebatemunicipal,{'1046569730423889920': 1}
beingolealogol,{'1046568753713098752': 1}
beingoleanoflore,{'1046568699891732485': 1}
belaund,{'1046568710079762432': 1}
belm,{'1046569437019721729': 1}
belmont,{'1046568694342709248': 1}
belmontvergenz,{'1046569444972072962': 1}
belmontyaperdi,{'1046568753713098752': 1}
bethlaw,{'1046568858432274432': 1}
betit,{'1046569648978898945': 1}
bici,{'1046570018924908544': 1}
biciclet,{'1046568808520060928': 1}
bie,{'1046570236277923847': 1}
bien,{'1046568690832101376': 1}
biern,{'1046568911968370688': 1}
bigot,{'1046569845721108483': 4}
biomtric,{'1046569929506516992': 1}
bla,{'1046569786761773056': 5}
blanc,{'1046569275224465408': 1}
bloqu,{'1046568972408291328': 1}
bomber,{'1046569586647281667': 1}
bot,{'1046569677168791557': 1}
box,{'1046568749917179905': 1}
braz,{'1046569553717862400': 1}
bronc,{'1046570251780009985': 1}
broth,{'1046569056474714112': 1}
brutacacher,{'1046569357864833024': 1}
bryan,{'1046569877434257409': 1}
bsic,{'1046569347727192064': 1}
buen,{'1046568729352507392': 1}
bumepim,{'1046568819223924736': 1}
burbujit,{'1046568701301010432': 1}
burr,{'1046568911968370688': 1}
burururus,{'1046569255821602816': 1}
bus,{'1046568848210743296': 1}
busc,{'1046569367348097025': 1}
bust,{'1046569513804857344': 1}
bye,{'1046568957212323840': 2}
bypass,{'1046570275180093440': 1}
cabez,{'1046569078708563968': 1}
cabezaz,{'1046569355859947520': 1}
cad,{'1046568927952818176': 1}
cag,{'1046568981056884736': 1}
caig,{'1046568757961924608': 1}
calatoperr,{'1046569132051845120': 1}
caldern,{'1046569803861950465': 1}
call,{'1046569372444168192': 1}
calla,{'1046569275224465408': 1}
calladit,{'1046569359244709889': 1}
cam,{'1046569719111864320': 1}
cambi,{'1046568855743733761': 1}
cambiar,{'1046570256305655813': 1}
camin,{'1046568879315668997': 1}
campa,{'1046568699891732485': 1}
canal,{'1046568769403916288': 1}
canaln,{'1046568727553212421': 1}
canch,{'1046569104717557760': 1}
cancher,{'1046569389850537984': 1}
candidat,{'1046568694342709248': 1}
candidatur,{'1046570019419811841': 1}
canibalic,{'1046570043121766401': 1}
caniniperu,{'1046568921401151489': 1}
canter,{'1046568848269471744': 1}
cantid,{'1046569255821602816': 1}
caos,{'1046569800737206272': 1}
cap,{'1046569520138211329': 1}
capital,{'1046568690832101376': 1}
capitn,{'1046569875798446080': 1}
cappurr,{'1046569885252358144': 1}
capuay,{'1046568920499593216': 1}
car,{'1046568842481283072': 1}
caraj,{'1046570224156385280': 1}
carg,{'1046568721043660800': 1}
carilucarisol,{'1046569601180606470': 1}
carl,{'1046569443059535878': 1}
carlosc,{'1046568995715993601': 1}
carr,{'1046568907715366913': 1}
carreter,{'1046569739177332736': 1}
carril,{'1046570289805561856': 1}
carsochu,{'1046569434016616449': 1}
cartel,{'1046568750898716672': 1}
caryalt,{'1046568944688156672': 1}
cas,{'1046569102884704256': 1}
casi,{'1046568752198889472': 1}
casian,{'1046570063426449408': 1}
cast,{'1046569207691964416': 1}
castaed,{'1046569006897991681': 1}
castig,{'1046569120446251008': 1}
casual,{'1046570019419811841': 1}
caus,{'1046569204848168961': 1}
cavernari,{'1046569351627919361': 1}
cavi,{'1046568769403916288': 1}
caviar,{'1046569191497773056': 1}
ccantoangel,{'1046569100590419968': 1}
cecicastrod,{'1046569852037713921': 1}
ceciliacm,{'1046570171543023616': 1}
celebr,{'1046570132997312513': 1}
cement,{'1046569216202199040': 1}
centr,{'1046569126091771905': 1}
central,{'1046569242567610379': 1}
cerc,{'1046568750898716672': 2}
cerr,{'1046568721043660800': 1}
cesarchvez,{'1046569971550224385': 1}
cevalenzuelav,{'1046569875798446080': 1}
chabacaneri,{'1046569222887931904': 1}
chacn,{'1046568969828790272': 1}
chanc,{'1046569705870364672': 1}
chaparrn,{'1046568989126807552': 1}
chasbel,{'1046569664539758593': 1}
chatasami,{'1046570340590202882': 1}
chau,{'1046569787931938816': 1}
chavism,{'1046569255028838400': 1}
chavist,{'1046568800852865024': 1}
chich,{'1046569433345478657': 1}
chicharronpress,{'1046568917043425280': 1}
chin,{'1046569263925014530': 1}
chiquit,{'1046569372444168192': 1}
chist,{'1046569348771524608': 1}
chofer,{'1046569353540505600': 1}
chor,{'1046568797019275265': 1}
chosican,{'1046569805199872000': 1}
chuchi,{'1046570224156385280': 1}
chver,{'1046570088613236736': 1}
cicl,{'1046569600371093504': 1}
ciclist,{'1046570073723490304': 1}
ciclov,{'1046569422629089281': 1}
ciclovi,{'1046569353540505600': 1}
cient,{'1046568699086483456': 1}
cierr,{'1046570300937326618': 1}
ciert,{'1046569110673530881': 1}
cinc,{'1046569761520451584': 1}
cit,{'1046569263925014530': 1}
ciud,{'1046568721043660800': 1}
ciudadan,{'1046569194496634880': 1}
ciurlizz,{'1046569841644253185': 1}
clan,{'1046569812716122112': 1}
clandestin,{'1046568969220567040': 1}
clar,{'1046568708179742725': 1}
clarsim,{'1046569192332447745': 1}
clasific,{'1046570183861637121': 1}
clasur,{'1046568868565659653': 1}
clausur,{'1046568897527394310': 1}
clav,{'1046569841644253185': 1}
claxon,{'1046569561011757057': 1}
clinic,{'1046568867601022976': 1}
clnic,{'1046568969220567040': 1}
cmar,{'1046569191497773056': 1}
cmo,{'1046568838484152320': 1}
cniez,{'1046569344593989634': 1}
cobr,{'1046568926908489728': 1}
codorniz,{'1046570213012119553': 1}
cog,{'1046569974272348165': 1}
cogote,{'1046568805814734849': 1}
coherent,{'1046568849062146048': 1}
coim,{'1046569733376679936': 1}
cojud,{'1046569338298421248': 1}
col,{'1046570088613236736': 1}
colaps,{'1046569000048775168': 1}
colect,{'1046568902925447169': 1}
colladoguerr,{'1046568876396490753': 1}
coloc,{'1046570026319384576': 1}
colombi,{'1046570253952720897': 1}
colon,{'1046570099195482112': 1}
color,{'1046569104717557760': 1}
colora,{'1046569875798446080': 1}
colum,{'1046569239862292486': 1}
columbus,{'1046568695038955521': 1}
columbusmurat,{'1046570068539297792': 1}
column,{'1046568976145403905': 1}
com,{'1046568868565659653': 1}
comasterror,{'1046569099214704640': 1}
combat,{'1046568902162042881': 1}
combinacin,{'1046570328317718528': 1}
comentari,{'1046568701506584576': 1}
comenz,{'1046569434016616449': 1}
comerci,{'1046568844981141504': 1}
comercial,{'1046570118187241477': 1}
compart,{'1046569875798446080': 1}
competenc,{'1046570019654643712': 1}
competent,{'1046569132127399936': 2}
complet,{'1046569201501114369': 1}
compr,{'1046569017790681088': 1}
compromet,{'1046569346024321024': 1}
comun,{'1046570026319384576': 1}
comunicacin,{'1046569373211725824': 1}
con,{'1046569712828796928': 1}
conch,{'1046570224156385280': 1}
conclu,{'1046569600371093504': 1}
conclusin,{'1046569394636300289': 1}
concret,{'1046569633770360832': 1}
concuerd,{'1046570000952307713': 1}
condicion,{'1046570018908131328': 1}
conduciend,{'1046568858432274432': 1}
conductor,{'1046568749271322624': 1}
conect,{'1046568721043660800': 1}
conectarn,{'1046568902925447169': 1}
conexin,{'1046569600371093504': 1}
confi,{'1046569803861950465': 1}
confirm,{'1046569379524153344': 1}
congres,{'1046568848269471744': 1}
conoc,{'1046568701301010432': 2}
conocedor,{'1046570104845152257': 1}
conozc,{'1046569484805394434': 1}
conpolay,{'1046570026319384576': 1}
cons,{'1046568727553212421': 1}
conserv,{'1046568674872700929': 1}
consider,{'1046569949974671360': 1}
consistent,{'1046568727553212421': 1}
constru,{'1046568989105827842': 1}
contain,{'1046569069636390912': 1}
contest,{'1046569310024609792': 1}
contig,{'1046569191669735425': 1}
continu,{'1046569107708162048': 1}
contradiccin,{'1046568950371414022': 1}
contradictori,{'1046569045456293893': 1}
contrat,{'1046569355859947520': 1}
contrer,{'1046569841644253185': 1}
contribu,{'1046569600371093504': 1}
control,{'1046569714808483840': 1}
contundent,{'1046568838484152320': 1}
convenc,{'1046569379524153344': 1}
conversacin,{'1046569576039952384': 1}
conviert,{'1046569433983062016': 1}
convincent,{'1046570237590679552': 1}
coord,{'1046569567252885504': 1}
coordin,{'1046569940768247808': 1}
copi,{'1046569626245754885': 1}
cor,{'1046568819223924736': 1}
cornej,{'1046568750294667265': 1}
corredor,{'1046568721043660800': 1}
corrient,{'1046569973508972544': 1}
corrupcin,{'1046568721727328256': 1}
corrupcion,{'1046569126091771905': 1}
corrupt,{'1046569677168791557': 1}
cos,{'1046568858432274432': 1}
cost,{'1046568848210743296': 1}
costagin,{'1046570274416668672': 1}
crack,{'1046568791277268992': 1}
crcel,{'1046569519530078209': 1}
cre,{'1046568848755961857': 1}
creacin,{'1046569015114682368': 1}
credibil,{'1046569889392185344': 1}
crireri,{'1046569444972072962': 1}
cristhianrs,{'1046569798489047041': 1}
cristinaq,{'1046568752198889472': 1}
crtel,{'1046569803861950465': 1}
crtic,{'1046568852040151040': 1}
csm,{'1046568917043425280': 1}
ctedr,{'1046570256305655813': 1}
cua,{'1046568926908489728': 1}
cuadr,{'1046569080772268033': 1}
cuant,{'1046569787931938816': 1}
cuartop,{'1046568869039673345': 1}
cuartopod,{'1046568749271322624': 1}
cuatr,{'1046568675053129729': 1}
cub,{'1046570073723490304': 1}
cubr,{'1046568976145403905': 1}
cuell,{'1046569275224465408': 1}
cuent,{'1046568699086483456': 1}
cuentazop,{'1046568921401151489': 1}
cuenter,{'1046570236688896000': 1}
cuestin,{'1046569803861950465': 1}
cul,{'1046570040039022592': 1}
culp,{'1046569397924581376': 1}
cult,{'1046569576039952384': 1}
cultur,{'1046569739177332736': 1}
curujuuu,{'1046568826274484224': 1}
cvic,{'1046569902650392576': 1}
cynmot,{'1046570023626641410': 1}
dad,{'1046569841354846208': 1}
dan,{'1046568750277898241': 1}
dand,{'1046569537796276224': 1}
daniel,{'1046569349450993665': 1}
daniellopezit,{'1046568911968370688': 1}
danielurresti,{'1046569367348097025': 1}
dao,{'1046570078576283648': 1}
dar,{'1046570060503023617': 1}
darl,{'1046570018908131328': 1}
dars,{'1046569339565084672': 1}
das,{'1046568679067058178': 1}
dat,{'1046569483773652993': 1}
dav,{'1046569006897991681': 1}
deb,{'1046568721727328256': 1}
debaclemunicipal,{'1046570043121766401': 1}
debat,{'1046568736604540928': 1}
debateelectoral,{'1046569236670435336': 1}
debatemunic,{'1046569000048775168': 1}
debatemunicipal,{'1046568675053129729': 1}
debatevot,{'1046568736604540928': 1}
debi,{'1046569224129445890': 1}
dec,{'1046568826274484224': 1}
decenci,{'1046569006897991681': 1}
decepcin,{'1046569874666008576': 1}
decepcion,{'1046570256305655813': 1}
decid,{'1046569058697695233': 1}
decidebi,{'1046568886676672512': 1}
decomis,{'1046570213012119553': 1}
decoracin,{'1046570239616602114': 1}
dedic,{'1046569586647281667': 1}
defiend,{'1046569058697695233': 1}
defin,{'1046569513804857344': 1}
definit,{'1046569023608164352': 1}
dej,{'1046568818103980032': 1}
dejenl,{'1046569587351990273': 1}
delincuent,{'1046568690832101376': 1}
delit,{'1046569133377110016': 1}
delosri,{'1046568968394289152': 1}
dem,{'1046569255821602816': 1}
democraci,{'1046568750294667265': 1}
demostr,{'1046569006897991681': 1}
demostracin,{'1046568752198889472': 1}
dems,{'1046569805199872000': 1}
demuestr,{'1046568989126807552': 1}
denomin,{'1046568855743733761': 1}
denunci,{'1046570065750097921': 2}
depart,{'1046568826274484224': 1}
deport,{'1046568848755961857': 1}
derech,{'1046569347727192064': 1}
derechaz,{'1046569157481955328': 1}
derrot,{'1046570183861637121': 1}
des,{'1046569903120142336': 1}
desagravi,{'1046569973508972544': 1}
desaparec,{'1046569803861950465': 1}
desaparicin,{'1046570183861637121': 1}
desarroll,{'1046568752198889472': 1}
desastr,{'1046569397924581376': 1}
descontrooolaaarrr,{'1046569799755747329': 1}
describ,{'1046569058697695233': 1}
descubr,{'1046569553717862400': 1}
desembarc,{'1046569255028838400': 1}
desenvain,{'1046569360859500545': 1}
desfas,{'1046570328317718528': 1}
desgraci,{'1046569434016616449': 1}
desiguald,{'1046569847944073216': 1}
desincentiv,{'1046568907715366913': 1}
deslengu,{'1046568947305390086': 1}
desmay,{'1046569486978088961': 1}
desord,{'1046569126662217729': 1}
despej,{'1046569875035103237': 1}
despert,{'1046570328317718528': 1}
despu,{'1046569120928608256': 1}
despus,{'1046569562504859648': 1}
destac,{'1046569377619939328': 1}
destroz,{'1046569097788620820': 1}
destru,{'1046568930331037696': 1}
destruccin,{'1046568710079762432': 1}
detall,{'1046570151519358976': 1}
detector,{'1046569550693715968': 1}
detest,{'1046568771308138497': 1}
devuelv,{'1046570255760478208': 1}
diabl,{'1046569373211725824': 1}
diap,{'1046568927147577344': 1}
diariocorre,{'1046569202080002049': 1}
diariodecurw,{'1046569017790681088': 1}
diariooj,{'1046569403972751361': 1}
dias,{'1046568819223924736': 1}
dibuj,{'1046569045456293893': 1}
dic,{'1046568749271322624': 1}
dicindol,{'1046569434016616449': 1}
diethel,{'1046568729352507392': 1}
diethell,{'1046569045502447617': 1}
difam,{'1046569764238315521': 1}
difcil,{'1046570213012119553': 1}
diferent,{'1046569455143268353': 1}
difund,{'1046569600371093504': 1}
dig,{'1046569233105203200': 1}
dign,{'1046569157481955328': 1}
dij,{'1046568868565659653': 1}
diner,{'1046569446788206592': 1}
dinosau,{'1046569120928608256': 1}
dios,{'1046568863784144898': 1}
direct,{'1046569371655647232': 1}
direl,{'1046569194496634880': 1}
dirig,{'1046570224156385280': 1}
dirigent,{'1046569100590419968': 1}
discapac,{'1046569854113845249': 1}
discapacit,{'1046569925010231297': 1}
