word,frequencies
00268781,{'1030147225337384960': 1}
007,{'1030124364186963969': 1}
007a,{'1030139900706926594': 1}
011,{'1030107112045731840': 1}
01369992,{'1030124137233166337': 1}
0305,{'1030154615344508930': 1}
0404,{'1030112670530330630': 1}
0890,{'1030168151546384385': 1}
0gi3l81bfg,{'1030124842761297921': 1}
0jkomegemz,{'1030105841939218436': 1}
0l0mrp,{'1030128039710126082': 1}
0mavr,{'1030180603667382272': 1}
0r3smi,{'1030142306404446208': 1}
0rrkrxax,{'1030130102917652480': 1}
0w89tudb,{'1030112712569831426': 1}
100,{'1030113884345126912': 1}
107,{'1030161567705456640': 1}
1173,{'1030139044288704513': 1}
11c1fe41517546f,{'1030099731551334401': 1}
1241,{'1030139044288704513': 1}
1284,{'1030126077916667904': 1}
12ny6lfl,{'1030149741986889728': 1}
1483,{'1030126317163999232': 1}
15flhe0kmw,{'1030182244403630080': 1}
160,{'1030135334510751744': 1}
160919,{'1030127925486657536': 1}
16091959,{'1030124443727790080': 1}
164,{'1030177010843365377': 1}
166,{'1030128093476913152': 1}
168,{'1030152429713670150': 1}
17449319,{'1030155509222047745': 1}
1954hotma1,{'1030152171025707009': 1}
1969,{'1030159826230358017': 1}
1985,{'1030109398272815107': 1}
1da8lde9,{'1030115212668620800': 1}
1dqlt,{'1030184673937436672': 1}
1er,{'1030159402660192261': 1}
1f1,{'1030124158859075586': 1}
1gl4ovy1,{'1030145189086720000': 1}
1jbz3b,{'1030139044288704513': 1}
1kd2imiw8,{'1030171122040549377': 1}
1pis,{'1030137220999643138': 1}
1qsjtonbi,{'1030157442229985285': 1}
1quccbg,{'1030139920311050244': 1}
1ra,{'1030115054270775298': 1}
1sia9dl,{'1030139900706926594': 1}
1vmpm,{'1030102717803491329': 1}
1zi4b4c7,{'1030111409819066368': 1}
2008,{'1030144439950483456': 1}
20152,{'1030124001572659203': 1}
2016,{'1030178879233839104': 1}
2018,{'1030102153866735618': 1}
2018n,{'1030129338778312705': 1}
2018ntv,{'1030129338778312705': 1}
21notici,{'1030108684750413828': 1}
2428,{'1030158591175655425': 1}
24hxb,{'1030144439950483456': 1}
24kykg61s,{'1030136880405389312': 1}
270,{'1030117696598429697': 1}
2920748,{'1030116389376483329': 1}
2do,{'1030100190001344513': 1}
2gitnu,{'1030129420047134721': 1}
