word,frequencies
0001,{'1045368253822849025': 1}
01369992,{'1045376893510451201': 1}
027jkw,{'1045382773630996483': 1}
051,{'1045370585663123456': 1}
06vhxzor,{'1045383772617814016': 1}
08faw8mb,{'1045381451389251586': 1}
0f7jfg2ymh,{'1045370136201449472': 1}
0rexp0litic0,{'1045368819319894016': 1}
0sdvighk,{'1045383546398023681': 1}
0tzfu3mk,{'1045374903208357888': 1}
0ue,{'1045381684202545155': 1}
0xemfgo,{'1045376461564194816': 1}
0yrqa,{'1045379366006517761': 1}
100,{'1045378120428253184': 1}
1000,{'1045367268471791616': 1}
10mil,{'1045374829778620418': 1}
114srumql,{'1045367765530365952': 1}
123,{'1045368580597002240': 1}
126,{'1045373492177391616': 1}
12hzzyd,{'1045376618112458752': 1}
143,{'1045366034037964805': 1}
16091959,{'1045366125905698816': 1}
1950,{'1045371684096811008': 1}
197760,{'1045366037645086722': 1}
1983,{'1045375986462859267': 1}
1988,{'1045366120159547393': 1}
1992,{'1045371353958731776': 1}
1997,{'1045369032495456256': 1}
1dd0frcuq,{'1045383683979522049': 1}
1ddiz,{'1045383487795220480': 1}
1efwdbdmzj,{'1045369032495456256': 1}
1fc7cbttg,{'1045370110104530944': 1}
1gku659mii,{'1045367765530365952': 1}
1gqfnos6x7,{'1045373320739344387': 1}
1kbazbxsk,{'1045381693497118721': 1}
1my,{'1045372302806929408': 1}
1myk6pyaub,{'1045369954231508992': 1}
1re,{'1045366173129302017': 1}
1rn1s7on,{'1045383309390491648': 1}
1sfgzjerff,{'1045365093670834177': 1}
1sosb4h,{'1045365050779680768': 1}
1tri,{'1045370278577156096': 1}
1va,{'1045369996082319361': 1}
2006,{'1045373008792219650': 1}
2011,{'1045367794571911168': 1}
2016,{'1045365381764968448': 1}
2018,{'1045365276617785344': 1}
20191,{'1045383804108644354': 1}
2021,{'1045379554972504065': 1}
2021peru,{'1045383300393717761': 1}
20hm5ng,{'1045378303366840321': 1}
21notici,{'1045369157070598144': 1}
2323,{'1045371185482092544': 1}
25afpqffd7,{'1045365872594956288': 1}
25sep,{'1045376601033244672': 1}
289,{'1045369197272997888': 1}
28robles7,{'1045375109190610945': 1}
2ax0n,{'1045379936662491146': 1}
2jgcverezb,{'1045382198680068097': 1}
2kqyafcdw,{'1045382429542936578': 1}
2n0x1ndp,{'1045367029254041600': 1}
2pohyq3,{'1045375223812554753': 1}
2ubv6awigi,{'1045365090545938432': 1}
2xapo1wrav,{'1045367884183154688': 1}
2yb7dvtz,{'1045380326384685056': 1}
2yuhm,{'1045372033968877569': 1}
3000,{'1045375180439150592': 1}
32cfl2,{'1045366748004868096': 1}
3556luis,{'1045379042864762880': 1}
35kgry3lro,{'1045374388772777984': 1}
35pj,{'1045377479723143168': 1}
360,{'1045365774381133824': 1}
3679704,{'1045368455006904320': 1}
373ovynv0,{'1045365468226310144': 1}
3980446,{'1045373889570902016': 1}
3g8,{'1045371615905763328': 1}
3igmprky6n,{'1045365335992328192': 1}
3kjggn2c,{'1045370541065089025': 1}
3nel,{'1045376153677156352': 1}
3nkx,{'1045366305518379008': 1}
3vfh,{'1045373913637826560': 1}
410,{'1045368315470737408': 1}
422cxdemp,{'1045376191581114369': 1}
43ke5ayyyf,{'1045374774304804865': 1}
478,{'1045366141906866176': 1}
49ir,{'1045366113826164737': 1}
4bw58,{'1045369469386731522': 1}
4f7kw,{'1045383381457022978': 1}
4gqpfhly,{'1045365391697084416': 1}
4ifniyp,{'1045368094976356352': 1}
4kmnkckdc,{'1045367172200042496': 1}
