word,frequencies
01246267,{'1038100584379891712': 1}
0793jsysv0,{'1038109644093149184': 1}
0e5yetsq,{'1038107630449971200': 1}
0es,{'1038059014398136320': 1}
0fadov,{'1038103684750688256': 1}
0fwk4rf5,{'1038057635797520386': 1}
0hlj8f0,{'1038108198073520129': 1}
0hnpuzn,{'1038098104036274178': 1}
0j6d0jx6,{'1038108198018985984': 1}
0mj87bd,{'1038090360906547201': 1}
0ugbp,{'1038071166416474112': 1}
0usdu,{'1038107159563788288': 1}
0vhvxh,{'1038101209243168768': 1}
0w8r,{'1038096429741420546': 1}
100,{'1038061653642956801': 1}
101,{'1038094933293522944': 1}
1017,{'1038075585099124737': 1}
103,{'1038055029075267584': 1}
10xtagw6,{'1038095112109219840': 1}
11007,{'1038084163646251014': 1}
117sfgewi,{'1038085079690616836': 1}
145,{'1038056063789150208': 1}
14mxshk9a,{'1038082260510154752': 1}
16n,{'1038081650893225986': 1}
1975,{'1038094512613203968': 1}
1990,{'1038061851391782912': 1}
1apibblit,{'1038081482441613313': 1}
1el,{'1038085136473047040': 1}
1f2w1zqns,{'1038095616059035648': 1}
1guwq0f,{'1038056736840736773': 1}
1kcu7,{'1038111350969561088': 1}
1lvvkryf,{'1038102751492939776': 1}
1mrclfxs9,{'1038095831608578048': 1}
1qwbzex2ah,{'1038061560420290560': 1}
1ro,{'1038066431815020545': 1}
1rstw,{'1038055406915002368': 1}
1stl3ul1,{'1038070509072773120': 1}
1ti,{'1038094692985057281': 1}
1txagir1k,{'1038084476100722689': 1}
1usqblv,{'1038058079168987137': 1}
1vp4y,{'1038088122393927680': 1}
2006,{'1038107672845996032': 1}
2017,{'1038075394493042692': 1}
2018,{'1038055443606777856': 1}
2019,{'1038065634494562309': 1}
2019jueg,{'1038068375514218506': 1}
2023,{'1038063814401511426': 1}
21notici,{'1038058109330223104': 1}
21polit,{'1038059625835384833': 1}
2389fal70y,{'1038059406510833665': 1}
243,{'1038084528978440192': 1}
2881096,{'1038075585099124737': 1}
2aljgn,{'1038096485873799168': 1}
2cesrup,{'1038071166416474112': 1}
2clfaumi,{'1038059014398136320': 1}
2el,{'1038085136473047040': 1}
2f81zrjury,{'1038080585376432130': 1}
2f8j9,{'1038056356853567489': 1}
2fpd4f1xq,{'1038068117899862018': 1}
2jtiex7,{'1038084552655286272': 1}
2klmh,{'1038066131192426497': 1}
2lcvcrqj4g,{'1038080591881822208': 1}
2lpgwvadb,{'1038108100635623424': 1}
2po14hk,{'1038096422107836416': 1}
2ptfm,{'1038085599209635840': 1}
2rhw,{'1038110466302722050': 1}
300,{'1038068339640336384': 1}
30min,{'1038092491285774336': 1}
327,{'1038098970864771074': 1}
34ebq9w8r,{'1038081920427540481': 1}
38jau3,{'1038089398984867840': 1}
3909633,{'1038066721163304960': 1}
3cgsrrxxff,{'1038096986715643904': 1}
3el,{'1038085136473047040': 1}
3fmsmtj,{'1038069434236194817': 1}
3i9dundmzv,{'1038083331550789637': 1}
3jakzkox4,{'1038083701136150528': 1}
3ptzou5uqh,{'1038104860170887169': 1}
3tpaxxf8,{'1038097879838142464': 1}
3tqxyt,{'1038055443606777856': 1}
3vyv6rs,{'1038086067017207810': 1}
3w7xm4lbzg,{'1038064097470959617': 1}
4110432,{'1038110580761079809': 1}
43l2xg8sv,{'1038076681951633409': 1}
4447229,{'1038085619061284865': 1}
44ic1gkl,{'1038106184098738176': 1}
45jxc,{'1038086449059586048': 1}
49chylacvs,{'1038068433441705985': 1}
4blunthxzb,{'1038103889264947200': 1}
4cw3,{'1038104860170887169': 1}
4dv57fqtyt,{'1038086449059586048': 1}
4el,{'1038085136473047040': 1}
4fycx,{'1038072819417079808': 1}
4ht4t8,{'1038088122393927680': 1}
4la,{'1038055088248504320': 1}
4mw,{'1038100684497809408': 1}
4n3vrvxrhd,{'1038105605892915200': 1}
4ovts5,{'1038078810011430914': 1}
4pi7oyjhp,{'1038059405361786880': 1}
