word,frequencies
0001,{'1046618881958326273': 1}
00268781,{'1046619838142140417': 1}
00fkx8qi,{'1046619884367548416': 1}
011,{'1046619047977193473': 1}
0208,{'1046617122120650752': 1}
03980908,{'1046617703564419072': 1}
03ppcb,{'1046619601101049857': 1}
07oct,{'1046618689183846400': 1}
0890,{'1046620363906576384': 1}
0af,{'1046619313615056898': 1}
0dluwqeal2,{'1046618077511774208': 1}
0e8xcfc,{'1046620629942882304': 1}
0mbl,{'1046617318510419970': 1}
0th,{'1046617406397992960': 1}
0vx6vfdolk,{'1046617916689600512': 1}
100,{'1046619359467229190': 1}
11pm,{'1046618306269126656': 1}
1321,{'1046621007635787777': 1}
143,{'1046617436622123013': 1}
165,{'1046617436622123013': 1}
170599,{'1046618762097692672': 1}
1979,{'1046620049891643392': 1}
1988,{'1046617046753202176': 1}
1am,{'1046620496454975488': 1}
1er,{'1046618306269126656': 1}
1gicr3tmnk,{'1046621109884506112': 1}
1j267ds,{'1046617102843555845': 1}
1jtwzve,{'1046617344938672128': 1}
1og,{'1046621011930746880': 1}
1r1k7er,{'1046620548124614656': 1}
1roay8b,{'1046617778965360645': 1}
1slq49ci,{'1046619268895453184': 1}
1titculxk,{'1046617816529620993': 1}
1tr6ueimd,{'1046620555162587136': 1}
1xahfrq95,{'1046620020736962560': 1}
1xv,{'1046618790925144064': 1}
2005,{'1046621098736066560': 1}
2012,{'1046617580428038149': 1}
2014,{'1046618837632917504': 1}
2018,{'1046617037668315137': 1}
2020,{'1046617566649733120': 1}
2021,{'1046620690470895617': 1}
21notici,{'1046617104697511936': 1}
22pcwy,{'1046617468834328577': 1}
234,{'1046617734505779200': 1}
2390,{'1046619499611521026': 1}
25y,{'1046618817907101696': 1}
28robles7,{'1046617110108131329': 1}
2az,{'1046618571235889152': 1}
2d1v,{'1046617236503482368': 1}
2g6mfpetcd,{'1046619232069472256': 1}
2kai,{'1046621074467610625': 1}
2qbeutd,{'1046621260925612032': 1}
2rvusoxww,{'1046618946743533570': 1}
2smfludlk,{'1046620589891440641': 1}
2wle,{'1046618642329333760': 1}
3009,{'1046618470367072256': 1}
360,{'1046617998474317829': 1}
3632426,{'1046618823535792128': 1}
3691359,{'1046617897550958593': 1}
3caxrexnov,{'1046620615610970112': 1}
3cultur,{'1046618306269126656': 1}
3dkn8wslrm,{'1046620968205070336': 1}
3j1jx7qin,{'1046618648482381824': 1}
3jirpoug,{'1046617252060172289': 1}
3nbtiyfbu,{'1046620636016193536': 1}
3uqf9f,{'1046619232069472256': 1}
3ye,{'1046620588117233664': 1}
3zgenoq,{'1046617325024280576': 1}
400,{'1046617027002224641': 1}
46bt,{'1046619287442653186': 1}
4c3qa,{'1046620578147434496': 1}
4ee4kysbs,{'1046617703564419072': 1}
4jognmucq,{'1046617171735052288': 1}
4lnvedmug,{'1046617073567313920': 1}
4mvu5c7,{'1046618839545499648': 1}
4oct,{'1046621038552002560': 1}
4oko7,{'1046620555405918209': 1}
4peplygrs,{'1046620340795985920': 1}
4ur,{'1046617646467346432': 1}
4uxeraffdd,{'1046621027177033729': 1}
4xgcilmpl,{'1046617750226038785': 1}
4z6rizsod,{'1046620043302359040': 1}
4zw,{'1046617295156629505': 1}
54jcl86zpc,{'1046620968205070336': 1}
55vlo,{'1046618739561701377': 1}
5964148,{'1046620043302359040': 1}
5bwz,{'1046618650898321408': 1}
5fxpqthijz,{'1046618642329333760': 1}
5mely2sx8,{'1046617981822935040': 1}
5n0o32nl,{'1046619809503473664': 1}
5nuadtadw,{'1046617028096864256': 1}
5w1eenyb,{'1046618990792114176': 1}
5zms9cpzag,{'1046620006262472704': 1}
6571yplnop,{'1046618958219145216': 1}
69q4f,{'1046617338605383681': 1}
6es,{'1046620481678446593': 1}
6lnpruc41,{'1046619129728372736': 1}
6o61,{'1046620075913105408': 1}
6r6cfetf,{'1046620758364090368': 1}
6srzjhcifk,{'1046618672314421248': 1}
6vo,{'1046617750226038785': 1}
6wsyp,{'1046620671638409216': 1}
6yi2r0u,{'1046621016200482817': 1}
7070,{'1046617404455964672': 1}
77aoh9,{'1046618589678252032': 1}
7bfaszr8,{'1046620628642607104': 1}
7fy39yf1q,{'1046620526876262401': 1}
7nyward6wf,{'1046619863555473409': 1}
7poboi,{'1046618837632917504': 1}
7pvnxtn,{'1046618481511333888': 1}
7wiou8,{'1046620749040103424': 1}
7zcyfr,{'1046618787804368896': 1}
7zswbkzne0,{'1046619672966311937': 1}
858,{'1046619806588424193': 1}
880sq3e,{'1046620049891643392': 1}
8ishqwgjs0,{'1046618096725880832': 1}
8m1yxrch,{'1046618837913874432': 1}
90fbrlw2h,{'1046617554201059329': 1}
90s,{'1046619561540423680': 1}
9652,{'1046618790925144064': 1}
967,{'1046617363498651648': 1}
96dfyhor,{'1046620660867510273': 1}
9f8x,{'1046618046440312833': 1}
9ghhft5,{'1046617128764403713': 1}
9h3rc5uf,{'1046619023797030912': 1}
9hp,{'1046618683664216065': 1}
9i7g,{'1046620540604166144': 1}
9k8l,{'1046621224334479360': 1}
9rniul,{'1046621096555032581': 1}
9tmget643,{'1046617584735596545': 1}
9vf,{'1046619687688245248': 1}
9y4lhnerh,{'1046617897550958593': 1}
aaronsalomong,{'1046618571235889152': 1}
abaj,{'1046619248179712000': 1}
abancay,{'1046618306269126656': 1}
aband,{'1046619274578731008': 1}
abiert,{'1046618683664216065': 1}
abog,{'1046618426804973568': 1}
abord,{'1046620020736962560': 1}
abordadoestoy,{'1046618066954715137': 1}
aborrecee,{'1046620369640181765': 1}
abort,{'1046617878638854144': 1}
abraz,{'1046618303840604161': 1}
abrir,{'1046619788754264064': 1}
acab,{'1046618377593270273': 1}
acadm,{'1046618689183846400': 1}
accesibil,{'1046617580428038149': 1}
accident,{'1046619907570454528': 1}
accin,{'1046617074888568833': 1}
accinpopul,{'1046617901967511552': 1}
accioncolora,{'1046620172767961089': 1}
accioni,{'1046619559992741888': 1}
accionpopul,{'1046617993512452097': 1}
accionpopularap,{'1046620172767961089': 1}
accionpopularp,{'1046617882199756805': 1}
acerc,{'1046618506542940161': 1}
acert,{'1046617562673500160': 1}
aclar,{'1046617237002452993': 1}
aclaracin,{'1046617326551007233': 1}
acomod,{'1046617820551933952': 1}
acomp,{'1046617842332913664': 1}
acostumbr,{'1046620603527180292': 1}
acreditacin,{'1046619698023059462': 1}
acribill,{'1046617046753202176': 1}
actual,{'1046620080522645506': 1}
actualiz,{'1046617414488739841': 1}
acud,{'1046617054248349696': 1}
acuerd,{'1046617086632632320': 1}
acus,{'1046617566649733120': 1}
acusacin,{'1046619368585666560': 1}
adecu,{'1046618335931183105': 1}
adel,{'1046618672868012034': 1}
adelant,{'1046618321813217281': 1}
adelantelim,{'1046620781474713601': 1}
adems,{'1046620581339238401': 1}
adiezgol,{'1046617710237495296': 1}
administracin,{'1046619729820110848': 1}
admiracin,{'1046619272892616706': 1}
admiro,{'1046618988065837056': 1}
adrenalin,{'1046618988065837056': 1}
adult,{'1046617027002224641': 1}
advers,{'1046617911518011393': 1}
advirti,{'1046620915419815936': 1}
ael,{'1046618659802812417': 1}
afrent,{'1046617406397992960': 1}
afront,{'1046617911518011393': 1}
afuer,{'1046617858191568902': 1}
agam,{'1046620363701067781': 1}
agenciaandin,{'1046618642329333760': 1}
agradec,{'1046618097958957057': 1}
agravi,{'1046619619061125120': 1}
agresin,{'1046618243627196417': 1}
agu,{'1046617855305928705': 1}
agudiz,{'1046618571235889152': 1}
ahor,{'1046617438941515778': 1}
ahorr,{'1046618951764123648': 1}
ajen,{'1046618505540395008': 1}
alan,{'1046617585935093760': 1}
alangarciaperez,{'1046620577518276609': 1}
alangarciaperu,{'1046618393284149248': 1}
alannn,{'1046620369640181765': 1}
alanrodriguezd,{'1046619729820110848': 1}
albert,{'1046617338605383681': 1}
albertit,{'1046620352175108096': 1}
albertobelaund,{'1046619023797030912': 1}
alc,{'1046619083461066752': 1}
alcal,{'1046619968337530882': 1}
alcald,{'1046617053677916162': 1}
alcaldes,{'1046618196399271936': 1}
alcaldi,{'1046620762017341440': 1}
alcans,{'1046619023797030912': 1}
alcanz,{'1046620749040103424': 1}
alditus,{'1046619712929628160': 1}
aldo,{'1046619559992741888': 1}
alecarolina,{'1046621174401298438': 1}
alegr,{'1046619313883549697': 1}
alejandromub,{'1046617178076778497': 1}
alert,{'1046618508451143680': 1}
alex,{'1046618571235889152': 1}
alexanderpagal,{'1046620670107545600': 1}
alfredozarat,{'1046619559992741888': 1}
algn,{'1046619823034249216': 1}
algui,{'1046617053677916162': 1}
algun,{'1046617729044795392': 1}
ali,{'1046618059023233025': 1}
aliengen,{'1046621130465964033': 1}
alivi,{'1046620769202163712': 1}
alonsotarazonaf,{'1046618907363209216': 1}
alta,{'1046618535399706625': 1}
althaus,{'1046619712929628160': 1}
alumn,{'1046618196399271936': 1}
alvarezrodrich,{'1046620179453628416': 1}
alvarosarc,{'1046617053677916162': 1}
alzar,{'1046618331250380801': 1}
amarill,{'1046618905215676417': 1}
amarrill,{'1046620603527180292': 1}
ambiental,{'1046620080522645506': 1}
ambos,{'1046618196399271936': 1}
amenaz,{'1046620721701695488': 1}
americatvperu,{'1046617428204179456': 1}
amerinoreyn,{'1046619601101049857': 1}
amig,{'1046617220615409664': 2}
