word,frequencies
0001,{'1042967665231450112': 1}
000528a,{'1042953832806924288': 1}
004,{'1042957973008646146': 1}
01369992,{'1042960894639177728': 1}
0311,{'1042970587004588032': 1}
05g,{'1042952330780532736': 1}
07368950,{'1042980332494942208': 1}
0890,{'1042951602452287488': 1}
0af5ry9i,{'1042960320208293888': 1}
0fnkpzhp,{'1042955911554367490': 1}
0jqf,{'1042973579690823680': 1}
0kvca4usy6,{'1042961486656806917': 1}
0lgnskrf1r,{'1042963655082631168': 1}
0mm4vdbi,{'1042947701044858883': 1}
0mzrcj,{'1042961178203512832': 1}
0pwv9,{'1042971682024108038': 1}
0tls,{'1042971322668732416': 1}
0ud6p56zg,{'1042953570218332165': 1}
100,{'1042961486656806917': 1}
10am,{'1042972271034474497': 1}
1109,{'1042970518763327490': 1}
112vmj6erd,{'1042949400237092865': 1}
11pm,{'1042972271034474497': 1}
1204,{'1042962059380645889': 1}
1300,{'1042966625371217920': 1}
1408,{'1042948398729572352': 1}
1612,{'1042961462409482241': 1}
16q,{'1042946509124329472': 1}
17u,{'1042948499824881664': 1}
18ukk,{'1042966578805919744': 1}
1977c,{'1042962268873523200': 1}
1991,{'1042960837324038145': 1}
1ad,{'1042953675147280385': 1}
1d6nwml,{'1042966368541466625': 1}
1er,{'1042969310203924481': 1}
1h2c5,{'1042958574480175104': 1}
1jvyo0mtb,{'1042954746921996288': 1}
1ou8rbz,{'1042966263683866626': 1}
1qzlcpp,{'1042950543897976833': 1}
1ra,{'1042973498501726208': 1}
1s8r,{'1042950861440335872': 1}
1vjlaa5m58,{'1042954718832672768': 1}
1yrwq,{'1042963525700870144': 1}
2011,{'1042959783647686661': 1}
2016,{'1042959783647686661': 1}
2018,{'1042946267184291840': 1}
202,{'1042956737102442497': 1}
2144987,{'1042968340149493761': 1}
21notici,{'1042946166848147456': 1}
23b0dtaf,{'1042977594834997250': 1}
2ecrshv,{'1042971824798224384': 1}
2erirk8z,{'1042962184039485443': 1}
2goecq,{'1042963572685451264': 1}
2k5uh7s7l2,{'1042958265687138305': 1}
2mjkjws,{'1042953827312435200': 1}
2r5ifmfl,{'1042960338134753280': 1}
2tpgzexex,{'1042952522313474048': 1}
2umwpp5w1,{'1042959104245948416': 1}
3529817,{'1042965465012883456': 1}
35kdhavi,{'1042977453587591168': 1}
3679704,{'1042973779691896833': 1}
36his1v,{'1042958455835901952': 1}
3bmatnzhw,{'1042977821319094272': 1}
3ewkonuftc,{'1042959401773084672': 1}
3kv6ncb,{'1042967496121364481': 1}
3mkxs6c,{'1042954043432333313': 1}
3q7ln,{'1042958655509999617': 1}
3radf0bap,{'1042964228821450752': 1}
3tjfabjl0,{'1042951437460885504': 1}
3wcadqncmb,{'1042958103862550528': 1}
406,{'1042978764492161025': 1}
47u7qg6v,{'1042957567016804352': 1}
4969058,{'1042952004769914880': 1}
