word,frequencies
0001,{'1046591761051766785': 1}
00268781,{'1046591822615769089': 1}
007,{'1046591912562622469': 1}
011,{'1046591616599961601': 1}
05740261,{'1046591684568641536': 1}
07320515,{'1046592501694509056': 1}
099,{'1046592579930861569': 1}
0rsb,{'1046592941870010368': 1}
0rysi,{'1046592055177293824': 1}
0th,{'1046591820174700545': 1}
0u5,{'1046592865999237120': 1}
0uss77h,{'1046592859665764352': 1}
0voerfgtgk,{'1046592444878475264': 1}
100,{'1046591757734080513': 1}
1230,{'1046592241458982917': 1}
12andyzp,{'1046591649554591744': 1}
148,{'1046592535978741760': 1}
1483,{'1046592014991716358': 1}
14j,{'1046592228053983232': 1}
159,{'1046591410051395586': 1}
1610,{'1046591428896460800': 1}
170599,{'1046592953614053378': 1}
18sd1,{'1046591633649803264': 1}
1962,{'1046592442273865728': 1}
1976,{'1046591982624276480': 1}
1986,{'1046591757734080513': 1}
1992,{'1046592178187894784': 1}
1995,{'1046592182575075335': 1}
1dpg,{'1046591412563836928': 1}
1gngc0j,{'1046592312820846592': 1}
1i582xzw4,{'1046592533986516993': 1}
1ievjn,{'1046592678685810688': 1}
1m3ozpojp,{'1046591526153924613': 1}
1nddzz6tdv,{'1046592691759403008': 1}
1q53tgax,{'1046592956499709952': 1}
1rh,{'1046593007842197504': 1}
1ro,{'1046592886417092608': 1}
1roay8b,{'1046591480557637632': 1}
1w5la0v,{'1046592133979934720': 1}
1yx,{'1046591647327440897': 1}
200580,{'1046592207732568064': 1}
201185,{'1046592419402305536': 1}
2016,{'1046592782209617920': 1}
2017,{'1046591530557984769': 1}
2018,{'1046591403319545856': 1}
2019,{'1046591546571845632': 1}
2020,{'1046591777531207685': 1}
2125353,{'1046591802277588993': 1}
2193,{'1046591446835515392': 1}
21notici,{'1046591477000929281': 1}
2290,{'1046592825381588992': 1}
28robles7,{'1046592247809146880': 1}
2awv,{'1046591995995738113': 1}
2d8,{'1046591802277588993': 1}
2do,{'1046592886417092608': 1}
2fk0s,{'1046592127801708544': 1}
2g3ckq8yr,{'1046591696551710720': 1}
2jeeht6hzr,{'1046592029399166976': 1}
2oe,{'1046591875128406016': 1}
2rvusoxww,{'1046592787741888512': 1}
2sbkblr,{'1046592762748047361': 1}
2tstmoxxrr,{'1046591441370304512': 1}
2wbcxd6za,{'1046591647327440897': 1}
2yczcx9q,{'1046592228053983232': 1}
2zvfqgx,{'1046592435672018944': 1}
3001,{'1046591424270159873': 1}
3094400,{'1046592657546457088': 1}
31gwkfqq7o,{'1046592269820874754': 1}
35a,{'1046591888172732416': 1}
360,{'1046591524656623617': 1}
3691359,{'1046592191404158979': 1}
3dsch5oh,{'1046592003377696768': 1}
3fhi5ds5,{'1046591802944487424': 1}
3g0rxr,{'1046592533986516993': 1}
3h3,{'1046592191404158979': 1}
3hvsi9tb,{'1046591730500456453': 1}
3mioa9a4w,{'1046592207854219265': 1}
3nbtiyfbu,{'1046592915475234816': 1}
3nf8ut,{'1046593009977094149': 1}
3q33,{'1046592687250583553': 1}
3rehu02,{'1046591457010823168': 1}
3ro,{'1046592886417092608': 1}
3w7bomxf,{'1046591631791738881': 1}
3wux,{'1046592328260046848': 1}
3y7oauuy8,{'1046591657989361664': 1}
400,{'1046591409850068993': 1}
43jhdkx3h,{'1046592914237911042': 1}
450,{'1046591733025439745': 1}
4akypkxug0,{'1046591736410247168': 1}
4c7fmrpppd,{'1046592936606126082': 1}
4fu1rkgm,{'1046592669978423296': 1}
4k9ru,{'1046591464032149506': 1}
4p8jpvsp,{'1046592277433516033': 1}
4wexdcnrk3,{'1046591657989341184': 1}
4xkvx9h61,{'1046591978585182209': 1}
4xlsingry,{'1046592233041014784': 1}
4yjwbl,{'1046592064643891203': 1}
4zw,{'1046592718477176832': 1}
511,{'1046592294504280064': 1}
5hy6,{'1046592700479401984': 1}
5mms9vom4,{'1046591754659606534': 1}
5psqyv1wkl,{'1046592687250583553': 1}
5s124s,{'1046591802277588993': 1}
5spbkwxph,{'1046592663640838149': 1}
5w0uhuj,{'1046592381380898817': 1}
5xggur,{'1046592361814536195': 1}
5zms9cpzag,{'1046591487218249729': 1}
605040,{'1046592934705950721': 1}
62lnyo2,{'1046592995053711360': 1}
6euyak58ct,{'1046592351689474048': 1}
6uordkpqi,{'1046592986149056512': 1}
6vh2fegx,{'1046591731314110464': 1}
6xac6ir7qh,{'1046592145451298817': 1}
7179077,{'1046592914237911042': 1}
74nav03kfl,{'1046592645479501824': 1}
7686,{'1046591447401713664': 1}
7f3os,{'1046591441370304512': 1}
7t1ga,{'1046592707148337153': 1}
7udk48yb,{'1046591671079768064': 1}
7zswbkzne0,{'1046591786980921344': 1}
8a6ak1sp,{'1046591717007396864': 1}
8bomc9g,{'1046592748005011456': 1}
8jtoff,{'1046592380525301765': 1}
8ke8f9tzp8,{'1046592950782894080': 1}
8kh8fsmz,{'1046591969265438720': 1}
8sm7kgdok,{'1046591850264621058': 1}
8vvrs,{'1046591492079390725': 1}
90fbrlw2h,{'1046592718699401217': 1}
91390,{'1046592023191523329': 1}
95wypjwl,{'1046591759143366656': 1}
967,{'1046591506927276032': 1}
9eqaz,{'1046592791919435776': 1}
9latq3nwd,{'1046591528699908096': 1}
9lcqsdif,{'1046592561622732800': 1}
9tmget643,{'1046591795323269120': 1}
9xru5tedp,{'1046592689049866240': 1}
abiert,{'1046592675749785601': 1}
ablandosinh,{'1046592561530441728': 1}
abra,{'1046592034138517505': 1}
abraz,{'1046592017063710720': 1}
abre,{'1046592760604708865': 1}
abuelit,{'1046592338536140801': 1}
abus,{'1046591530901876736': 1}
aca,{'1046592832969089029': 1}
acab,{'1046591932460404736': 1}
acas,{'1046591625659600896': 1}
accin,{'1046591990677344256': 1}
accion,{'1046591883135406080': 1}
accioncolora,{'1046591425939419136': 1}
accionpopul,{'1046592328260046848': 1}
acent,{'1046592833006825473': 1}
acept,{'1046592530324836352': 1}
acerc,{'1046592955451158529': 1}
aclar,{'1046591624426532865': 1}
acomod,{'1046591524656623617': 1}
acomp,{'1046592468400185344': 1}
acord,{'1046592656716034048': 1}
acort,{'1046592669978423296': 1}
acta,{'1046593005661097984': 1}
actas,{'1046592497609314304': 1}
actitud,{'1046591955227078658': 1}
acto,{'1046591540485861376': 1}
actual,{'1046591762318479360': 1}
acudi,{'1046592102270988288': 1}
acuerd,{'1046592597521813504': 1}
acus,{'1046591777531207685': 1}
adecu,{'1046591479668502529': 1}
adel,{'1046591567337803777': 1}
adems,{'1046592203810852864': 1}
adentr,{'1046592285717086208': 1}
administr,{'1046592138304253952': 1}
adult,{'1046591470180978691': 1}
advers,{'1046591974994857984': 1}
afect,{'1046591851149561856': 1}
afirm,{'1046591516511272960': 1}
afrent,{'1046591820174700545': 1}
afront,{'1046591974994857984': 1}
afros,{'1046592556837089280': 1}
afuer,{'1046591524438507526': 1}
agenciaandin,{'1046591607724802048': 1}
agradec,{'1046591699504558082': 1}
agradezc,{'1046592939995148289': 1}
agred,{'1046591493316784128': 1}
agreg,{'1046592346484346881': 1}
agresin,{'1046591425054420993': 1}
agrup,{'1046592953614053378': 1}
agu,{'1046591717657518080': 1}
ahor,{'1046591419320856576': 1}
ahorit,{'1046592325789655040': 1}
ahorr,{'1046592242264231937': 1}
ahorrars,{'1046592393833787398': 1}
ajen,{'1046591922020773888': 1}
ala,{'1046592539082387456': 1}
alan,{'1046592338741612544': 1}
albert,{'1046591406725369864': 1}
albertosot,{'1046592750781702144': 1}
albertoveg,{'1046591504007991296': 1}
alc,{'1046592017923338240': 1}
alcald,{'1046591430058217472': 1}
alcaldes,{'1046592789667033089': 1}
alcaldi,{'1046592909968117760': 1}
alcanc,{'1046592950782894080': 1}
alegr,{'1046592241458982917': 1}
alej,{'1046592338741612544': 1}
alent,{'1046592069534453761': 1}
alexanderpagal,{'1046592403673690113': 1}
alexanderpwong,{'1046591428896460800': 1}
alexquillc,{'1046592967560040448': 1}
alfmet,{'1046592442273865728': 1}
alfonsobaell,{'1046592986149056512': 1}
alfredhavil,{'1046591929025265669': 1}
algn,{'1046592942092296192': 1}
algui,{'1046591820174700545': 1}
algun,{'1046591839397179392': 1}
ali,{'1046591419320856576': 1}
alianz,{'1046592126786695173': 1}
alig,{'1046592182575075335': 1}
all,{'1046592413584805888': 1}
almostgin,{'1046591613701693441': 1}
alonsotarazonaf,{'1046592594300600325': 1}
alt,{'1046591410051395586': 1}
altadivin,{'1046591451424002048': 1}
altas,{'1046592020758827008': 1}
altos,{'1046592294504280064': 1}
alvabr,{'1046591579987877888': 1}
alvarosarc,{'1046591499809558528': 1}
ambiental,{'1046591993063837701': 1}
ambos,{'1046591425939419136': 1}
ambul,{'1046591492754722818': 1}
amendozaf,{'1046591850264621058': 1}
americatvperu,{'1046592939688960002': 1}
amig,{'1046592493297569792': 1}
amigostop,{'1046592647777980417': 1}
amistad,{'1046592477761884160': 1}
amor,{'1046592171908960258': 1}
ampar,{'1046592691541299207': 1}
ampli,{'1046591839275548674': 1}
amric,{'1046592899738144768': 1}
anahidurandg,{'1046591530838970368': 1}
anamelb,{'1046591684568641536': 1}
ancian,{'1046592739587084288': 1}
andersonhuam,{'1046592947779702784': 1}
andrad,{'1046591451398844416': 1}
andres,{'1046592530324836352': 1}
anemi,{'1046591421447311361': 1}
anhel,{'1046592789138558977': 1}
anill,{'1046592346115256321': 1}
anlisis,{'1046591444570583042': 1}
ansi,{'1046591443014422529': 1}
anta,{'1046592631822782464': 1}
antecedent,{'1046591419320856576': 1}
anterior,{'1046592910123323392': 1}
antigu,{'1046591625659600896': 1}
aos,{'1046591428896460800': 2}
apag,{'1046591418767159297': 1}
apechug,{'1046591425838821376': 1}
apel,{'1046591519795408896': 1}
apest,{'1046591499809558528': 1}
apjov,{'1046591851149561856': 1}
aplaud,{'1046591567040008193': 1}
apoy,{'1046591418767159297': 1}
apoyarn,{'1046592497609314304': 1}
apr,{'1046591990677344256': 1}
apra,{'1046592338741612544': 1}
apre,{'1046592978146525184': 1}
aprend,{'1046591802944487424': 1}
aprendi,{'1046591982624276480': 1}
aprist,{'1046592497609314304': 1}
aprob,{'1046592846655102976': 1}
apropi,{'1046592985968914433': 1}
aprovech,{'1046591444570583042': 1}
aprueb,{'1046591422760185856': 1}
apuest,{'1046592669978423296': 1}
apur,{'1046592962833117184': 1}
aqu,{'1046591926550614016': 1}
aquej,{'1046592285838725120': 1}
aquell,{'1046592377241186304': 1}
arbitrari,{'1046592541867544576': 1}
arbust,{'1046592858046824448': 1}
arcasgirl,{'1046592961155411970': 1}
arco,{'1046592562503593984': 1}
arcoiris,{'1046592568384004100': 1}
armas,{'1046591499809558528': 1}
arquitect,{'1046591883135406080': 1}
arrepent,{'1046592338741612544': 1}
arruin,{'1046592553175388161': 1}
arte,{'1046591403319545856': 1}
articul,{'1046592296043581440': 1}
artur,{'1046592095262265344': 1}
asalt,{'1046592691541299207': 1}
asegur,{'1046591546571845632': 1}
asesin,{'1046592438364753920': 1}
asesinatosej,{'1046591625659600896': 1}
asesori,{'1046592286010875904': 1}
asfalt,{'1046591492754722818': 1}
asi,{'1046591493316784128': 1}
asist,{'1046591876705456128': 1}
asistent,{'1046592537300017152': 1}
asu,{'1046592722541465602': 1}
atac,{'1046592127743021056': 1}
ataqu,{'1046591839397179392': 1}
ate,{'1046592530324836352': 1}
atend,{'1046591411683041280': 1}
atent,{'1046592508254449665': 1}
atilajaim,{'1046591568352858113': 1}
atisb,{'1046592553175388161': 1}
atrap,{'1046591926550614016': 2}
atras,{'1046592962833117184': 2}
atrev,{'1046591943248146432': 1}
audienci,{'1046592040799260672': 1}
aun,{'1046592537144614914': 1}
aunqu,{'1046591802944487424': 1}
aut,{'1046592884538048513': 1}
autogol,{'1046592581130485760': 1}
autor,{'1046592034365210624': 1}
autoriz,{'1046591851149561856': 1}
aval,{'1046592207732568064': 1}
avanz,{'1046592840615243776': 1}
aventurer,{'1046591412563836928': 1}
avsenl,{'1046592042246311936': 1}
ayud,{'1046591488598192133': 1}
azul,{'1046592020758827008': 1}
bac,{'1046591540485861376': 1}
bah,{'1046591841884352512': 1}
baj,{'1046591441370304512': 1}
balacer,{'1046592877114118144': 1}
banc,{'1046592036332359680': 1}
bao,{'1046592338536140801': 1}
barat,{'1046592046948118533': 1}
barred,{'1046592912790888449': 1}
barri,{'1046592102270988288': 1}
bas,{'1046591638649405442': 1}
bastant,{'1046592902049271808': 1}
bedoy,{'1046591450039881728': 1}
begoni,{'1046592691541299207': 1}
bei,{'1046591451424002048': 1}
beingoel,{'1046592346484346881': 1}
beingol,{'1046592508254449665': 1}
beingole,{'1046591406725369864': 1}
beingolea,{'1046591437381545985': 1}
beingoleaalcaldedelim,{'1046591943248146432': 1}
beingoleanoflore,{'1046591615442276355': 1}
beingoleasigole,{'1046591615442276355': 1}
belmon,{'1046592411777077249': 2}
belmont,{'1046591403319545856': 1}
benditaverd,{'1046592569474523136': 1}
bengole,{'1046591988928323584': 1}
bestial,{'1046591766206566402': 1}
bethlaw,{'1046591616599961601': 1}
biciclet,{'1046592787741888512': 1}
bicolor,{'1046591912562622469': 1}
bien,{'1046591507233427456': 1}
bigot,{'1046591982624276480': 1}
blind,{'1046591616599961601': 1}
blindarn,{'1046592553175388161': 1}
bloqu,{'1046591647327440897': 1}
bobad,{'1046592737779290112': 1}
bobsparz,{'1046592706271748097': 1}
boicot,{'1046591550669639680': 1}
bola,{'1046592762748047361': 1}
bols,{'1046591696182677504': 1}
bomber,{'1046592444878475264': 1}
bombill,{'1046591530901942272': 1}
bomboner,{'1046592961155411970': 1}
bonit,{'1046592902049271808': 1}
borj,{'1046591425939419136': 2}
braill,{'1046591410051395586': 1}
brech,{'1046592669978423296': 1}
brill,{'1046591696551710720': 1}
buen,{'1046591616599961601': 1}
bullying,{'1046592277433516033': 1}
burbuj,{'1046592490701287424': 1}
burbujit,{'1046592027431972869': 1}
burd,{'1046591616599961601': 1}
bus,{'1046592020758827008': 1}
busc,{'1046591457010823168': 1}
bust,{'1046592040799260672': 2}
busti,{'1046592215986958337': 1}
bypass,{'1046591425838821376': 1}
cabl,{'1046591492754722818': 1}
cad,{'1046591524656623617': 1}
cae,{'1046592846655102976': 1}
cag,{'1046592338536140801': 1}
calatoperr,{'1046592800370970624': 1}
calid,{'1046591530901942272': 1}
call,{'1046591492754722818': 1}
calla,{'1046592034365210624': 1}
callmel,{'1046591638649405442': 1}
cambi,{'1046591533099683842': 1}
camin,{'1046592961155411970': 1}
caminanteperu,{'1046592880645672960': 1}
camionet,{'1046592285960544257': 1}
camiset,{'1046591446940356609': 1}
camp,{'1046591444570583042': 1}
campa,{'1046591680684707840': 1}
campoy,{'1046592257225150465': 1}
canal,{'1046591442070720512': 1}
canaln,{'1046591446940356609': 1}
canaval,{'1046592691541299207': 1}
canch,{'1046591644311654400': 1}
cand,{'1046592531880914944': 1}
candidat,{'1046591403319545856': 1}
