word,frequencies
0001,{'1034101619795873793': 1}
08ntei5ap,{'1034075843855826944': 1}
0a2n,{'1034095781643517952': 1}
0h3jfsitt0,{'1034082070325342208': 1}
0ha9cnwp,{'1034105458569691136': 1}
0jjk,{'1034102501845422080': 1}
0kicxciann,{'1034086310544388096': 1}
0rexp0litic0,{'1034085714965790720': 1}
0tmet,{'1034087345249759234': 1}
0tp2u1yvay,{'1034104850886340614': 1}
0vvhmktod6,{'1034108352765276161': 1}
100,{'1034095009019179008': 1}
1000,{'1034107249122263040': 1}
1027fm,{'1034071847430696960': 1}
10pm,{'1034090027054182400': 1}
110,{'1034091607669317633': 2}
111,{'1034099350459297795': 1}
116,{'1034066643150876672': 1}
125mil,{'1034098464232230913': 1}
1307,{'1034102338728992769': 1}
180,{'1034090760558260224': 1}
1901,{'1034068660275621888': 1}
1913 1609195,{'1034102338728992769': 1}
1967,{'1034102338728992769': 1}
197760,{'1034065383697858562': 1}
1989,{'1034108888721895425': 1}
1ataara2hl,{'1034080882477424643': 1}
1il,{'1034098977858355200': 1}
1mlhtu,{'1034086259486941184': 1}
1mrth4rvro,{'1034083572737613824': 1}
1vnxtui,{'1034103345156448256': 1}
1wj,{'1034091085994315776': 1}
1zirdaib,{'1034083695655837702': 1}
2000,{'1034107249122263040': 1}
2006,{'1034109287902191616': 1}
2015,{'1034098217179332609': 1}
2017,{'1034068806417764353': 1}
2018,{'1034075229700546560': 1}
2021,{'1034097673404604418': 1}
21notici,{'1034107916079570944': 1}
228,{'1034107229010632705': 1}
23k,{'1034107567369334784': 1}
250,{'1034092301470052352': 1}
25y26,{'1034103281080000514': 1}
2612170,{'1034096795163521024': 1}
2767773,{'1034068299464822786': 1}
2bhcndy,{'1034078455443349504': 1}
2do,{'1034103281080000514': 1}
2kc0,{'1034102338728992769': 1}
2lbk0y,{'1034062830536937473': 1}
2ml3m,{'1034080187258990592': 1}
2n2,{'1034108584244731905': 1}
2n2kvbtssj,{'1034106451839643657': 1}
2nerocxo,{'1034095009019179008': 1}
2smb7dsh,{'1034080525110136832': 1}
2tcubigy,{'1034080162814550016': 1}
2ynxllmk,{'1034077219554033664': 1}
308,{'1034107229010632705': 1}
3100,{'1034087957563695105': 1}
33xtj,{'1034091027190214657': 1}
350,{'1034098217179332609': 1}
360,{'1034106984545574912': 1}
3gevp,{'1034104643071168515': 1}
3h1w,{'1034062941841178624': 1}
3hrmejbfh3,{'1034069716753702913': 1}
3mtwqs4ky,{'1034063304338104322': 1}
42resgwol,{'1034086374746542080': 1}
45d0bukyfd,{'1034091350780727297': 1}
4atkj,{'1034069215546888192': 1}
4bz7c7,{'1034062124253884416': 1}
4eklhyxw,{'1034090622188175360': 1}
4ixf,{'1034078603611459584': 1}
4lbeytnw,{'1034084845763190784': 1}
4mermeler,{'1034103106798329857': 1}
4rbw44abvn,{'1034090201872850945': 1}
4riq1,{'1034074540664651776': 1}
4u79bf71l,{'1034097226983858177': 1}
4x3nvpvu1,{'1034096795163521024': 1}
4xgzoblo80,{'1034082270259212288': 1}
4y63laygai,{'1034092092153360389': 1}
51kvmj,{'1034077728360857601': 1}
56fqeku,{'1034105424876908544': 1}
5bu7tee2fr,{'1034070706630348800': 1}
5ds6afpb,{'1034081362645532672': 1}
5e1c87x26,{'1034085616244416512': 1}
5gpk2tjkk,{'1034090579704119297': 1}
5qe6me7v,{'1034105724853518336': 1}
5rygn9iqqj,{'1034108901585838085': 1}
5v88cbf,{'1034104936370515969': 1}
6bounpzch,{'1034088027428204544': 1}
6ghi,{'1034099361704230914': 1}
6gt9lf5u2,{'1034090760558260224': 1}
6jrtrfxp7a,{'1034083523420975105': 1}
6qqcxgery,{'1034087548040171521': 1}
6quj0wq,{'1034066586909458432': 1}
6rh,{'1034097827528486912': 1}
6wc1term,{'1034095851587751936': 1}
7000,{'1034099361704230914': 1}
70mil,{'1034089534529695746': 1}
711,{'1034086374746542080': 1}
794,{'1034072946816507904': 1}
7ardmix,{'1034062124253884416': 1}
7fokc5pv,{'1034107229010632705': 1}
7ksil,{'1034090429615157248': 1}
7tj22bcc,{'1034098454753095681': 1}
7xl,{'1034103813228167168': 1}
7yqjekhgof,{'1034103693648515072': 1}
802,{'1034102338728992769': 1}
858n8luhx7,{'1034100074429722624': 1}
8651comentari,{'1034099361704230914': 1}
8ak1ns4er2,{'1034108938302771200': 1}
8hf9,{'1034095348489363457': 1}
8jvzcdpk,{'1034072976898043904': 1}
8kadk,{'1034078455443349504': 1}
8rldatwgj,{'1034073080249954305': 1}
8vuhwm,{'1034075276593033216': 1}
