word,frequencies
000,{'1044841368944881664': 1}
00268781,{'1044901612580409344': 1}
08418637,{'1044837491122089984': 1}
086tkb2f8,{'1044821387590995969': 1}
099jhlbm,{'1044818243175763968': 1}
0axqy9,{'1044847001840635904': 1}
0b9e18,{'1044819858360344576': 1}
0bf,{'1044853275416305667': 1}
0bfkpspvg8,{'1044821136427692032': 1}
0cebb,{'1044817110034272256': 1}
0gqv8m,{'1044895060708470784': 1}
0icidrkwv,{'1044824507079438337': 1}
1000,{'1044844910661242881': 1}
1037,{'1044816666704695296': 1}
10mpm6q4e3,{'1044844925077135360': 1}
1200,{'1044819641204441090': 1}
1204,{'1044819187548520449': 1}
16091959,{'1044897443337375744': 1}
1809,{'1044820259218354177': 1}
18a,{'1044841368944881664': 1}
1954,{'1044897951208935427': 1}
1956,{'1044901612580409344': 1}
1967,{'1044838637467316224': 1}
1clff9,{'1044898151512059905': 1}
1er,{'1044843752173580289': 1}
1fgpdy5,{'1044814876366049286': 1}
1jkuwy,{'1044818876083699712': 1}
1mkvomab,{'1044870082147618816': 1}
1neyrqbnp,{'1044897951208935427': 1}
1qh6f6y,{'1044841778246045696': 1}
1ro,{'1044825980274176001': 1}
1s7w9ip,{'1046625574238789634': 1}
1tji5ma48m,{'1044819426221142021': 1}
1ufxrn,{'1044879006838005761': 1}
1xv,{'1044833080954040320': 1}
2009,{'1044862250144739331': 1}
2012,{'1046625672859447297': 1}
2016,{'1044819437189255168': 1}
2018,{'1046625646796046341': 1}
2018n,{'1044827329535639552': 1}
2018ntv,{'1044845575357829128': 1}
2021,{'1044905112605478912': 1}
2021va,{'1044817709194760193': 1}
21cordeliam,{'1044829684331089920': 1}
21notici,{'1046625647588724736': 1}
244gvocbj9,{'1044819858360344576': 1}
2580,{'1044816769872011264': 1}
259i0fkp,{'1044831643628916736': 1}
26qq9,{'1044844309932060672': 1}
28743,{'1044819281517703169': 1}
28dw,{'1044817667952136192': 1}
28robles7,{'1044822475098521600': 1}
297cpbb3j,{'1044880420951724033': 1}
29z1065ntf,{'1044882765152485376': 1}
2az,{'1046625624272637952': 1}
2bzrhjgp,{'1044823727345741824': 1}
2do,{'1044825980274176001': 1}
2donpor,{'1044843752173580289': 1}
2fjhnw9whe,{'1044897951208935427': 1}
2fowe8hw,{'1044895665380368384': 1}
2l3rs0b,{'1044844925077135360': 1}
2llb,{'1044818105350991872': 1}
2pjipozw,{'1046625704350232576': 1}
2xuly,{'1044821561818124289': 1}
2ywl4a,{'1044819558886969344': 1}
2z7mx7zb,{'1044906184346677248': 1}
2zdzh,{'1044819039904780288': 1}
30segund,{'1044814317072338945': 1}
31xkw4xix,{'1044823727345741824': 1}
33y,{'1044820764619407361': 1}
34bt,{'1044873031745761280': 1}
34mf,{'1044819437189255168': 1}
34xud0wkx,{'1044845062889377792': 1}
360,{'1044819460765429767': 1}
382nefl6jx,{'1044819522006454272': 1}
3c8l,{'1044822735120207872': 1}
3er,{'1044843752173580289': 1}
3g4svnbr,{'1044867215022002180': 1}
3jhuexkmn1,{'1044826565400559616': 1}
3ns5qeafx,{'1044846081996148736': 1}
3nwbobmem,{'1044833673739194368': 1}
3pd1ps3,{'1044820188636598272': 1}
3pehiv9apw,{'1044818191141281794': 1}
3vsz,{'1044847201200033792': 1}
3w1go0zws,{'1044813999848779778': 1}
3wxg6d,{'1044854154458468352': 1}
400,{'1046625602118307841': 1}
406,{'1044820085247029248': 1}
43b8kha4p,{'1044825025935810560': 1}
43ke5ayyyf,{'1044838982734016513': 1}
441,{'1044817667952136192': 1}
4atjxbfz,{'1044850707441098752': 1}
4bkjuul0p,{'1044821863342505984': 1}
4gr3ceekl,{'1044814156480819200': 1}
4hun67p,{'1044814046615273474': 1}
4ji4,{'1044817110034272256': 1}
4kj,{'1044844910661242881': 1}
4lcnb,{'1044819004232224768': 1}
4myysaf6,{'1044820995926904833': 1}
4qacq6w8xv,{'1044818608717799424': 1}
4thn7g,{'1044835765274988544': 1}
4vh,{'1044820423236620289': 1}
4xkrbjb,{'1046625723954470912': 1}
51xb0e,{'1044844918143897602': 1}
5aq5jmy,{'1044902589467422722': 1}
5cqrm7dcqz,{'1044837242722824192': 1}
5cztxscv,{'1044838982734016513': 1}
5fq7be,{'1044874730245955586': 1}
5i7d5hh5jw,{'1044823068785422340': 1}
5iprih,{'1044872294307426305': 1}
5jq,{'1046625590151966721': 1}
5jznv8t266,{'1044827250183614464': 1}
5knhl3eis,{'1044819692806909952': 1}
5mt7,{'1044841778246045696': 1}
5mz55ahi,{'1044822118960107523': 1}
5paz5sr,{'1044824625799196674': 1}
5pg12tc4sh,{'1044838892749434881': 1}
5q16ofd0b,{'1044817923133632512': 1}
5smcrc,{'1044821610639904769': 1}
5td7rag5d,{'1044870970819981313': 1}
5unwwwpwv,{'1044821136427692032': 1}
5zg9ji2cjf,{'1044884052858327040': 1}
605040,{'1044845876085231619': 1}
66vobtpidb,{'1044906184346677248': 1}
6b0dkp1ajf,{'1044839832873324546': 1}
6b1tnxu,{'1044843752173580289': 1}
6bdam61,{'1044849447778308096': 1}
6bfvlc,{'1044819692806909952': 1}
6cze,{'1044826051657060352': 1}
6dkirwshnk,{'1044821303281287169': 1}
6dq3ucvb,{'1044814046615273474': 1}
6jq,{'1044822740610486272': 1}
6k34hl,{'1044844927312691202': 1}
6os0w,{'1044832706679504896': 1}
6q4bot,{'1044817814194987009': 1}
6rbroyb,{'1044843557692088322': 1}
6rd7zacb3,{'1044816769872011264': 1}
6sjvrkqsc,{'1044816022962933760': 1}
6tw4r2f,{'1044893136881954816': 1}
6zhpshnz9,{'1044903993934303232': 1}
710,{'1044819896088121349': 1}
711,{'1044858256357765120': 1}
73pfj,{'1044846040610992129': 1}
766a,{'1044817210290708481': 1}
794,{'1044823646160801792': 1}
79zjjzcow,{'1044870970819981313': 1}
7ar8se,{'1044887383953559552': 1}
7bmjumeuj,{'1044815608762781698': 1}
7cmbflgjs,{'1044827158651252738': 1}
7fbqer,{'1044817222470955011': 1}
7fjykn,{'1044869818241953792': 1}
7n2ursfzmx,{'1044817300497534978': 1}
7oct,{'1044893879563161606': 1}
7osudxnf,{'1044822925331898370': 1}
7p3ze,{'1044820692796100619': 1}
7qije58r,{'1044836488456933377': 1}
7rg1g,{'1044879043567464448': 1}
7vu,{'1044845091616149509': 1}
7whtjxwhwu,{'1044905578844303360': 1}
800,{'1044841368944881664': 1}
810kr,{'1044825718033711104': 1}
84vzmt4,{'1044873014578417664': 1}
888p,{'1044853193728053251': 1}
8ehbnovei,{'1044845170267754497': 1}
8k1jm0,{'1044815608762781698': 1}
8ks5j,{'1044814272856043520': 1}
8ksbum,{'1044814540045725697': 1}
8lt6mo0lr,{'1044818876083699712': 1}
8m1yxrch,{'1046625564583489536': 1}
8mpygi1o0w,{'1044821042609483776': 1}
8of,{'1044890117024993281': 1}
8rfnuby1dj,{'1044824625799196674': 1}
8uh,{'1044874771954118656': 1}
8vyjbvw,{'1044819730182344706': 1}
8z5prssldb,{'1044816255629348864': 1}
90m56xwul,{'1044817775552860160': 1}
9382791,{'1044814943839801344': 1}
93cap3i0u,{'1044845707432251392': 1}
9652,{'1044833080954040320': 1}
967,{'1046625638373883905': 1}
98by5cv,{'1044837242722824192': 1}
98ew4ba9,{'1044827315560214528': 1}
9bypv2n3,{'1044814266652594183': 1}
9df8,{'1044839302184734720': 1}
9fvsq,{'1044867048600473600': 1}
9ghhft5,{'1046625564923232256': 1}
9gq4rjq5n,{'1044862354427695104': 1}
9gqdhomryv,{'1044827315560214528': 1}
9i3vy44ioz,{'1044815285751099396': 1}
9ipu7fe6d,{'1044842346062516224': 1}
9j0je2kg8,{'1044845067742195712': 1}
9jgxsoj7ry,{'1044837388806246402': 1}
9soomcxt,{'1044816637436850182': 1}
9v5w9igs,{'1044816694898839552': 1}
9wk,{'1044848113628925955': 1}
aaronsalomong,{'1046625624272637952': 1}
abiert,{'1044831380864225280': 1}
abnerri,{'1044815595840184321': 1}
abog,{'1046625591380922369': 1}
abord,{'1044816068676636672': 1}
abraz,{'1044817612847419392': 1}
abuelit,{'1044825442354679808': 1}
acab,{'1044831380864225280': 1}
acas,{'1044844906060099585': 1}
accesibil,{'1046625672859447297': 1}
accin,{'1044819311771176960': 1}
accinpopul,{'1044823476014641153': 1}
accion,{'1044861737034534912': 1}
accioncolora,{'1046625663078338560': 1}
accionpop,{'1044819619498872832': 1}
accionpopul,{'1046625721362329600': 2}
accionpopularap,{'1046625721362329600': 1}
