word,frequencies
001,{'1041321420456976384': 1}
0890,{'1041316560563064834': 1}
0907janet,{'1041323352181366784': 1}
0eazglfgpz,{'1041359995743428608': 1}
0emys,{'1041352060661248001': 1}
0gudky,{'1041325424561795073': 1}
0nkhfhirsf,{'1041351025679052800': 1}
0plvcc,{'1041341474607177729': 1}
0pyycmfqsq,{'1041336316607324166': 1}
0u943ibgm,{'1041332877500338176': 1}
0wm3hg8c5g,{'1041357255013281793': 1}
0ycqi,{'1041324344276860928': 1}
1000,{'1041319987024199680': 1}
101,{'1041322842460176387': 1}
1109,{'1041339205014708225': 1}
111,{'1041328798606745604': 1}
1129,{'1041345864864817158': 1}
116stcu,{'1041325144856297472': 1}
159,{'1041352140025946112': 1}
17zn,{'1041343940673384448': 1}
18porqu,{'1041329273381023744': 1}
1977,{'1041328435266834434': 1}
198,{'1041362553518088192': 1}
1a54,{'1041333375523606528': 1}
1bmmzt,{'1041328327645192194': 1}
1d7nvmemuj,{'1041340372134363139': 1}
1g3ipltfd5,{'1041329227113607168': 1}
1hqlte,{'1041321716851650560': 1}
1lxzs,{'1041316682390818816': 1}
1roj,{'1041333715484520450': 1}
1wg2antrtr,{'1041354982501634049': 1}
2000,{'1041332610532888583': 1}
201,{'1041340495518199808': 1}
2016,{'1041322754191044608': 1}
2017,{'1041311229917257735': 1}
2018,{'1041311113118445568': 1}
2019,{'1041352060661248001': 1}
201wlnng,{'1041329368562393089': 1}
21notici,{'1041351588084899840': 1}
2870564,{'1041312472249065474': 1}
2ad676e111384e5,{'1041360459457331200': 1}
2bzi3s41,{'1041320940917940224': 1}
2ct0kibyqk,{'1041347607686270976': 1}
2keoz6g,{'1041325144856297472': 1}
3100,{'1041328312927313920': 1}
3b4itvuqib,{'1041321108287496192': 1}
3dbdwl7,{'1041324307899666432': 1}
3drqx,{'1041334081814978560': 1}
3vepggfxmk,{'1041339982672224256': 1}
3yrom9t6t1,{'1041337558872088576': 1}
3yyzqtm,{'1041352236872425472': 1}
4g7,{'1041325163021852674': 1}
4hts,{'1041340751886671873': 1}
4iwmexfb0,{'1041318563775225857': 1}
4nltmr,{'1041326108346654720': 1}
4ozrczntw,{'1041322068975996928': 1}
4x4,{'1041313208743677959': 1}
500,{'1041340339380994051': 1}
5964148,{'1041321761466470400': 1}
5cdbu,{'1041340172770652160': 1}
5dsaf,{'1041322595692498951': 1}
5heyl8,{'1041314158174789633': 1}
5n30t3rdfq,{'1041335909474553856': 1}
5n62tat,{'1041319343597006848': 1}
5pdl9rb9,{'1041338122523615233': 1}
5ummu,{'1041323317372710912': 1}
6000,{'1041356242931929090': 1}
6012,{'1041360864882946048': 1}
64patric,{'1041350875724304384': 1}
6kwyxg,{'1041320245535879169': 1}
6nrir,{'1041345864864817158': 1}
6nwv7ami,{'1041322501098356737': 1}
6om2zvu,{'1041354290391121921': 1}
6pm,{'1041324362811551744': 1}
717p,{'1041361040208998401': 1}
7396960,{'1041360999595552768': 1}
7436413,{'1041360538129850369': 1}
7741338,{'1041322398539243520': 1}
794,{'1041329132934717441': 1}
7b4zi,{'1041333001605574656': 1}
7bbemb,{'1041360999595552768': 1}
7f2ltthtl,{'1041362176685105152': 1}
7fs3axd,{'1041354982501634049': 1}
7gta4pb5r,{'1041339749661859840': 1}
7oiep9,{'1041323655618281472': 1}
7ynyico7,{'1041320396207865857': 1}
80pnz1of,{'1041343382268899328': 1}
88rey,{'1041360427475718145': 1}
8cxeodv,{'1041350906162438144': 1}
8htpr,{'1041315547164631040': 1}
8qbph7rk,{'1041355474472448000': 1}
8tcfbfiiyz,{'1041360741687877633': 1}
8yoxn1myp,{'1041350875724304384': 1}
915,{'1041354982501634049': 1}
92dunbr6yl,{'1041325839223283712': 1}
967,{'1041339273897828353': 1}
993,{'1041358811301335040': 1}
9950417,{'1041339205014708225': 1}
9kijpj9js,{'1041328517902946304': 1}
9n3ucsmyy3,{'1041331480746749953': 1}
abaj,{'1041357738599702533': 1}
abandon,{'1041321420456976384': 1}
abej,{'1041332105735757824': 1}
abnerri,{'1041317291789627392': 1}
abr,{'1041317764349276161': 1}
abrir,{'1041324772653719554': 1}
acab,{'1041312769742708736': 1}
acas,{'1041329005646041089': 1}
acat,{'1041328948326612993': 1}
acced,{'1041359563784708097': 1}
accin,{'1041344509320286209': 1}
accion,{'1041315377538580481': 1}
accioncolora,{'1041329834151104512': 1}
accionpopul,{'1041329834151104512': 1}
accionpopularap,{'1041329834151104512': 1}
accionpopularp,{'1041329834151104512': 1}
acept,{'1041327983297003520': 1}
acerc,{'1041314336298475522': 1}
aclar,{'1041360189276991488': 1}
acord,{'1041346827419828224': 1}
acos,{'1041337174359257089': 1}
actas,{'1041360189276991488': 1}
activ,{'1041328724015235072': 1}
actor,{'1041332278717239296': 1}
actu,{'1041312432571015168': 1}
actual,{'1041324362811551744': 1}
acuerd,{'1041323252734455809': 1}
adel,{'1041320007144300545': 1}
adems,{'1041312816723054592': 1}
adm,{'1041352060661248001': 1}
admit,{'1041315908659171328': 1}
admju,{'1041328517902946304': 1}
adolf,{'1041356900250603520': 1}
adrianalpmqlp,{'1041328798606745604': 1}
advert,{'1041343462711484416': 1}
afirmacin,{'1041325839223283712': 1}
agen,{'1041318927639433218': 1}
agenciaandin,{'1041337558872088576': 1}
agrav,{'1041324772653719554': 1}
ahij,{'1041321502233247746': 1}
ahor,{'1041311267837947904': 1}
air,{'1041315182121771008': 1}
airamanacmm,{'1041320070323085312': 1}
alair,{'1041354982501634049': 1}
alan,{'1041356405415010304': 1}
alarg,{'1041355003359768576': 2}
alberg,{'1041323352181366784': 1}
albert,{'1041311807233839106': 1}
alcades,{'1041344350515605505': 1}
alcald,{'1041311160711241731': 1}
alcaldemanuel,{'1041328886502576129': 1}
alcaldes,{'1041342856013770752': 1}
alej,{'1041323197541609472': 1}
alertaelectoral,{'1041328724015235072': 1}
alfa,{'1041360864882946048': 1}
alfonsodg,{'1041325116645367808': 1}
alfonsomdelg,{'1041360385255895041': 1}
algn,{'1041311452039143425': 1}
algui,{'1041314522001223680': 1}
algun,{'1041320245535879169': 1}
ali,{'1041323928969531392': 1}
alineacin,{'1041348580794134536': 1}
all,{'1041324855671619585': 1}
alla,{'1041347285068722177': 1}
allan,{'1041345046505840641': 1}
alleg,{'1041312408189448193': 1}
alleycat,{'1041360801095921665': 1}
aloo,{'1041316682390818816': 1}
alt,{'1041352140025946112': 1}
alto,{'1041311229917257735': 1}
altoalcrim,{'1041320940917940224': 1}
altur,{'1041332418182107136': 1}
alumbr,{'1041340339380994051': 1}
alvarez,{'1041354982501634049': 1}
alvarezrodrich,{'1041339982672224256': 1}
amaliarebeld,{'1041320940917940224': 1}
amariamh,{'1041360602571132929': 1}
amaru,{'1041327838450933760': 1}
ambient,{'1041315239135010816': 1}
ambos,{'1041329239818207233': 1}
ambul,{'1041322398539243520': 1}
americatv,{'1041328948326612993': 1}
amerinoreyn,{'1041311113118445568': 1}
amig,{'1041318275559419904': 1}
amigosl,{'1041332866444132354': 1}
ampliacion,{'1041340339380994051': 1}
analiz,{'1041312144732635136': 1}
anchas,{'1041345069763252230': 1}
andar,{'1041337638974836736': 1}
andat,{'1041360880020189184': 1}
andhuaych,{'1041324344276860928': 1}
andrad,{'1041317854707101697': 1}
andres,{'1041320070323085312': 1}
andresnunezp,{'1041315347763212288': 1}
andy,{'1041322398539243520': 1}
anesgoy,{'1041316068936085504': 1}
anim,{'1041339715679604736': 1}
animal,{'1041322754191044608': 1}
animalit,{'1041354027383103491': 1}
anoch,{'1041362176685105152': 1}
anterior,{'1041346466835558400': 1}
antoinetsemiz,{'1041313704183250945': 1}
antoni,{'1041348580794134536': 1}
aos,{'1041347785034002433': 1}
apag,{'1041317764349276161': 1}
aparat,{'1041358338875944960': 1}
aparec,{'1041311160711241731': 1}
apjov,{'1041329834151104512': 1}
aplic,{'1041320940917940224': 1}
aport,{'1041311452039143425': 1}
apost,{'1041347285068722177': 1}
apoy,{'1041311452039143425': 1}
app,{'1041339715679604736': 1}
aprend,{'1041315347763212288': 1}
aprob,{'1041321716851650560': 1}
aprobacin,{'1041317550662053890': 1}
apropi,{'1041313059577516033': 1}
aprovech,{'1041322398539243520': 1}
