word,frequencies
007,{'1046442766488801280': 1}
01369992,{'1046446637969801216': 1}
02boah8rc,{'1046452035166646272': 1}
03980908,{'1046446312642809857': 1}
04372918,{'1046451461201305600': 1}
0890,{'1046451032518270977': 1}
0alou,{'1046451963766951936': 1}
0bz5bdx,{'1046452846739292160': 1}
0cyp,{'1046448306476462080': 1}
0e3ffak7u,{'1046452423873703937': 1}
0frck,{'1046446719083454464': 1}
0hpnjitb,{'1046457171033174016': 1}
0ib,{'1046458388354404353': 1}
0k9c7dwjt7,{'1046445722449715205': 1}
0voerfgtgk,{'1046443557253517312': 1}
0z52wn,{'1046458803372388354': 1}
100,{'1046447113629040640': 1}
10m2doly,{'1046447851964977153': 1}
1109,{'1046449082531762177': 1}
111,{'1046459590924271617': 1}
120,{'1046458296092307456': 1}
142,{'1046443522797314049': 1}
1507,{'1046448205112766472': 1}
15zrwnaeqh,{'1046443909013012480': 1}
16091959,{'1046458264333045764': 1}
186,{'1046454302745808896': 1}
189,{'1046454302745808896': 1}
18m2ixxx,{'1046456431774453760': 1}
190,{'1046459272735993857': 1}
1936,{'1046457274183634944': 1}
1956,{'1046458768551301126': 1}
198,{'1046443190734266368': 1}
19tot4,{'1046444928707043328': 1}
1b2uky,{'1046448410591670272': 1}
1bk2,{'1046459634641498115': 1}
1caoiekcw2,{'1046444196226322432': 1}
1er,{'1046446467307753472': 1}
1ezxf,{'1046444691657576458': 1}
1h9s6jy,{'1046458352484732931': 1}
1jorgemunozap,{'1046459022398947329': 1}
1p1up26,{'1046448421496860672': 1}
1qjf30xh,{'1046460209529581568': 1}
1ro,{'1046448812536078337': 1}
1vp8zkomt,{'1046445966109413379': 1}
2006,{'1046451461201305600': 1}
2008,{'1046446437498802177': 1}
201,{'1046451032484716544': 1}
2011,{'1046454009836515328': 1}
2012,{'1046442866829127681': 1}
2016,{'1046443310058033152': 1}
2017,{'1046444764516757505': 1}
2018,{'1046443298821472257': 1}
2019202,{'1046446902454231041': 1}
2020,{'1046443148703125504': 1}
2021,{'1046450876695613442': 1}
2021peru,{'1046456348299456512': 1}
212002,{'1046443310490013703': 1}
2123,{'1046456742152933382': 1}
2133,{'1046451290547671040': 1}
21notici,{'1046443909013012480': 1}
2304977,{'1046445808344879106': 1}
239ca6kyfr,{'1046452880209776640': 1}
2430sep,{'1046446467307753472': 1}
250,{'1046459272735993857': 1}
2623,{'1046459942503428096': 1}
2767773,{'1046451160415121409': 1}
2788,{'1046456742152933382': 1}
28robles7,{'1046444593158459393': 1}
2907,{'1046443909013012480': 1}
2918,{'1046454899477815296': 1}
29sep,{'1046455031489331200': 1}
2da,{'1046451198990184448': 1}
2do,{'1046448343428128768': 1}
2ezl,{'1046459126241464320': 1}
2jgd52diq,{'1046454326212939776': 1}
2pvczj7l,{'1046450116499050496': 1}
2ufn8zmftq,{'1046456996558499841': 1}
2xa,{'1046452884706070530': 1}
3000,{'1046447113629040640': 1}
3009,{'1046453472558796800': 1}
30gvnuc,{'1046446437498802177': 1}
3556luis,{'1046459392529444868': 1}
3909633,{'1046444764516757505': 1}
3980446,{'1046457481411665920': 1}
3cg,{'1046448758848983043': 1}
3cqy9,{'1046459348422184966': 1}
