word,frequencies
000itz,{'1046567178718375936': 1}
00268781,{'1046567405055553539': 1}
00vbu5af,{'1046567874951860224': 1}
011,{'1046567076129894401': 1}
0404,{'1046567570734755841': 1}
07d3y9kl,{'1046568049451708416': 1}
0811,{'1046567276856651776': 1}
0890,{'1046567800691658753': 1}
0dluwqeal2,{'1046567649143128065': 1}
0ha1wsd,{'1046567230878683136': 1}
0ic7rzrlhq,{'1046568652856872966': 1}
0jfrgn4wp,{'1046567050687205377': 1}
0lbi,{'1046568269224792064': 1}
0pxf,{'1046567093355843585': 1}
0q9tfhci8,{'1046567953616056320': 1}
0rexp0litic0,{'1046568258839748608': 1}
0yju171zl,{'1046568469997735937': 1}
0zifwomng,{'1046568216158502913': 1}
100,{'1046567538161852417': 1}
1483,{'1046567599692288000': 1}
159,{'1046567214739083264': 1}
173ul,{'1046567140034301952': 1}
1795,{'1046567244610908161': 1}
1799,{'1046567244610908161': 1}
1956,{'1046567987099185153': 1}
1967,{'1046567318640369666': 1}
1989,{'1046567745360470016': 1}
1995,{'1046568188262125569': 1}
1dori,{'1046567809990447111': 1}
1pjgg0gz3h,{'1046567881419436032': 1}
1q53tgax,{'1046567095293693954': 1}
1ugkpp6b0,{'1046567908674084864': 1}
1yx,{'1046567459975843840': 1}
1zw0n0ve,{'1046567290614026241': 1}
2017,{'1046567393219301376': 1}
2018,{'1046567046010621952': 1}
2022,{'1046567069632909312': 1}
211,{'1046568544484380672': 1}
2125353,{'1046568576998690818': 1}
21cordeliam,{'1046567079321776128': 1}
2500,{'1046567935823810560': 1}
2623,{'1046568032187936768': 1}
28x4hmgt,{'1046567355680280577': 1}
2d8,{'1046568576998690818': 1}
2do,{'1046567966710607872': 1}
2g3ckq8yr,{'1046567071516164097': 1}
2ig9v,{'1046567135802265600': 1}
2jlh3wfo,{'1046567636094656514': 1}
2lqtz9l,{'1046568022528397312': 1}
2m7lte,{'1046567494901800961': 1}
2psxe7,{'1046567980375658496': 1}
2rvusoxww,{'1046567666566254593': 1}
2tgx6,{'1046568059375427584': 1}
2tikxwys,{'1046568198840176640': 1}
2w9qycmxvl,{'1046568544484380672': 1}
2yczcx9q,{'1046568652856872966': 1}
2zonuxbdp,{'1046567442305220613': 1}
3094400,{'1046568352389505030': 1}
3691359,{'1046567416657006593': 1}
3aadiebjny,{'1046568240623890432': 1}
3cqy1dz,{'1046567608009609216': 1}
3gs2,{'1046567787660025857': 1}
3h3,{'1046567416657006593': 1}
3hn9gwf,{'1046567364127592448': 1}
3q1qlvf0,{'1046568051095867392': 1}
3ro,{'1046567746128039938': 1}
3s1n,{'1046568469997735937': 1}
3w7bomxf,{'1046567100079382528': 1}
3wforrryzd,{'1046567530528165888': 1}
3wux,{'1046567668793450496': 1}
439fnb8qv,{'1046568216728928257': 1}
46y,{'1046568375189741569': 1}
4782e2rpbp,{'1046567908674084864': 1}
4am,{'1046568576998690818': 1}
4ew,{'1046567367550152705': 1}
4kvgif,{'1046567290190385152': 1}
4la,{'1046567828214738944': 1}
4oq8p,{'1046567313556885504': 1}
4qrm1arpsl,{'1046567142886428673': 1}
4to,{'1046567865539866625': 1}
4uxtdhkgs,{'1046568185917526016': 1}
4ww8tmkt,{'1046568014211100675': 1}
5297410,{'1046567639391309825': 1}
58avontkxb,{'1046567459975843840': 1}
58i,{'1046567164378066944': 1}
59jd8sx,{'1046568432567750656': 1}
5bwz,{'1046567280593784833': 1}
5ikrcotnpm,{'1046568522317529088': 1}
5ncfgvxp,{'1046567636241387521': 1}
5rbnxsjt,{'1046568216158502913': 1}
