word,frequencies
007,{'1046464268500119552': 1}
01369992,{'1046462041358307329': 1}
01563286,{'1046466918096490497': 1}
0404,{'1046470285791309828': 1}
04mkkf6vyg,{'1046466165902585860': 1}
0710,{'1046469926830166016': 1}
0fmnpd3op,{'1046467652137480193': 1}
0kntb6trc,{'1046462139328864256': 1}
0mm8h,{'1046464050941562880': 1}
0n0v4n,{'1046473422409277441': 1}
0n9rclc,{'1046464857938300929': 1}
0odmjoyonj,{'1046474010069028866': 1}
0voerfgtgk,{'1046466924329279488': 1}
0zqi1qvzhn,{'1046464965987594241': 1}
100,{'1046471163432632320': 1}
102,{'1046468327139356673': 1}
1021,{'1046464694322696193': 1}
1109,{'1046465762582560770': 1}
111,{'1046467180685135872': 1}
11173,{'1046467620491456520': 1}
11amhor,{'1046465778998898688': 1}
1363iszzq,{'1046470709705355265': 1}
13yxq,{'1046460784237301768': 1}
142,{'1046463065431126016': 1}
1507,{'1046462338424074240': 1}
16091959,{'1046461588847423490': 1}
1795,{'1046465320477646848': 1}
1799,{'1046465320477646848': 1}
17nv,{'1046473709517705220': 1}
184,{'1046466427966935040': 1}
186,{'1046462545106743297': 1}
189,{'1046462545106743297': 1}
18fvy,{'1046464965987594241': 1}
1930,{'1046472337116270592': 1}
1972,{'1046473073854230528': 1}
1979,{'1046472214898446336': 1}
1986,{'1046471163432632320': 1}
19tot4,{'1046463721269268481': 1}
1aelklu0on,{'1046472828168667136': 1}
1d7jq7m98,{'1046463917772427266': 1}
1er,{'1046462849948807168': 1}
1g6dbpqt,{'1046473421692051462': 1}
1infw7,{'1046461354645819392': 1}
1jtvceofiq,{'1046465419492700161': 1}
1kclu5r,{'1046467255121453062': 1}
1qd49yeq5p,{'1046461354645819392': 1}
1tvp68q,{'1046465356653637633': 1}
1vurdaxl,{'1046464685028052992': 1}
1wugfrpu8u,{'1046468944914259970': 1}
1xzflz0lq,{'1046467879837868033': 1}
1ybisx,{'1046464268500119552': 1}
2002,{'1046464823029043201': 1}
2009,{'1046464485928706048': 1}
2011,{'1046462652627734528': 1}
201185,{'1046465802441019392': 1}
2012,{'1046460409048371200': 1}
2014,{'1046465331999518721': 1}
2016,{'1046461411839418369': 1}
2017,{'1046467930005934080': 1}
2018,{'1046461411310936064': 1}
2019,{'1046473751062286338': 1}
2021bi,{'1046472276575703046': 1}
2021peru,{'1046467086783000577': 1}
21notici,{'1046464148526321665': 1}
2323,{'1046465419492700161': 1}
2428,{'1046471572607967232': 1}
25colom,{'1046467967628836865': 1}
2623,{'1046460392887791618': 1}
2710,{'1046464768905744389': 1}
27lam3xr,{'1046465331999518721': 1}
28robles7,{'1046464320471781377': 1}
28w7qpvc9,{'1046466199838752770': 1}
29dety,{'1046464967363432453': 1}
2do,{'1046462849948807168': 1}
2fhpr4,{'1046464878532329473': 1}
2i5ih,{'1046465813379772416': 1}
2ja0l4d5w,{'1046474138234310657': 1}
2qwa,{'1046461239529025536': 1}
2uc6ew1yip,{'1046466924547313664': 1}
2ufq72kr3,{'1046466481700196352': 1}
2y3jne,{'1046462282711138304': 1}
3980446,{'1046461603141562374': 1}
3ce4zb,{'1046466231346384897': 1}
3kaah,{'1046467180685135872': 1}
3lqz,{'1046473705549848576': 1}
3mx,{'1046470596689899520': 1}
3nldwye76y,{'1046473705549848576': 1}
3qbql39oq,{'1046466119756926977': 1}
3rax,{'1046470709705355265': 1}
3su55jxqzx,{'1046466037993091073': 1}
3suyfxd4,{'1046474208434425858': 1}
3t796d60,{'1046464857938300929': 1}
3ty,{'1046462654204776448': 1}
3vo0zknqc,{'1046461603141562374': 1}
3wl0ogsd2j,{'1046463486753206272': 1}
3xay,{'1046472133076025344': 1}
4000,{'1046472295877939201': 1}
409dmn,{'1046472678360723456': 1}
41loqrigb,{'1046467852784607233': 1}
4cfecf9sq,{'1046462334607257601': 1}
4dnc8abf,{'1046469462491320322': 1}
4ejx9erpfr,{'1046473416432381954': 1}
4go6hjgfex,{'1046467160401465344': 1}
4k8a3z,{'1046462147264425984': 1}
4nfc945c,{'1046471368714452992': 1}
4ont,{'1046467777580716032': 1}
4qz,{'1046462257977315328': 1}
4skjsesrx,{'1046473780145672192': 1}
4to,{'1046469874569105408': 1}
4ul,{'1046463903348199425': 1}
4xdtdcetl,{'1046464026211954693': 1}
4xkvx9h61,{'1046466030531416066': 1}
4yb6,{'1046461583571013632': 1}
4yft,{'1046467930005934080': 1}
4za3bu,{'1046461774000803840': 1}
4zh7rc,{'1046472961182576640': 1}
4zl,{'1046460985316380675': 1}
50524,{'1046473702777507840': 1}
54aevyims,{'1046470591337967621': 1}
581,{'1046467272397787137': 1}
5aa8bx,{'1046471730477305856': 1}
5an,{'1046461548636647425': 1}
5chebwmhb,{'1046464513279754246': 1}
5ckfsums,{'1046469884610334720': 1}
5imjs5ipii,{'1046466018007285761': 1}
5nvpj0gqj,{'1046465782304133125': 1}
5snx6,{'1046461432605429760': 1}
5wyisrnv,{'1046466119756926977': 1}
5zknfr6wb,{'1046462321755934720': 1}
640tlnv,{'1046461134541393922': 1}
66cycjcv,{'1046467660924538881': 1}
67amxi,{'1046462292374810630': 1}
69vhaxgp,{'1046461583571013632': 1}
6bfkzjo3,{'1046466191563378688': 1}
6erjwzbuw,{'1046471488306655232': 1}
6idmbf7,{'1046466392873213957': 1}
6j9rvo7i95,{'1046470386102276097': 1}
6khsrip,{'1046463485226471424': 1}
6nwv7ami,{'1046466316624961538': 1}
6q9dhorti,{'1046471572607967232': 1}
6uordkpqi,{'1046462502463307778': 1}
6vqprnjp,{'1046472612816326656': 1}
6vsm9beb,{'1046471069102735361': 1}
6wbp,{'1046462344547758080': 1}
6wfkezy,{'1046461956234915841': 1}
6wu1,{'1046462299576438790': 1}
6zlunnlp8,{'1046466924547313664': 1}
7126364,{'1046463264190803969': 1}
72qfts4ye,{'1046462537578016770': 1}
762q6t,{'1046462776502308866': 1}
78c,{'1046466133929406465': 1}
7am,{'1046468956347932672': 1}
7arvls,{'1046469257364754432': 1}
7ctk9biw,{'1046463917772427266': 1}
7d00ioyfwg,{'1046471340641964033': 1}
7gxayjnv,{'1046467562651996161': 1}
7kspsbjdib,{'1046465910515683331': 1}
7l02,{'1046468247816728576': 1}
7lvfyvsm,{'1046469119741218816': 1}
7na,{'1046464297503789056': 1}
7pm,{'1046466427966935040': 1}
7q0g,{'1046468541812264960': 1}
7r2i3t8sbp,{'1046464540035158017': 1}
7rjmv,{'1046463733013389313': 1}
7s4,{'1046462282711138304': 1}
7wd,{'1046473287902134272': 1}
821alddg,{'1046462360549044225': 1}
83zxi7s,{'1046461774000803840': 1}
878anxqg,{'1046462328118611968': 1}
8cimf,{'1046461956234915841': 1}
8ezk,{'1046465667740971008': 1}
8jyr,{'1046467067094990849': 1}
8ln19u,{'1046462776502308866': 1}
8niuaws,{'1046462257977315328': 1}
8o0j0fhz,{'1046467879837868033': 1}
8oo7jdhmr,{'1046469781317185536': 1}
8qmsk,{'1046472315641507841': 1}
8s0fkzj4,{'1046473941655715841': 1}
8uao4,{'1046467409073328130': 1}
91390,{'1046466231346384897': 1}
9218677,{'1046463485226471424': 1}
967,{'1046463188303335424': 1}
9820,{'1046461967723106304': 1}
987,{'1046463658304376833': 1}
999,{'1046462041358307329': 1}
9a3co6fef,{'1046462700421869568': 1}
9c0rfzdcj,{'1046463801187606528': 1}
9chshnbro,{'1046469145729142784': 1}
9dqpoit8,{'1046467562651996161': 1}
9gvi,{'1046460615609511937': 1}
9ixjm,{'1046462629546545152': 1}
9p8dffvv7d,{'1046471621412900870': 1}
9sp0o,{'1046463778718724096': 1}
9tohp4t,{'1046463903348199425': 1}
9wfpemjs,{'1046468644866129921': 1}
9xmxcyuodu,{'1046461239529025536': 1}
9ysl2btxyg,{'1046462537578016770': 1}
abandon,{'1046471957049470976': 1}
abelaugust,{'1046462061600002048': 1}
abiert,{'1046464346673610752': 1}
ablandosinh,{'1046460615609511937': 1}
abraz,{'1046473322811334656': 1}
