word,frequencies
00268781,{'1030568892295520256': 1}
011,{'1030602279970320384': 1}
0311,{'1030615986389561344': 1}
0404,{'1030613909739384832': 1}
04788774,{'1030610937827483649': 1}
0890,{'1030564219337498624': 1}
09575114,{'1030570697561710592': 1}
0abpvxx,{'1030596581190447104': 1}
0huhfmjb,{'1030611495892262912': 1}
0jsq1z5b,{'1030616529157677056': 1}
0plnvrfh2,{'1030563962314809346': 1}
0w68zicld,{'1030566559331373056': 1}
100,{'1030585007511924736': 1}
1000horasdem,{'1030616731511910400': 1}
12442586,{'1030575756806635521': 1}
1508,{'1030575730789429249': 1}
152,{'1030613562480369664': 1}
1623,{'1030573214152441856': 1}
17082018,{'1030573798372851712': 1}
182,{'1030561696648232960': 1}
1954hotma1,{'1030568072158093312': 1}
1965,{'1030561634627018752': 1}
1969,{'1030578506000998400': 1}
1982,{'1030606392812560385': 1}
1chqxqrr1x,{'1030560893971640320': 1}
1da,{'1030585402204278784': 1}
1fuat3mzq,{'1030617934190858240': 1}
1ko9j,{'1030591307486568449': 1}
1xtahli6vb,{'1030598677134565376': 1}
201,{'1030588672247320576': 1}
2016,{'1030578892946460672': 1}
2017,{'1030601133063065600': 2}
2018,{'1030561926550568960': 1}
2018combatir,{'1030587171365892101': 1}
2018n,{'1030598677134565376': 1}
2018ntv,{'1030600103965405186': 1}
2021,{'1030588173355823104': 1}
21notici,{'1030611033134690305': 1}
22rw4vx,{'1030601919990063104': 1}
2986,{'1030564617909690369': 1}
2sd,{'1030580216362659841': 1}
2vuwilxkjp,{'1030593672637829120': 1}
3100,{'1030612755265605634': 1}
3556luis,{'1030606616113045505': 1}
3aa3rhv2l,{'1030591444921266176': 1}
3c9685a078554e1,{'1030613643371663362': 1}
3ig9c9gpei,{'1030568766135001088': 1}
3mos,{'1030608906559602689': 1}
3pqsgudaq,{'1030600684566077442': 1}
3qd,{'1030572609061224448': 1}
3qttvdm1r,{'1030591005454680074': 1}
3uelzfktd,{'1030561006265806850': 1}
3wkhhsfd,{'1030593449370812416': 1}
49jmenrxw,{'1030617731102650368': 2}
4iy1h,{'1030593723221114880': 1}
4jx1p5,{'1030612481172013057': 1}
4lwinqzt,{'1030609696514863105': 1}
4mbwws,{'1030575478329884672': 1}
4phti7g,{'1030564326803996672': 1}
4ta,{'1030561534332698624': 1}
4wafu,{'1030604348018053120': 1}
5964148,{'1030612755265605634': 1}
5ahay7ybhc,{'1030580516578242560': 1}
5aps759d1,{'1030596527717265408': 1}
5g3udwfl,{'1030578901154705409': 1}
5gef3cpnv,{'1030574874815852544': 1}
5ll8t9e,{'1030610406191112192': 1}
5onfu8sf67,{'1030613909739384832': 1}
5weqjbc6,{'1030617509236486145': 1}
6012,{'1030617668263596032': 1}
6178v9glx,{'1030560465036996609': 1}
66xjhaes,{'1030608653450137600': 1}
6i2f1l48,{'1030614268486578177': 1}
6i9z2zjf,{'1030575083134304257': 1}
6jju,{'1030570266034954240': 1}
6jkmnu3u,{'1030604578704769026': 1}
6l5fjra0r,{'1030600419033137152': 1}
6mlqkqjkyv,{'1030606859336593408': 1}
6ro3kkwdvd,{'1030602262958288897': 1}
6t9igykgt,{'1030611304938172417': 1}
6xkjkunyy,{'1030599915846742021': 1}
73ny,{'1030566560941965312': 1}
75iw3qlva,{'1030600684566077442': 1}
78lhq6,{'1030562161549094912': 1}
7933,{'1030608228940492800': 1}
7ft9viv7,{'1030579792708624385': 1}
7kc,{'1030612281573482506': 1}
7oak2wu,{'1030607282227372032': 1}
7vgnlx,{'1030561612736868352': 1}
7wddvqdw,{'1030613643371663362': 1}
7xd,{'1030617660952899584': 1}
8014623,{'1030565071250968576': 1}
81z,{'1030597608891469825': 1}
8acno4t,{'1030567681953595392': 1}
8am,{'1030564924429398016': 1}
8i92xxds,{'1030596581190447104': 1}
8kf,{'1030582571535613952': 1}
8skrxvme,{'1030563913547612161': 1}
8szqfbqz55,{'1030613253687336961': 1}
8ud,{'1030573798372851712': 1}
8v2j1pxi4,{'1030580216362659841': 1}
8xjchz,{'1030564504172670977': 1}
926,{'1030566718391894016': 1}
9384xrbr1,{'1030579741793955841': 1}
9fifuj,{'1030584447157121024': 1}
9n1qqvs,{'1030566718391894016': 1}
9t7zsutvtz,{'1030575478329884672': 1}
9uzd,{'1030614450800406528': 1}
9vhidbzdu,{'1030560989031354369': 1}
9xt,{'1030562978029023235': 1}
9xtcw,{'1030589248490090497': 1}
abancay,{'1030575730789429249': 1}
abarnecheag,{'1030605026639659008': 1}
abog,{'1030571247292297223': 1}
abord,{'1030590457527578626': 1}
abuelit,{'1030561043469230080': 1}
acalor,{'1030566936445440001': 1}
acas,{'1030603361714929664': 1}
accioncolora,{'1030585510878760961': 1}
acciondeampar,{'1030587171365892101': 1}
accionpopul,{'1030585510878760961': 1}
accionpopularap,{'1030585510878760961': 1}
accionpopularp,{'1030585510878760961': 1}
acept,{'1030595675044630533': 1}
acerc,{'1030564219337498624': 1}
aclar,{'1030566718391894016': 1}
aclaracin,{'1030616631305809920': 1}
acompa,{'1030573547599605760': 1}
acos,{'1030566267940478977': 1}
acrioll,{'1030590240338137094': 1}
actitud,{'1030609366943186946': 1}
activ,{'1030573207248621569': 1}
actos,{'1030565975815598081': 1}
acus,{'1030561488744919041': 1}
adelantelim,{'1030560204390391808': 1}
adem,{'1030606616113045505': 1}
adems,{'1030563500601606145': 1}
adm,{'1030579741793955841': 1}
admir,{'1030566559331373056': 1}
adolf,{'1030560025708830720': 1}
agilic,{'1030600103965405186': 1}
agost,{'1030561926550568960': 1}
agradec,{'1030563962314809346': 1}
