word,frequencies
011,{'1030192051831427072': 1}
0404,{'1030198558681653248': 1}
04754194,{'1030200003665506306': 1}
07149072,{'1030229505431007232': 1}
0890,{'1030208242326986752': 1}
0bbeq3m,{'1030215157203562496': 1}
0bpll1gex3,{'1030246639854866432': 1}
0fkqba5r8,{'1030254775378604032': 1}
0gi3l81bfg,{'1030198700256178176': 1}
0iawa0uev,{'1030188606395232257': 1}
0rfflzwj4,{'1030257757172244480': 1}
0t8uoisghn,{'1030203583969587200': 1}
0w89tudb,{'1030218410762940418': 1}
100,{'1030223232111190017': 1}
1070,{'1030252602104205312': 1}
10dfcu,{'1030257757172244480': 1}
11c1fe41517546f,{'1030198700256178176': 1}
11rfak1,{'1030261512059936769': 1}
139uamnn,{'1030229505431007232': 1}
1483,{'1030258459684548613': 1}
14agdhyf,{'1030243592600793088': 1}
160,{'1030245531279392768': 1}
1965,{'1030240386835533824': 1}
1969,{'1030214208208732160': 1}
19798214,{'1030226743280455684': 1}
1982,{'1030203292943560704': 1}
199,{'1030226908666048513': 1}
1fcput,{'1030240386835533824': 1}
1l5q6,{'1030203272324370432': 1}
1llzet4j,{'1030203617570160640': 1}
1pft,{'1030204173369966592': 1}
1tl6v6dhg,{'1030235822312878080': 1}
1uxfqb0qd,{'1030240287073943552': 1}
2008,{'1030232633018601472': 1}
2016,{'1030215078099013632': 1}
2017,{'1030200003665506306': 1}
2018,{'1030201654275203077': 1}
2018n,{'1030235852545449985': 1}
2018ntv,{'1030237043782295557': 1}
2018pqsab,{'1030205803385511938': 1}
2144987,{'1030198472698421249': 1}
215,{'1030210235502419968': 1}
21cordeliam,{'1030204030939803655': 1}
21notici,{'1030202383454953475': 1}
2623,{'1030201654275203077': 1}
276,{'1030240386835533824': 1}
2hew8t,{'1030190938377908224': 1}
2irj3,{'1030188874574823424': 1}
2ngpc3nt,{'1030232065541722112': 1}
2r2rmbrpi,{'1030238766928207873': 1}
33m9fyd8,{'1030233915351592960': 1}
3ccrooby6v,{'1030215869991972864': 1}
3ecs,{'1030211952813977606': 1}
3hqm,{'1030189133505994753': 1}
3jia1d,{'1030257529723478016': 1}
3pkaouqy5h,{'1030189839851905024': 1}
3qpuqhisg4,{'1030203668891455490': 1}
3qttvdm1r,{'1030258833241923585': 1}
3whaorepjl,{'1030190883474423814': 1}
