word,frequencies
00268781,{'1046812246888906753': 1}
007,{'1046811739722059776': 1}
00vbu5af,{'1046817489869508608': 1}
011,{'1046815032787460096': 1}
01246267,{'1046818483613388801': 1}
01369992,{'1046813314217644032': 1}
02yqwok,{'1046819001911988224': 1}
03980908,{'1046819781922447360': 1}
0404,{'1046817394205888512': 1}
061214,{'1046817866798882816': 1}
07081924,{'1046821827283177472': 1}
09ga5qq,{'1046817011018473472': 1}
0bshmpy7v5,{'1046818179622850560': 1}
0dluwqeal2,{'1046811929749028865': 1}
0enme2xnrk,{'1046811804331102208': 1}
0f3sc6yog,{'1046816418606579712': 1}
0huot,{'1046817579225026566': 1}
0ihihkz3dt,{'1046821638938005504': 1}
0kov9w,{'1046819001911988224': 1}
0th,{'1046812229935534080': 1}
0twa,{'1046821572923809797': 1}
0yrqa,{'1046820405414125568': 1}
1000,{'1046815797300146177': 1}
103,{'1046818926666166274': 1}
11p,{'1046819712167026688': 1}
11pm,{'1046811621170040832': 1}
128,{'1046812460605485057': 1}
12uusiovk,{'1046819575856287745': 1}
1413,{'1046817577077493773': 1}
1483,{'1046813201361440769': 1}
1582017,{'1046815094141796352': 1}
159,{'1046812359984128004': 1}
15fg9aiqhj,{'1046813831002034176': 1}
165,{'1046818417586638848': 1}
192atw75i,{'1046817500925775878': 1}
19665,{'1046812246888906753': 1}
19811981,{'1046817500925775878': 1}
1988,{'1046811431235178499': 1}
199,{'1046817968313847810': 1}
1995,{'1046811611061800961': 1}
1buf0gf,{'1046817875661639681': 1}
1diw3vlot0,{'1046814351439659009': 1}
1er,{'1046820099662000137': 1}
1it7f9,{'1046816654213222400': 1}
1j267ds,{'1046813885154639873': 1}
1lc9osbk,{'1046814538966978562': 1}
1millon,{'1046819848376991745': 1}
1mytubr,{'1046814068630343681': 1}
1njbgrtf27,{'1046813636885446657': 1}
1o1s656wj,{'1046813818981167105': 1}
1o8cudbek,{'1046820601380446211': 1}
1qxy8v,{'1046814548907511810': 1}
1titculxk,{'1046814343868948487': 1}
1vqv5e,{'1046819677178089472': 1}
1w5la0v,{'1046815674352488449': 1}
1yishg,{'1046814254907760640': 1}
1ynsew,{'1046813520992632832': 1}
200,{'1046815306658861056': 1}
2006,{'1046819779108069377': 1}
2008,{'1046816072752672768': 2}
2012,{'1046812518142922754': 1}
2016,{'1046816027626143745': 2}
2017,{'1046818941279096832': 1}
2018,{'1046811400033763329': 1}
2018w7jzxboakrktwitt,{'1046814908288045057': 1}
20find,{'1046814636069330945': 1}
21notici,{'1046813184462606336': 1}
2290,{'1046814231801290753': 1}
2323,{'1046818785758523394': 1}
234,{'1046819471225180162': 1}
2406jyadpz,{'1046819151501807617': 1}
24z89mjduu,{'1046816938331176960': 1}
2bflo,{'1046818510637346816': 1}
2do,{'1046820099662000137': 1}
2ff7e4,{'1046817981710434305': 1}
2ig9v,{'1046817357308530688': 1}
2iml9,{'1046815611651858432': 1}
2ipvdmzvc,{'1046811408804073473': 1}
2ngb6zwi6,{'1046811400033763329': 1}
2nuevosmetropolitan,{'1046816473585516546': 1}
2tbhsz5mo,{'1046820764178173953': 1}
3000,{'1046818926666166274': 1}
33bb,{'1046817754739826689': 1}
360,{'1046817481950605312': 1}
3691359,{'1046812414652678145': 1}
39mzd,{'1046817579225026566': 1}
3ajjjff3g,{'1046817825061404672': 1}
3cmtg,{'1046814899454857216': 1}
3do7reryn,{'1046816838867390464': 1}
3ehd,{'1046817615870660610': 1}
3em268sms,{'1046811621170040832': 1}
3er,{'1046818343502721030': 1}
3lcalderon,{'1046818160253554689': 1}
3tpdhtkcad,{'1046821721108615169': 1}
3xw,{'1046813749880016896': 1}
400,{'1046813236237090816': 1}
4akypkxug0,{'1046818636873302016': 1}
4anquukxyd,{'1046818355162886146': 1}
4at,{'1046820099662000137': 1}
4golp,{'1046811804331102208': 1}
4hgva,{'1046821333399683072': 1}
4lrsp5p7b,{'1046819650535919616': 1}
4rawtm,{'1046818255351033856': 1}
4to,{'1046814423741075458': 1}
4xkrbjb,{'1046819886452953088': 1}
4zvadbud7,{'1046815426599178240': 1}
4zw,{'1046820004052815873': 1}
5044984,{'1046812136293519360': 1}
58i,{'1046817368536764417': 1}
5988031,{'1046811970555588609': 1}
5bwz,{'1046821194173992960': 1}
5bzt97kpov,{'1046821647347580929': 1}
5ef5bjhpdb,{'1046821211651629057': 1}
5fv2,{'1046815476305874945': 1}
5k3t85ayl,{'1046813488465805318': 1}
5rdpq,{'1046812712993525761': 1}
5sm6v,{'1046821475032948736': 1}
5zms9cpzag,{'1046820442772791296': 1}
600,{'1046814406657683463': 1}
62iowd,{'1046811572847497216': 1}
64gmgj,{'1046817206179389440': 1}
6b59vc6s0w,{'1046818380618092544': 1}
6di,{'1046813231652773888': 1}
6fzd6,{'1046813913797550080': 1}
6gt7,{'1046817766873927680': 1}
6i0k,{'1046814392258584576': 1}
6iwfnlb5dm,{'1046817600993415168': 1}
6ppm,{'1046816534331609088': 1}
6r0sx7zvt,{'1046812560597684224': 1}
6raq8,{'1046814707930288128': 1}
6srzjhcifk,{'1046817381895602176': 1}
6wep3yut,{'1046813272345853955': 1}
7004055,{'1046818854654099456': 1}
7308174,{'1046821859080179712': 1}
777,{'1046813940670496773': 1}
7800,{'1046818645492596736': 1}
78hok,{'1046816186233757696': 1}
7983979,{'1046812306288660481': 1}
7fflp4ifs8,{'1046818412637442051': 1}
7h4stx6bm,{'1046815568245006336': 1}
7il0gstcj,{'1046817629128871938': 1}
7j8s1wqnh,{'1046818242621317121': 1}
7kazyiqr,{'1046811660038688770': 1}
7lgzbj,{'1046818645492596736': 1}
7lhhkdigt5,{'1046820778669473798': 1}
7lkh,{'1046812602691715077': 1}
7oysxjwt2,{'1046817101590224897': 1}
7pqd,{'1046819685164101632': 1}
7pvnxtn,{'1046818061301501953': 1}
7tydq,{'1046812734896197632': 1}
7zbt7,{'1046815059735920641': 1}
8bwpx1y,{'1046820464247607296': 1}
8eisgp,{'1046817169714151424': 1}
8scv8j4,{'1046815233564663809': 1}
8tgq8hku,{'1046814908288045057': 1}
