word,frequencies
01369992,{'1045306135874588673': 1}
0209,{'1045311788965916673': 1}
03ziu0unof,{'1045305976436477952': 1}
04102018,{'1045304536049602561': 1}
04dq,{'1045308946481917953': 1}
051,{'1045306663232778241': 1}
0ehcjt,{'1045314833653133312': 1}
0hkwseft,{'1045314473056186374': 1}
0nsgnlsyf,{'1045307180356956160': 1}
0o9cuvigvn,{'1045306806225063936': 1}
0svtfwzwr,{'1045305864859635714': 1}
0ue,{'1045310151740264448': 1}
0vdbgb9vr,{'1045312164859445254': 1}
100,{'1045307405851119616': 1}
102oy39g,{'1045307540001705985': 1}
104,{'1045310647171510272': 1}
1047,{'1045309131874340865': 1}
10jc,{'1045315720735838208': 1}
1234,{'1045317765190569985': 1}
1408,{'1045311616110252032': 1}
143,{'1045304072025370624': 2}
148,{'1045317153279430656': 1}
15gzy9shm,{'1045306993781673984': 1}
15iu,{'1045314976926355456': 1}
170jc3eelz,{'1045314163629797376': 1}
1976,{'1045304536049602561': 1}
1977,{'1045316600008724480': 1}
1988,{'1045307791496359936': 1}
1bbrynlkf,{'1045316181798850560': 1}
1dori,{'1045310406661754880': 1}
1er,{'1045305854256283648': 1}
1gqfnos6x7,{'1045309513442742273': 1}
1ii7prgcp4,{'1045304298505146368': 1}
1khl8pg,{'1045309636876939264': 1}
1renz,{'1045310784975319041': 1}
1renzoreggiard,{'1045306129432162304': 1}
1ro,{'1045316902489329666': 1}
1rourresti,{'1045310393671987200': 1}
1sfgzjerff,{'1045304232184885248': 1}
1zivahedc,{'1045305175903260674': 1}
2009,{'1045309002337439744': 1}
2015,{'1045312264079912961': 1}
2018,{'1045304143970267136': 1}
2018n,{'1045306152714743813': 1}
2019,{'1045315858359341056': 1}
212,{'1045304829512495105': 1}
21notici,{'1045304520778108929': 1}
242,{'1045313021231411200': 1}
270918,{'1045305864859635714': 1}
28robles7,{'1045317261991596032': 1}
29pif6nxhv,{'1045316093592637442': 1}
2ap,{'1045310972657913856': 1}
2bpshztcw8,{'1045314550168506369': 1}
2c4lb,{'1045305559606538243': 1}
2c4lb1amip,{'1045305171419557888': 1}
2chbeopq1v,{'1045315997899665408': 1}
2d8,{'1045309961792888832': 1}
2da,{'1045309284400209926': 1}
2danielurresti1,{'1045306129432162304': 1}
2do,{'1045316902489329666': 1}
2doy,{'1045310393671987200': 1}
2f7t4tic,{'1045316329048346625': 1}
2gifjo2jjn,{'1045310972657913856': 1}
2hge3,{'1045315703987982336': 1}
2k3xc5iai,{'1045312549892370432': 1}
2llb,{'1045307017685086209': 1}
2pohyq3,{'1045312544431382528': 1}
2pv8kwv,{'1045316590366003208': 1}
2rg4kkg0ox,{'1045312427867480064': 1}
2sk6ycqy,{'1045305525339136001': 1}
2wfifj,{'1045306855994593280': 1}
3000,{'1045305709431271424': 1}
30k,{'1045314789646495744': 1}
3181270,{'1045307507357478912': 1}
3679704,{'1045314416336666625': 1}
