word,frequencies
00268781,{'1045116041322475521': 1}
0209,{'1045114127482589185': 1}
0214,{'1045106938378416129': 1}
04f,{'1045120689005580288': 1}
08q6zr2dg,{'1045108326927929344': 1}
099jhlbm,{'1045112686290366464': 1}
0bkxb,{'1045112835028787200': 1}
0iesi0xl,{'1045110465003696134': 1}
0iuuuyvh,{'1045110593320103937': 1}
0lb7wsb,{'1045121596057239552': 1}
11ochavez,{'1045119178007547905': 1}
11wpfq3c,{'1045119779202387968': 1}
1203,{'1045116045512634370': 1}
1509,{'1045121191919472640': 1}
181,{'1045108428891451392': 1}
1921,{'1045120356447637504': 1}
1924,{'1045107077646086148': 1}
1956,{'1045109580974485504': 1}
1965,{'1045123487571087360': 1}
1967,{'1045122036958470146': 1}
1982,{'1045115679467360257': 1}
1988,{'1045117090460565504': 1}
1bpzhgkg,{'1045121929026441216': 1}
1cjffr1k,{'1045119898005966848': 1}
1dd0frcuq,{'1045113194526773250': 1}
1dr5klrp,{'1045114127482589185': 1}
1erdebatedigitalelectoral,{'1045119648910508033': 1}
1eykem7,{'1045122663893671936': 1}
1hygsk,{'1045121749162094592': 1}
1l2fv,{'1045110761557757953': 1}
1mtoenph,{'1045108258321489920': 1}
1tyn0dqle,{'1045114531691876353': 1}
1v7aet,{'1045107786747654144': 1}
201185,{'1045103353036984320': 1}
2012,{'1045118686967865344': 1}
2015,{'1045106484949000193': 1}
2016,{'1045104229000581120': 1}
2017,{'1045115055308754945': 1}
2018,{'1045103365825417216': 1}
2040,{'1045116881345146881': 1}
21cordeliam,{'1045109257102917634': 1}
21notici,{'1045103300197183488': 1}
221,{'1045115473115971584': 1}
2702,{'1045105028472680452': 1}
28robles7,{'1045109799711625217': 1}
29ep,{'1045106423049408515': 1}
2bba3cla,{'1045106525897920512': 1}
2bwuptp8dk,{'1045107865701294080': 1}
2do,{'1045113488488747008': 1}
2fribsgbjf,{'1045122883767488512': 1}
2jz2jlk,{'1045118574061383680': 1}
2migjyalp,{'1045107795987746818': 1}
2qmzpotwzt,{'1045103961240489984': 1}
2qtfcyr,{'1045114906964627456': 1}
2tkjywal,{'1045111317101760513': 1}
2vyj7sf,{'1045114294923395072': 1}
2wfifj,{'1045105809586376705': 1}
300,{'1045104604093059072': 1}
32uz28,{'1045114622678831104': 1}
3679704,{'1045108875505143810': 1}
3719379,{'1045116336391819265': 1}
3er,{'1045113488488747008': 1}
3khf2gv2,{'1045103413153943552': 1}
3lgodpw,{'1045123631020478465': 1}
3nel,{'1045113549046132736': 1}
3odjz4xn,{'1045109129344430082': 1}
3qpbnz,{'1045104958281064448': 1}
3vshvefkm,{'1045122215321243648': 1}
3xu8yytnmh,{'1045117920781762562': 1}
3zc,{'1045115938591379458': 1}
3zcopqmkm,{'1045122045565181953': 1}
42lypjt,{'1045110438126661632': 1}
4969058,{'1045119531805560833': 1}
4jfuxygt8i,{'1045108145822068738': 1}
4pesp2yewq,{'1045116145475485698': 1}
4su,{'1045119030976229376': 1}
4vrgpzb,{'1045108320665767936': 1}
4wyrywt,{'1045108875505143810': 1}
4zgaxl,{'1045106610555822080': 1}
4zs7rwaf,{'1045116459301638146': 1}
500,{'1045104922050658306': 1}
544,{'1045109029633249281': 1}
5964148,{'1045108875505143810': 1}
5aapvxv,{'1045117753345134594': 1}
5adq8n,{'1045110970341871616': 1}
5jv0jgm0,{'1045117933125607424': 1}
5oc,{'1045109035215867904': 1}
5re,{'1045117875948802048': 1}
5rfkx,{'1045104379135754240': 1}
5sslb,{'1045119704837378048': 1}
5x00p7oz,{'1045116461608579072': 1}
615epud,{'1045117954877263874': 1}
61pcurk,{'1045120195084341248': 1}
6235898,{'1045108442028011521': 1}
6722481,{'1045117186795339776': 1}
67ozvjt0dg,{'1045117821439684608': 1}
6ahw,{'1045119473127239680': 1}
6d5,{'1045106759176781824': 1}
6d6nn2,{'1045117513158332417': 1}
6e4kilwvwu,{'1045111313431744513': 1}
6hjv8wo,{'1045104171169587200': 1}
6iknuqrrii,{'1045104023093891073': 1}
6kt9,{'1045113338278088707': 1}
6p4ctkd4d,{'1045109223892426758': 1}
6pm,{'1045120535573737472': 1}
6qgopgdk,{'1045119017923547137': 1}
6sggxomjnn,{'1045109698897358848': 1}
6spn3a,{'1045113933802217475': 1}
