word,frequencies
000,{'1045177064087859201': 2}
0209,{'1045179832148140032': 1}
099jhlbm,{'1045180769180831744': 1}
0cggc4ds,{'1045207233443897344': 1}
0jzjq4si,{'1045191144357941248': 1}
0mv3psnfwx,{'1045180959002365952': 1}
0n7fo8gw,{'1045204516545728513': 1}
0x8dbaxcql,{'1045207241480163328': 1}
100,{'1045185550708350976': 1}
10wiue6,{'1045179575205015552': 1}
11bp4jycoc,{'1045181345184587776': 1}
12andyzp,{'1045266010553626624': 1}
137,{'1045238769765568512': 1}
141,{'1045271750672601088': 1}
1413,{'1045184820257722370': 1}
143,{'1045254610619977728': 2}
147,{'1045271750672601088': 1}
150,{'1045228214040195072': 1}
157,{'1045238769765568512': 1}
159,{'1045224566308646912': 1}
182,{'1045204115255685120': 1}
187,{'1045267185604722691': 1}
1901,{'1045242242489884672': 1}
191,{'1045267185604722691': 1}
1967,{'1045178661362700288': 1}
197760,{'1045183269116022784': 1}
1985,{'1045200387848847360': 1}
1ah0vdcpp,{'1045270369861595137': 1}
1eykem7,{'1045204099371864064': 1}
1hnqdryp,{'1045183002660229121': 1}
1mrvobn2,{'1045269290482651136': 1}
1renz,{'1045254610619977728': 1}
1sbumqrnmb,{'1045203844777611264': 1}
1yaxzwhcx,{'1033939374151544832': 1}
200,{'1045218960621350912': 1}
2000,{'1045191788598882305': 1}
2009,{'1045246943230906369': 1}
201185,{'1045186030733791232': 1}
2016,{'1045189481152827392': 1}
2018,{'1045180667775127552': 1}
2021peru,{'1045204286651523072': 1}
2152528,{'1045223385138163712': 1}
21notici,{'1033939374151544832': 1}
221,{'1045272489826365441': 1}
24h,{'1045186664077963264': 1}
259i0fkp,{'1045180227285131266': 1}
260918,{'1045272424995082241': 1}
27dxy9,{'1045272946187669504': 1}
28bhuxphj,{'1045204115255685120': 1}
28robles7,{'1045202979148697600': 1}
2do,{'1045177064087859201': 1}
2km,{'1045269500860518405': 1}
2mahu,{'1045266194813587456': 1}
2pntc,{'1045207237336158209': 1}
2rfqlxtvk,{'1045242974316171264': 1}
2smfk2u,{'1045271682544537600': 1}
2tj2pan,{'1045271008603754496': 1}
2vdrki,{'1045195877462278144': 1}
359,{'1033935008925401088': 1}
360,{'1045180044589633536': 1}
3d6hiw,{'1045213121378504704': 1}
3er,{'1045272893888888832': 1}
3hx85iki,{'1045203942118952961': 1}
3khf2gv2,{'1045193257163128832': 1}
