word,frequencies
0001,{'1045431085805580294': 1}
00268781,{'1045436895826792448': 1}
00507278,{'1045445416014278656': 1}
01181494,{'1045436679266406400': 1}
0404,{'1045428613041061888': 1}
051,{'1045442244868755456': 1}
07jvmbcyjp,{'1045446169063837696': 1}
0jiasmyuor,{'1045433092649963520': 1}
0kgoonz,{'1045427810318393344': 1}
0kuq57y3gy,{'1045445743719452673': 1}
0lnyxr3ka8,{'1045432653351022592': 1}
0mov6,{'1045430698818064384': 1}
0ng44y0tvq,{'1045433885746745344': 1}
0oddku093,{'1045432037144973312': 1}
0scvcj,{'1045436437884280832': 1}
0xmjm1k53l,{'1045439041435570176': 1}
0xosj0bcfd,{'1045428769538871299': 1}
0yxhqdsmsx,{'1045437667809341446': 1}
0yzzfu,{'1045436851064991744': 1}
1000,{'1045427472735645696': 1}
111222,{'1045427946180227072': 1}
12a,{'1045440447726768128': 1}
12j9d9,{'1045431186036846592': 1}
143,{'1045433502974586880': 1}
16091959,{'1045430778509680640': 1}
187,{'1045435121892052994': 1}
1901,{'1045430089410842625': 1}
191,{'1045435121892052994': 1}
1950,{'1045437561097850880': 1}
1956,{'1045436895826792448': 1}
1979,{'1045443668830769152': 1}
1988,{'1045428221909577728': 1}
1er,{'1045434528997797891': 1}
1h1embs5,{'1045436618226757632': 1}
1hd,{'1045433092649963520': 1}
1iawp,{'1045427723777314816': 1}
1rf,{'1045446438560436224': 1}
1rzz6qo,{'1045432900999475200': 1}
1sfgzjerff,{'1045429421602222080': 1}
1tdw1rv4j,{'1045430564914958338': 1}
1wnvx84zfq,{'1045435896076660736': 1}
1xv,{'1045426970786451457': 1}
2000,{'1045428133053247488': 1}
2007,{'1045445231947145216': 1}
2011ser,{'1045436580800933888': 1}
2014,{'1045443866017648643': 1}
2016,{'1045429843033300994': 1}
2017,{'1045437054740574208': 1}
2018,{'1045429406569836544': 1}
2020,{'1045429962566762496': 1}
21cordeliam,{'1045437271300853761': 1}
21notici,{'1045425987268341761': 1}
22ewr4,{'1045432900999475200': 1}
27mb,{'1045435285260185600': 1}
2918,{'1045434189921878017': 1}
2attvp,{'1045436693342490624': 1}
2da,{'1045431613134458883': 1}
2pohyq3,{'1045438909415673856': 1}
2puo9m,{'1045431634709893122': 1}
2q4tx2gim,{'1045446220775399425': 1}
2spsog0,{'1045428146743496704': 1}
2yb7dvtz,{'1045436566393561088': 1}
2zda3,{'1045439535411277824': 1}
330pm,{'1045426357776379906': 1}
33jgaqfgnd,{'1045443929796202502': 1}
3525645,{'1045436478296395777': 1}
3556luis,{'1045440844176785409': 1}
35vclrphlo,{'1045433939840704512': 1}
3980446,{'1045426373987368961': 1}
