word,frequencies
00be,{'1034122323140456449': 1}
0309,{'1034165568562180098': 1}
050495,{'1034118111635628033': 1}
0578n,{'1034181935331991557': 1}
0890,{'1034162769011122177': 1}
08ajkcnehp,{'1034120255822594049': 1}
08rb,{'1034144530268934145': 1}
0bvotyrmc3,{'1034150701394481152': 1}
0cpzqwyi5,{'1034110094982766594': 1}
0eeo0qnzlr,{'1034145758000369664': 1}
0em,{'1034179556633141248': 1}
0eoudrnp,{'1034113085840281602': 1}
0l7bijrs2i,{'1034120504817446912': 1}
0mp,{'1034154920092393473': 1}
0pf,{'1034140520333893632': 1}
0rexp0litic0,{'1034109841558646790': 1}
0spkor,{'1034145843715162113': 1}
0tp2u1yvay,{'1034110624899457024': 1}
0wglbhd1gthttpstcono0wglbhd1ltagtltpgtampmdash,{'1034149858595295232': 1}
1015,{'1034159595827150850': 1}
1017,{'1034140520333893632': 1}
1047,{'1034149516734283777': 1}
110,{'1034142549898919936': 1}
111lesly,{'1034121503711866880': 1}
116,{'1034109577925742592': 1}
116las,{'1034155175198515200': 1}
1190,{'1034115916668256258': 1}
11pm,{'1034141486718304256': 1}
123,{'1034141413334818816': 1}
12wnet83bj,{'1034176558280450048': 1}
136ksej,{'1034112488520933376': 1}
159,{'1034155175198515200': 1}
16jj7urkl5,{'1034118628684296192': 1}
17449319,{'1034115916668256258': 2}
1913 1609195,{'1034132277687738368': 1}
1956,{'1034121315622559744': 1}
1965,{'1034175804517900290': 1}
1976,{'1034130780916789249': 1}
1989,{'1034172844446494720': 1}
199,{'1034157278453219328': 1}
1995,{'1034123937985318913': 1}
1ag3d67b,{'1034175190391971842': 1}
1c7,{'1034111510157701120': 1}
1hu06xmtk,{'1034181544016011270': 1}
1idhitmu,{'1034174048874516482': 1}
1jsp0ajocr,{'1034121315622559744': 1}
1nclm,{'1034154620682207233': 1}
1on6xbx,{'1034123468676247552': 1}
1t2ktsk,{'1034112211373973504': 1}
1vnxtui,{'1034111134012465152': 1}
1wnqyia7j,{'1034120110187966464': 1}
1y02gnkg55,{'1034125951620276224': 1}
2006,{'1034109978150354949': 1}
2012,{'1034173207744532480': 1}
2014,{'1034140971464880129': 1}
2016,{'1034127149920206851': 1}
2018,{'1034120255822594049': 1}
2018ltagtltblockquotegt,{'1034149858595295232': 1}
2019,{'1034160090209832960': 1}
2019202,{'1034134914722144257': 1}
2022,{'1034160090209832960': 1}
2025,{'1034168102404145154': 1}
210,{'1034135971321794562': 1}
2106954,{'1034122423522799616': 1}
21gbl,{'1034175842304311296': 1}
21notici,{'1034140464256114688': 1}
24horastv,{'1034140953983033344': 1}
2504,{'1034115355554312196': 1}
250818,{'1034175190391971842': 1}
25y26,{'1034109807588982784': 1}
2612170,{'1034109906432008192': 1}
26h1faogl,{'1034178733735694336': 1}
2767773,{'1034122550106877952': 1}
27ag,{'1034123692043894784': 1}
2881096,{'1034140520333893632': 1}
2975625,{'1034156116555517953': 1}
2ab7nh,{'1034122990101975045': 1}
2dfb2y1x,{'1034131836031533056': 1}
2do,{'1034109807588982784': 1}
2drfuognv,{'1034128464704618498': 1}
2flpq,{'1034138596826144774': 1}
2ml3m,{'1034133487891243008': 1}
2molj,{'1034136228617248768': 1}
2mrava52,{'1034148241812742144': 1}
2z0qkm57bz,{'1034110514652168192': 1}
30zbxtyi,{'1034157436435918850': 1}
33erf85inv,{'1034146421237325826': 1}
3450033,{'1034160090209832960': 1}
35ff3emd3,{'1034133844574851074': 1}
36bcbidek,{'1034129585200357376': 1}
387nakdqyq,{'1034138903765241866': 1}
3893749,{'1034171753675870208': 1}
3ayzhszd,{'1034145911256084480': 1}
3dvkhzdcv,{'1034112603893579776': 1}
3ey57m,{'1034179548781469697': 1}
3fvuqnlu,{'1034113734648770560': 1}
3gaqmkcxxr,{'1034171666929266688': 1}
3gfgkeyr,{'1034148337568690177': 1}
3guc059gz4,{'1034142004198957058': 1}
3h1w,{'1034173975490912261': 1}
3hmhkk,{'1034115920233410560': 1}
3if01dld,{'1034182753581973504': 1}
3inbubab61,{'1034131169036718081': 1}
3jxhx1epph,{'1034180445347504128': 1}
3mlovubnm,{'1034172844446494720': 1}
3mtwqs4ky,{'1034117051974082561': 1}
3ofkihypsh,{'1034140464121872385': 1}
3ouqg8wfpu,{'1034126713536446464': 1}
40ureqfu,{'1034127149920206851': 1}
42resgwol,{'1034123468676247552': 1}
4387174,{'1034182572153233409': 1}
43i,{'1034180909661138945': 1}
46xaoxe0r,{'1034113186805346309': 1}
48xddv5wd,{'1034123725371830275': 1}
4969058,{'1034132128903122944': 1}
4bz7c7,{'1034144888588304385': 1}
4eyhyr,{'1034142272735137792': 1}
4pf8hm3t,{'1034151674921844739': 1}
4rf,{'1034148225048109057': 1}
4t1rgmwd,{'1034179761625542656': 1}
4u79bf71l,{'1034112692510969857': 1}
4ubofhmx,{'1034140995544403968': 1}
4vk,{'1034136228617248768': 1}
4x8sj6ls,{'1034149369807872000': 1}
4zlwj,{'1034142272735137792': 1}
52qeptooat,{'1034124026434801665': 1}
5320368,{'1034172170765852679': 1}
58nppkn2so,{'1034149079444533258': 1}
5atbrwr,{'1034178994218979335': 1}
5bmca,{'1034114038437961729': 1}
5daruosst5,{'1034144093654409221': 1}
5ds6afpb,{'1034123906020454400': 1}
5eshhntau,{'1034109819421163520': 1}
5fdc0jtznp,{'1034158420465725440': 1}
5hcwrjq,{'1034148790674939905': 1}
5heyl8,{'1034181068511948803': 1}
5imc7kgt27,{'1034149858595295232': 1}
5n7,{'1034182247899975680': 1}
5sipll9svp,{'1034152639011930118': 1}
5u8uvv,{'1034121673820315649': 1}
5x1sol,{'1034164786852974592': 1}
5xvovkaxb,{'1034115617006084096': 1}
6294279,{'1034137434664120326': 1}
64bsfy,{'1034151315243458567': 1}
67ikgadjlu,{'1034112488520933376': 1}
692tmpfv9a,{'1034121545227153408': 1}
6aq3z4cxqz,{'1034169957330956290': 1}
6e1jxsw,{'1034179081120768001': 1}
6gcto1lg,{'1034117092423938049': 1}
6rjw,{'1034153435648516096': 1}
6truor,{'1034119093614530560': 1}
6vbwm4h,{'1034182288265891842': 1}
6wgwscyr,{'1034127836561465345': 1}
720,{'1034172034799095808': 1}
7222,{'1034114851155726339': 1}
72rl6tzs,{'1034177214298894336': 1}
794,{'1034126255401168896': 1}
7a9uko3,{'1034132269554905094': 1}
7agzlbaf,{'1034138596826144774': 1}
7ffhyygvl,{'1034171666929266688': 1}
7fqqe,{'1034111478197039104': 1}
7hb8wkk,{'1034152336845955074': 1}
7hs6cx4,{'1034137203390197760': 1}
7lwi9k6u45,{'1034178393783369728': 1}
7n8t04cpog,{'1034115920233410560': 1}
7pizzm2e7h,{'1034115916668256258': 1}
7s8plvim,{'1034137194125041664': 1}
7sx9e8ya27,{'1034165054869057536': 1}
7yqjekhgof,{'1034123195006283776': 1}
802,{'1034132277687738368': 1}
86wld,{'1034138903765241866': 1}
8gtltscriptgt,{'1034149858595295232': 1}
8hdqriib,{'1034163196893061121': 1}
8ih,{'1034129430287925254': 1}
8lxkk6td,{'1034174957264297985': 1}
8mbefewtd,{'1034127882254249985': 1}
8rhet9ln,{'1034157185226469381': 1}
8svnglp,{'1034179610274095104': 1}
8vesljdp,{'1034143526769111042': 1}
8x1krk9c,{'1034122903959285765': 1}
8z1cfg6,{'1034126693160628225': 1}
8zn8edwch,{'1034142096884723712': 1}
945gj2j,{'1034153979696041985': 1}
967,{'1034109976543985665': 1}
9850013,{'1034160090209832960': 1}
98ur45xubs,{'1034153102180405248': 1}
9b65tn,{'1034122634009735168': 1}
9cb0,{'1034150284434591745': 1}
9dxfrqjuq,{'1034149858595295232': 1}
9hd,{'1034112591071793153': 1}
9hrcnfhgf,{'1034128015637327872': 1}
9jeoc9,{'1034136530602913793': 1}
9jsyllzb,{'1034148576362995712': 1}
9kjsmkzd,{'1034172628976713730': 1}
9mlwod,{'1034135590567124993': 1}
9mtyowjjt,{'1034164322824609792': 1}
9oqt,{'1034122107414818817': 1}
9s3ipmz,{'1034159076576378880': 1}
9sh0yic5p,{'1034182536530944006': 1}
9t3ayj,{'1034129782483693569': 1}
9tk0suukij,{'1034112499870851073': 1}
9tnctvf7r,{'1034113074146541568': 1}
9z8at1teuj,{'1034151718081253376': 1}
9zjlhydkop,{'1034122721049956353': 1}
abandon,{'1034177419870187521': 1}
abiert,{'1034170416179421184': 1}
ablandosinh,{'1034120797282070529': 1}
abog,{'1034171198962380808': 1}
abraz,{'1034180538704244736': 1}
abril,{'1034163751992401920': 1}
abriri,{'1034137209945907200': 1}
abrum,{'1034129782483693569': 1}
absolut,{'1034168102404145154': 1}
absurd,{'1034121673820315649': 1}
abuel,{'1034137434664120326': 1}
aburr,{'1034168102404145154': 1}
abus,{'1034165055892475904': 1}
acab,{'1034110422180343809': 1}
acas,{'1034116145685704705': 1}
accc,{'1034135734079377408': 1}
acced,{'1034113842048065542': 1}
accion,{'1034137357518360577': 1}
acept,{'1034131231166922752': 1}
aclaracin,{'1034115107209531396': 1}
acomplej,{'1034121982852386816': 1}
aconcaguamigr,{'1034114851155726339': 1}
acordb,{'1034165206480576512': 1}
acordmon,{'1034115355554312196': 1}
actitud,{'1034146875283304448': 1}
activ,{'1034161047844868096': 1}
actor,{'1034138596826144774': 1}
actos,{'1034110422180343809': 1}
actual,{'1034110944409001985': 1}
acuell,{'1034115916668256258': 1}
acuerd,{'1034111234419908609': 1}
acusacin,{'1034110256048160770': 1}
acusndol,{'1034151920380899328': 1}
adamxev,{'1034175469141340160': 1}
adecu,{'1034146875283304448': 1}
adel,{'1034137209945907200': 1}
adems,{'1034123723832549379': 1}
adept,{'1034123602185146369': 1}
adis,{'1034141010304139264': 1}
adjet,{'1034174390597038085': 1}
admir,{'1034136860724015104': 1}
ador,{'1034113643657551872': 1}
afect,{'1034115107209531396': 1}
afirm,{'1034180073916706816': 1}
afortun,{'1034141010304139264': 1}
agarr,{'1034121545227153408': 1}
agost,{'1034109807588982784': 1}
agradec,{'1034151205356953602': 1}
agred,{'1034154920092393473': 1}
agresin,{'1034112603893579776': 1}
agudel,{'1034133844574851074': 1}
aguil,{'1034178733735694336': 1}
ahi,{'1034121545227153408': 1}
ahor,{'1034120497108340736': 1}
air,{'1034172034799095808': 1}
ajen,{'1034132128903122944': 1}
al3ksys,{'1034109841558646790': 1}
ala,{'1034113085840281602': 1}
alan,{'1034160693216464896': 1}
alangarciaperu,{'1034121946970112000': 1}
alask,{'1034122423522799616': 1}
albert,{'1034127183835553792': 1}
albertcordovalu,{'1034114208789684224': 1}
alborot,{'1034115540980256768': 1}
alcahuet,{'1034181292173275138': 1}
alcaid,{'1034122757582331904': 1}
alcald,{'1034110438634598406': 1}
alcaldes,{'1034111744409522177': 1}
alcaldi,{'1034123692043894784': 1}
aldom,{'1034115355554312196': 1}
alej,{'1034112692510969857': 1}
alejamendoz,{'1034113806660759553': 1}
alejandropucci,{'1034128944818278400': 1}
alekimi,{'1034133694330462209': 1}
alexam,{'1034172170765852679': 1}
alfil,{'1034122080785182720': 1}
alfonsoriverac,{'1034135044758151173': 1}
alfred,{'1034136805011013633': 1}
alfredomtorr,{'1034110931243069440': 1}
alfreskesquivel,{'1034133487891243008': 1}
algn,{'1034114208789684224': 1}
algui,{'1034135804631760898': 1}
algun,{'1034114208789684224': 1}
ali,{'1034172170765852679': 1}
alinavasquez,{'1034177562434514946': 1}
all,{'1034118651484545024': 1}
alleg,{'1034180538704244736': 1}
alma,{'1034172330120044544': 1}
alonsozig,{'1034147568035553280': 1}
alsaci,{'1034118607842762758': 1}
altavozp,{'1034166409163563009': 1}
altern,{'1034144093654409221': 1}
alto,{'1034113842048065542': 1}
altur,{'1034109841558646790': 1}
alvarez,{'1034110256048160770': 1}
alvarezrodrich,{'1034127190944894976': 1}
alvgutierrezcu,{'1034136860724015104': 1}
aman,{'1034137209945907200': 1}
ambos,{'1034140541565300736': 1}
ambul,{'1034124867740815365': 1}
americatvperu,{'1034124184669052928': 1}
amerinoreyn,{'1034120504817446912': 1}
amig,{'1034114868838903814': 1}
amo,{'1034121264078745600': 1}
amrit,{'1034180955571978240': 1}
analiz,{'1034160207859990528': 1}
analizar,{'1034122476408774656': 1}
ancajimajorg,{'1034110422180343809': 1}
anda,{'1034110690586492928': 1}
andar,{'1034134401934868482': 1}
ando,{'1034161047844868096': 1}
andoenp,{'1034113643657551872': 1}
anemi,{'1034111004920229889': 1}
angam,{'1034155789701791744': 1}
anlisis,{'1034109807588982784': 1}
anniec,{'1034144020220588032': 1}
anot,{'1034133844574851074': 1}
antecedent,{'1034134977754087425': 1}
anti,{'1034128111980433411': 1}
antivenezolan,{'1034110549079085056': 1}
anul,{'1034111004920229889': 1}
anunci,{'1034110340437630976': 1}
aooy,{'1034110422180343809': 1}
aos,{'1034110514652168192': 1}
aparec,{'1034113186805346309': 1}
aparient,{'1034131231166922752': 1}
apell,{'1034122813714694144': 1}
api,{'1034124311102214144': 1}
aplaud,{'1034113128366190592': 1}
apoy,{'1034111234419908609': 1}
apoyamosaunqu,{'1034154637216149504': 1}
aprobacin,{'1034111429169885185': 1}
aprofujimor,{'1034130902971047936': 1}
aprovech,{'1034132168476446720': 1}
apta,{'1034155808391618562': 1}
aqu,{'1034178733735694336': 1}
aquell,{'1034130767109140481': 1}
aqui,{'1034155808391618562': 2}
arbitri,{'1034177419870187521': 1}
archivoestadi,{'1034122323140456449': 1}
argument,{'1034144529568419840': 1}
ari,{'1034149858595295232': 1}
arianalir,{'1034110549079085056': 1}
arman,{'1034130226723397637': 1}
arquer,{'1034119703193690112': 1}
artcul,{'1034154620682207233': 1}
articul,{'1034137357518360577': 1}
artur,{'1034136805011013633': 1}
asegur,{'1034113842048065542': 1}
asesin,{'1034128839415406595': 1}
asesinat,{'1034110422180343809': 1}
asesor,{'1034109881547194368': 1}
asi,{'1034174428526067713': 1}
asil,{'1034137434664120326': 1}
asit,{'1034122423522799616': 1}
aspir,{'1034117092423938049': 1}
asprovacs,{'1034109675216809986': 1}
asum,{'1034168744124272641': 1}
asumi,{'1034142549898919936': 1}
asuuu,{'1034169857443618816': 1}
async,{'1034149858595295232': 1}
atac,{'1034123602185146369': 1}
ataqu,{'1034130226723397637': 1}
atencin,{'1034115540980256768': 1}
atent,{'1034134875408871428': 1}
atentam,{'1034178880125521920': 1}
aterriz,{'1034154617842683905': 1}
atrs,{'1034134401934868482': 1}
atvmasnotici,{'1034141070366580743': 1}
atvnotici,{'1034127903028637696': 1}
atvpe,{'1034123906020454400': 1}
audi,{'1034119708289785856': 2}
augusegui,{'1034139962810290177': 1}
augustoreyh,{'1034111234419908609': 1}
aument,{'1034121725158547456': 1}
aun,{'1034121725158547456': 1}
aup,{'1034163751992401920': 1}
aut,{'1034121725158547456': 1}
automt,{'1034120297744617473': 1}
automvil,{'1034125000251506694': 1}
autor,{'1034127183835553792': 1}
ave,{'1034127622949752832': 1}
averigu,{'1034122423522799616': 1}
avis,{'1034135804631760898': 1}
ayacuchan,{'1034114660067422208': 1}
aydam,{'1034120504817446912': 1}
ayer,{'1034139837727760385': 1}
ayud,{'1034123405338058752': 1}
ayunt,{'1034114660067422208': 1}
bac,{'1034127940475412480': 1}
baj,{'1034119703193690112': 1}
bander,{'1034141008026587140': 1}
bankadafp,{'1034152977777532928': 1}
baoraul,{'1034143317532069888': 1}
barat,{'1034114297721438208': 1}
barr,{'1034110422180343809': 1}
barrig,{'1034175725862113281': 1}
bast,{'1034140203563331585': 4}
bastant,{'1034136014254735360': 1}
bastay,{'1034146601802063872': 1}
bat,{'1034141010304139264': 1}
beb,{'1034133548956037120': 1}
becerril,{'1034156353772810240': 1}
beingole,{'1034110256048160770': 1}
beingolea,{'1034110422180343809': 1}
beingoleaalcaldedelim,{'1034129430287925254': 1}
beingoleasab,{'1034129430287925254': 1}
bellez,{'1034121315622559744': 1}
belm,{'1034136860724015104': 1}
belmint,{'1034141010304139264': 1}
belmont,{'1034109577925742592': 1}
belmontencim,{'1034110690586492928': 1}
beltmont,{'1034120497108340736': 1}
benjami,{'1034156116555517953': 1}
bes,{'1034148225048109057': 1}
besti,{'1034122080785182720': 1}
betortiz,{'1034125272398917633': 1}
biciclet,{'1034111046485716994': 1}
bien,{'1034116838244925441': 1}
bienest,{'1034121264078745600': 1}
biolog,{'1034122651206410240': 1}
bla,{'1034178733735694336': 8}
blanc,{'1034118866019016706': 1}
blanquit,{'1034164093274472449': 1}
bloqu,{'1034175190391971842': 1}
boc,{'1034110202822438913': 1}
bol,{'1034124311102214144': 1}
bonit,{'1034119703193690112': 1}
bot,{'1034134977754087425': 1}
brom,{'1034124815563730949': 1}
brot,{'1034171198962380808': 1}
budi,{'1034111234419908609': 1}
bue,{'1034129028318408706': 1}
buen,{'1034114208789684224': 1}
buenasconfiar,{'1034123592596959233': 1}
buenmileni,{'1034128887431741440': 1}
bufal,{'1034181544016011270': 1}
burbuj,{'1034178733735694336': 1}
burg,{'1034112488520933376': 1}
burl,{'1034175842304311296': 1}
burr,{'1034121360526770176': 1}
burrestipayas,{'1034130722569760769': 1}
busqu,{'1034159595827150850': 1}
bust,{'1034124419696877568': 1}
butters,{'1034124311102214144': 1}
cab,{'1034113842048065542': 1}
caball,{'1034148703643357184': 1}
cabez,{'1034141010304139264': 1}
cachet,{'1034110202822438913': 1}
cad,{'1034130809794514945': 1}
caden,{'1034130722569760769': 1}
cadv,{'1034115540980256768': 2}
cafedcalla,{'1034109675216809986': 1}
caj,{'1034129782483693569': 1}
calif,{'1034164093274472449': 1}
calific,{'1034174390597038085': 1}
call,{'1034124044193460227': 1}
callejer,{'1034134875408871428': 1}
calumni,{'1034180955571978240': 1}
cambi,{'1034134977754087425': 1}
camces,{'1034120797282070529': 1}
camin,{'1034134401934868482': 1}
caminat,{'1034137749387968513': 1}
camionet,{'1034134401934868482': 1}
camp,{'1034130226723397637': 1}
campa,{'1034112471064293376': 1}
canal,{'1034109978150354949': 1}
canaln,{'1034109841558646790': 1}
candidat,{'1034109962409193472': 1}
candidatur,{'1034112211373973504': 1}
candidaut,{'1034110101404180481': 1}
candit,{'1034131371596427265': 1}
cangreperu,{'1034115916668256258': 1}
caniniperu,{'1034110134270808064': 1}
cans,{'1034124867740815365': 1}
cantinfl,{'1034142580148240385': 1}
caos,{'1034122634009735168': 1}
capac,{'1034121725158547456': 1}
capacit,{'1034115355554312196': 1}
capaz,{'1034141413334818816': 1}
capital,{'1034109976543985665': 1}
capitaliz,{'1034128812546711553': 1}
captul,{'1034109962409193472': 1}
capu,{'1034109577925742592': 1}
capuay,{'1034124311102214144': 2}
car,{'1034142272735137792': 1}
carabobosegur,{'1034161047844868096': 1}
carayc,{'1034124806675935233': 1}
caret,{'1034127836561465345': 1}
carg,{'1034155808391618562': 1}
carner,{'1034132128903122944': 1}
carnet,{'1034161047844868096': 1}
carrer,{'1034140541565300736': 1}
cartel,{'1034114208789684224': 1}
cas,{'1034110134270808064': 1}
casi,{'1034114660759465984': 1}
cassinelli,{'1034153102180405248': 1}
cassinellipgin,{'1034180169672613888': 1}
castaed,{'1034110068827017218': 1}
castill,{'1034111628860645379': 1}
castrens,{'1034112744348364800': 1}
casual,{'1034131546154917888': 1}
catan,{'1034137955898671105': 1}
catic,{'1034141117762166784': 1}
caudal,{'1034124867740815365': 1}
caupolicn,{'1034121315622559744': 1}
caus,{'1034127149920206851': 1}
caviar,{'1034115540980256768': 1}
cay,{'1034121360526770176': 1}
ccampa,{'1034163196893061121': 1}
ccantell,{'1034120797282070529': 1}
ccantoangel,{'1034123631574446080': 1}
cdmx,{'1034111628860645379': 1}
cej,{'1034162283587485697': 1}
cejonrobadur,{'1034119093614530560': 1}
cel,{'1034160090209832960': 1}
celul,{'1034124044193460227': 1}
centr,{'1034127591245078528': 1}
cer,{'1034129111336275968': 1}
cercan,{'1034115107209531396': 1}
cerebr,{'1034181928822427648': 1}
cern,{'1034127149920206851': 1}
cerr,{'1034144093654409221': 1}
cerrn,{'1034136860724015104': 1}
cerrnlanc,{'1034157510519709696': 1}
cerron,{'1034120497108340736': 1}
cesaralvarez,{'1034122080785182720': 1}
chal,{'1034180445347504128': 1}
chamb,{'1034112591071793153': 1}
chanc,{'1034121545227153408': 1}
chapatufuji,{'1034137434664120326': 1}
charsetutf,{'1034149858595295232': 1}
chavarry,{'1034156353772810240': 1}
chavist,{'1034123602185146369': 1}
chavistalulistaodebr,{'1034113077707452416': 1}
cheesmam,{'1034112748320423938': 1}
chic,{'1034110697343463425': 1}
chich,{'1034131371596427265': 2}
chicharronpress,{'1034137434664120326': 1}
chil,{'1034121315622559744': 1}
chilen,{'1034162769011122177': 1}
chinit,{'1034122651206410240': 1}
chiricut,{'1034115603362144256': 1}
chist,{'1034125152739618820': 1}
chol,{'1034121503711866880': 1}
chor,{'1034181928822427648': 1}
chote,{'1034132580403240963': 1}
chvez,{'1034181928822427648': 1}
ciclist,{'1034137769784893441': 1}
ciel,{'1034162769011122177': 1}
cient,{'1034111429169885185': 1}
cierr,{'1034181068511948803': 1}
ciert,{'1034113842048065542': 1}
cin,{'1034169957330956290': 1}
ciud,{'1034109978150354949': 1}
ciudadan,{'1034124806675935233': 1}
clar,{'1034110134270808064': 1}
clasist,{'1034110987979444225': 1}
claudiacisner,{'1034121946970112000': 1}
cler,{'1034121360526770176': 1}
clsic,{'1034121315622559744': 1}
cmo,{'1034110340437630976': 1}
cnclav,{'1034113077707452416': 1}
cnn,{'1034127903028637696': 1}
cobij,{'1034128015637327872': 1}
cobr,{'1034129782483693569': 1}
cochin,{'1034141413334818816': 1}
coherent,{'1034162030272557058': 1}
coincidi,{'1034137749387968513': 1}
cojud,{'1034174446410625024': 1}
col,{'1034121315622559744': 1}
colabor,{'1034133836358213633': 2}
coleg,{'1034138596826144774': 1}
colegi,{'1034127591245078528': 1}
colgndos,{'1034153580708745216': 1}
colm,{'1034151920380899328': 1}
coloc,{'1034127748732788736': 1}
colocol,{'1034121315622559744': 1}
coloqu,{'1034158547200827395': 1}
coloquial,{'1034148703643357184': 1}
columbus,{'1034110697343463425': 1}
column,{'1034165556549742592': 1}
com,{'1034169957330956290': 1}
combat,{'1034146421237325826': 1}
comentar,{'1034119703193690112': 1}
comentari,{'1034136014254735360': 1}
comerci,{'1034154620682207233': 1}
comet,{'1034127183835553792': 1}
comic,{'1034135046620368896': 1}
comienz,{'1034141486718304256': 1}
comori,{'1034157510519709696': 1}
compadr,{'1034112748320423938': 1}
compar,{'1034143098396442624': 1}
compart,{'1034180538704244736': 1}
comparti,{'1034122323140456449': 1}
compatriot,{'1034114660067422208': 1}
competent,{'1034124867740815365': 1}
compit,{'1034168102404145154': 1}
complej,{'1034166901579161608': 1}
complet,{'1034144529568419840': 1}
complic,{'1034119708289785856': 1}
compr,{'1034137209945907200': 1}
comprom,{'1034111004920229889': 1}
compromis,{'1034145967963025409': 1}
compuest,{'1034155808391618562': 1}
comun,{'1034110514652168192': 1}
comunic,{'1034143695313010689': 1}
comunicacin,{'1034122107414818817': 1}
con,{'1034123760952066048': 1}
concentracin,{'1034129430287925254': 1}
concesion,{'1034120497108340736': 1}
concient,{'1034120504817446912': 1}
concret,{'1034124986779410440': 1}
cond,{'1034159076576378880': 1}
conden,{'1034112603893579776': 1}
condicion,{'1034166901579161608': 1}
condicional,{'1034137955898671105': 1}
confi,{'1034177121147662337': 1}
confiabl,{'1034114660759465984': 1}
confianz,{'1034127183835553792': 1}
confirm,{'1034110113936752642': 1}
confund,{'1034129782483693569': 1}
congel,{'1034144427147706369': 1}
congres,{'1034112591071793153': 1}
congresohurgamemoriap,{'1034156353772810240': 1}
congresoperu,{'1034115541944946688': 1}
conjunt,{'1034136228617248768': 1}
conoc,{'1034112471064293376': 1}
conoceatucandidat,{'1034119093614530560': 1}
consegu,{'1034115540980256768': 1}
consej,{'1034177214298894336': 1}
conserv,{'1034159076576378880': 1}
consider,{'1034112556842004480': 1}
const,{'1034137749387968513': 1}
constanci,{'1034119708289785856': 1}
constant,{'1034121673820315649': 1}
constituyentep,{'1034128111980433411': 1}
constru,{'1034114868838903814': 1}
consult,{'1034128464704618498': 1}
cont,{'1034134401934868482': 2}
contact,{'1034120504817446912': 1}
contam,{'1034122634009735168': 1}
contamin,{'1034141117762166784': 1}
contempl,{'1034157136866103298': 1}
context,{'1034112556842004480': 1}
conti,{'1034182469325651969': 1}
contiend,{'1034121673820315649': 1}
contig,{'1034123405338058752': 1}
contin,{'1034163196893061121': 1}
contracultural,{'1034110697343463425': 1}
contradiccion,{'1034136793711562752': 1}
contrari,{'1034113128366190592': 1}
contrast,{'1034114660067422208': 1}
contrat,{'1034141486718304256': 1}
control,{'1034124311102214144': 1}
controversi,{'1034144132296523776': 1}
