word,frequencies
0001,{'1046782232478863361': 1}
003,{'1046779296067604480': 1}
007,{'1046777795412717568': 1}
011,{'1046786835266097152': 1}
0404,{'1046779259958841344': 1}
04zqoemrx,{'1046786161824468993': 1}
07081924,{'1046778663046455296': 1}
07320515,{'1046780416571658240': 1}
081970,{'1046783141359292416': 1}
0a2ehpp2zz,{'1046779422181912582': 1}
0af,{'1046778827047878656': 1}
0dluwqeal2,{'1046784863376936961': 1}
0jrk,{'1046781503521402884': 1}
0ozs8,{'1046781388832337920': 1}
0th,{'1046778147969159169': 1}
0tocam1q,{'1046787154649714690': 1}
0ynedjx,{'1046787497433468929': 1}
0ywdwp6,{'1046780039822548993': 1}
100,{'1046786634321092608': 1}
1004,{'1046782920797679616': 1}
113,{'1046787348162383873': 1}
11e,{'1046785684269412354': 1}
11p,{'1046785503985643520': 1}
1230,{'1046784864039694336': 1}
12y8tqna,{'1046782324849995776': 1}
1311,{'1046781780664160257': 1}
143,{'1046787348162383873': 1}
1483,{'1046778914104901632': 1}
1508,{'1046779147467587585': 1}
152bxmw9ub,{'1046777946927710208': 1}
1582017,{'1046780440558927875': 1}
159,{'1046781125954293765': 1}
15fg9aiqhj,{'1046781700481650689': 1}
165,{'1046787348162383873': 1}
19702,{'1046786323200307200': 1}
1971castr,{'1046785361115054081': 1}
1983,{'1046782043454164992': 1}
1986,{'1046782043454164992': 1}
1988,{'1046777756699308035': 1}
1bc,{'1046783860887965696': 1}
1bpt4,{'1046782937868496896': 1}
1cc1z8gggx,{'1046783651441197056': 1}
1dori,{'1046781181491130368': 1}
1efnlq,{'1046781385694941184': 1}
1er,{'1046777937490587648': 1}
1oct,{'1046784214425833472': 1}
1og,{'1046781488560263168': 1}
1olhw2p2m,{'1046784232167751681': 1}
1roay8b,{'1046781428367863808': 1}
1w5la0v,{'1046779291999105024': 1}
1y8nyzcsd,{'1046785964536942592': 1}
2008,{'1046784083622342658': 2}
2011201,{'1046786980267347971': 1}
2012,{'1046784225276514304': 1}
201249,{'1046784542340780041': 1}
2013,{'1046784397779914752': 1}
2014,{'1046784397779914752': 1}
2016,{'1046780629529096192': 1}
2018,{'1046777447952384006': 1}
2019jueg,{'1046788690121551873': 1}
2021,{'1046781377327366145': 1}
2125353,{'1046786599403626500': 1}
2193,{'1046788202420469760': 1}
21notici,{'1046777430613139456': 1}
234,{'1046778180005236742': 1}
2504,{'1046778382086750208': 1}
2c7fcaxgp,{'1046788625873195009': 1}
2crh,{'1046788385355038721': 1}
2d8,{'1046786599403626500': 1}
2do,{'1046777937490587648': 1}
2fteks,{'1046784082108198919': 1}
2fwtljtulj,{'1046779238773399552': 1}
2hc7uy,{'1046784214425833472': 1}
2hyhtg3iq2,{'1046788175979589633': 1}
2jfxcozd,{'1046782281833172993': 1}
2jlh3wfo,{'1046779569024512001': 1}
2klccbm,{'1046782042313232384': 1}
2pmjkbl,{'1046782804812582917': 1}
2pswyzsg,{'1046779238773399552': 1}
2pzqjj,{'1046787775595511809': 1}
3556luis,{'1046787782994276352': 1}
360,{'1046777680539131907': 1}
367oncs1,{'1046777728459046912': 1}
36bmsmt,{'1046780944298971137': 1}
3960133,{'1046779253923168256': 1}
3dkn8wslrm,{'1046782009505452032': 1}
3eory2exx,{'1046786957362319361': 1}
3er,{'1046777937490587648': 1}
3fc6zdts,{'1046779088516657157': 1}
3ijboynv,{'1046783908292034563': 1}
3krugpzvx5,{'1046781420885168128': 1}
3nwzne4,{'1046787579255885824': 1}
3ozg,{'1046787564772954112': 1}
3weczuwwc1,{'1046781688007839745': 1}
3wuflv79df,{'1046786417861496835': 1}
3zen,{'1046781928609906688': 1}
400,{'1046779926907703297': 1}
40jwuyifo3,{'1046783912339525632': 1}
426,{'1046788385556353024': 1}
42gw,{'1046781396214321152': 1}
47yuptpxm7,{'1046779619670724608': 1}
48y9cbudg,{'1046783579810934785': 1}
4anquukxyd,{'1046778215958806528': 1}
4hgva,{'1046777917601189890': 1}
4q5jrjf,{'1046785165198905344': 1}
4qxdef,{'1046785349534584832': 1}
4rqimt,{'1046778189547155456': 1}
4ugpn2,{'1046781928609906688': 1}
4ur,{'1046784041247297536': 1}
4vpa16ew,{'1046779548896043009': 1}
4x6na0,{'1046785038069780485': 1}
4xkrbjb,{'1046780966856019969': 1}
4zw,{'1046782259150417921': 1}
500,{'1046781780664160257': 1}
50s,{'1046783036505968640': 2}
54ht,{'1046780424347963395': 1}
54jcl86zpc,{'1046782009505452032': 1}
57apvtr,{'1046784471079505921': 1}
5904682,{'1046786758514552838': 1}
5al4l,{'1046778592250802177': 1}
5bwz,{'1046782810877554688': 1}
5doyawtadm,{'1046778933486792704': 1}
5franciscofern,{'1046782996790083585': 1}
5kr9,{'1046786021390729218': 1}
5mmx,{'1046783666234560512': 1}
5p7,{'1046783892911472641': 1}
5uq3y9bm,{'1046778960997158912': 1}
5vxujlpx,{'1046787175084363781': 1}
5w1eenyb,{'1046780417372835840': 1}
5wxo7uaf,{'1046786758514552838': 1}
5zms9cpzag,{'1046777932176412675': 1}
6181809,{'1046778276478414849': 1}
61jep,{'1046780532057673730': 1}
62iowd,{'1046779394503643138': 1}
69ejut,{'1046786954250080256': 1}
6k1swb6am0,{'1046785318437961728': 1}
6maf,{'1046779392876310528': 1}
6ojllvdo9,{'1046784587215630336': 1}
6prqmhlrof,{'1046778210460061696': 1}
6vv,{'1046779422181912582': 1}
6yxlnfqi,{'1046788715669049345': 1}
71kfd3qtcd,{'1046783380577243136': 1}
71ujp,{'1046788482876755968': 1}
756hmtqok,{'1046787931292270592': 1}
77aoh9,{'1046779772024619008': 1}
794,{'1046784585558884353': 1}
79coof00sj,{'1046786423146377217': 1}
7auzccqi1y,{'1046786858410233856': 1}
7f3os,{'1046777558581297152': 1}
7gjvf72,{'1046788376400203777': 1}
7h96to8mcf,{'1046778960997158912': 1}
7ht,{'1046778953908858888': 1}
7j8s1wqnh,{'1046778234422132736': 1}
7lc8fbut9,{'1046788839422005248': 1}
7mbv,{'1046783921512488961': 1}
7nyward6wf,{'1046777891177066496': 1}
7pvnxtn,{'1046778049612722177': 1}
7tujduy7t,{'1046786599403626500': 1}
7zbt7,{'1046785710198525952': 1}
82sywd3bfd,{'1046788608122920960': 1}
8383916,{'1046780367812812800': 1}
83gmxe01ts,{'1046780017714384897': 1}
85zabbt,{'1046778873197850626': 1}
8bhhzuisu,{'1046777558581297152': 1}
8c7z,{'1046783464945651712': 1}
8fcf,{'1046784936055898117': 1}
8j6srjxn,{'1046778832856977408': 1}
8jefnvlulq,{'1046780729722572800': 1}
8wkzuzfcf,{'1046784475835887616': 1}
8ztgj2bzgb,{'1046784083622342658': 1}
964,{'1046785684269412354': 1}
967,{'1046777515434491905': 1}
9aiadieaq,{'1046780343414661120': 1}
9dbbvv,{'1046778406078218241': 1}
9gdz,{'1046785964536942592': 1}
9gespbxz,{'1046783007900745728': 1}
9ghhft5,{'1046779865805074432': 1}
9om,{'1046781623306518528': 1}
9s14s5fdpr,{'1046781398684770305': 1}
9tmget643,{'1046777667293466627': 1}
9y8f44uh,{'1046783024359198720': 1}
9zw8ziz3k,{'1046783916051501057': 1}
aad,{'1046784060926742529': 1}
aaronsalomong,{'1046781481379680257': 1}
abaj,{'1046787256340688896': 1}
aband,{'1046778946044530689': 1}
abandon,{'1046781780664160257': 1}
abiert,{'1046784041851256832': 1}
abog,{'1046781212855955457': 1}
abort,{'1046777369363730435': 1}
abri,{'1046788864281591809': 1}
abrir,{'1046782070868066305': 1}
abrum,{'1046788175979589633': 1}
absuelv,{'1046786050516033536': 1}
absurd,{'1046788235039522816': 1}
aburr,{'1046779018178187265': 1}
abus,{'1046783387938291712': 1}
acab,{'1046777694485184512': 1}
acalor,{'1046788376400203777': 1}
acas,{'1046777449063895041': 1}
accesibil,{'1046784225276514304': 1}
accin,{'1046779745772425216': 1}
accion,{'1046782282206498817': 1}
accioncolora,{'1046779837669670913': 1}
accionpopul,{'1046785676082122753': 1}
accionpopularap,{'1046785676082122753': 1}
accionpopularp,{'1046785676082122753': 1}
acept,{'1046782240770985985': 1}
acert,{'1046780886321188865': 1}
aciert,{'1046788088452796416': 1}
aclar,{'1046783961270308865': 1}
acoger,{'1046787588089090049': 1}
acomod,{'1046777680539131907': 1}
acomp,{'1046779772024619008': 1}
acos,{'1046783387938291712': 1}
acribill,{'1046785284044718080': 1}
acrlordperu,{'1046783347668774913': 1}
actitud,{'1046784537345380352': 1}
actos,{'1046782028333633538': 1}
actu,{'1046783387938291712': 1}
actual,{'1046782988858662913': 1}
actualidadrt,{'1046783656881258496': 1}
acu,{'1046782828346773505': 1}
acud,{'1046777920327421952': 1}
acuerd,{'1046787256340688896': 1}
acumul,{'1046779756774117376': 1}
acurdat,{'1046788398856491008': 1}
acus,{'1046778785255903233': 1}
adecu,{'1046778549808615425': 1}
adel,{'1046778332875026432': 1}
adem,{'1046780553087848448': 1}
adems,{'1046785109217738752': 1}
adend,{'1046786190396014594': 1}
adlter,{'1046781700397813760': 1}
administr,{'1046778839433662464': 1}
administracin,{'1046780321172246528': 1}
admit,{'1046779238773399552': 1}
adult,{'1046779926907703297': 1}
afirm,{'1046780355833991168': 1}
afrent,{'1046778147969159169': 1}
afront,{'1046777909560717313': 1}
agenciaandin,{'1046779004718596096': 1}
agend,{'1046779837669670913': 1}
agjimenezm,{'1046780886321188865': 1}
agradec,{'1046778464584585221': 1}
agrav,{'1046777917601189890': 1}
