word,frequencies
00iby,{'1038117146621095936': 1}
07x5ey,{'1038127456438374401': 1}
0cgqo,{'1038147392586035200': 1}
0iuof9skx,{'1038136324023312390': 1}
0ksi5xtft3,{'1038124014596706304': 1}
0lmnxyjel,{'1038129387948990465': 1}
0mfx6u,{'1038137747473682432': 1}
0qko3y7i8n,{'1038136776039297024': 1}
0sytqfjn,{'1038114801078153216': 1}
0w8r,{'1038149888398241792': 1}
0wziktyp,{'1038136797707030528': 1}
100,{'1038113120634458112': 1}
100puebl,{'1038130123436961793': 1}
101,{'1038147814247809024': 2}
103,{'1038113663230586880': 1}
111,{'1038136776018329601': 1}
11m,{'1038128079997227009': 1}
11pm,{'1038115386640752641': 1}
123,{'1038128793884475392': 1}
145,{'1038138838550495232': 1}
148,{'1038134040153518080': 1}
15jdwt0aq,{'1038128834502189056': 1}
16091959,{'1038142605287219201': 1}
16n,{'1038133464204304384': 1}
16xsae3u,{'1038133412488470528': 1}
18w3svpv,{'1038126743163465728': 1}
1927,{'1038130123436961793': 1}
1965,{'1038135739626737665': 1}
1975,{'1038137401565229057': 1}
1978,{'1038136324023312390': 1}
19de,{'1038113664690270208': 1}
1faqvr,{'1038147721767604224': 1}
1i267,{'1038116985710751746': 1}
1krfjn,{'1038122669651181568': 1}
1nvc68zl,{'1038118762942218240': 1}
1ppntm6jd,{'1038151572092596224': 1}
1ro,{'1038138413642342400': 1}
1uranu6sa0,{'1038136305547399169': 1}
1w9o9d,{'1038114801078153216': 1}
2003,{'1038130468078739456': 1}
2016,{'1038139076896022528': 1}
2017,{'1038149180924014594': 1}
2018,{'1038113163315736576': 1}
2018debatemunicipal2018,{'1038116506012397569': 1}
2019,{'1038125087524888576': 1}
2019202,{'1038123746211586048': 1}
21notici,{'1038132106206040064': 1}
21wph1p2y,{'1038120673309286400': 1}
234fbb4iu,{'1038133892467834880': 1}
23dnca2f7r,{'1038115688550944768': 1}
24kv6jw,{'1038124446194823168': 1}
25fo7,{'1038124263205732352': 1}
2cdmryy,{'1038132649993404416': 1}
2clfaumi,{'1038113608293646336': 1}
2cpve,{'1038135671574151169': 1}
2fqwsezfr1,{'1038128779858784256': 1}
2idlfb,{'1038141990997831681': 1}
2k4en,{'1038123480074596352': 1}
2klmh,{'1038116436735143938': 1}
2po14hk,{'1038132338079744000': 1}
2zvu,{'1038151433345007617': 1}
300,{'1038135075626348545': 1}
3100,{'1038149180924014594': 1}
313,{'1038146310602452992': 1}
31xij8t,{'1038136835413827584': 1}
327,{'1038140014218174464': 1}
3556luis,{'1038123484575145984': 1}
38x11oph,{'1038143103214006272': 1}
39es,{'1038150678215098370': 1}
3axfzl5,{'1038135125924605952': 1}
3cqq7tptnl,{'1038122134873235456': 1}
3dwxkzpzsn,{'1038123746211586048': 1}
3er,{'1038129298253783040': 1}
3hb,{'1038144469055533061': 1}
3hh4rc7ge,{'1038143654618124288': 1}
3jwj,{'1038129483763601408': 1}
3kv76lp,{'1038137730809643009': 1}
3mldnlsdsp,{'1038123336189050880': 1}
3nq,{'1038130261798662144': 1}
3qh,{'1038120333360996352': 1}
3qjifbm2q,{'1038119388023533568': 1}
3rztadfq,{'1038151472863735808': 1}
3t7i1lqmmk,{'1038152770250055685': 1}
3xw1uonr1,{'1038133892467834880': 1}
3yxay,{'1038136776018329601': 1}
465,{'1038113412428062722': 1}
4aqu1tnaix,{'1038137207146639360': 1}
4dety0,{'1038136776483893248': 1}
4fhwmydj,{'1038117008720707584': 1}
4iykeqb,{'1038121037404295168': 1}
4npk6,{'1038136532270501890': 1}
4nx,{'1038114535939428354': 1}
4pfwx,{'1038130669728288769': 1}
4rifrm9kbl,{'1038113408485351429': 1}
4ttclsbdj,{'1038114234297733120': 1}
4wai,{'1038125180671983617': 1}
5alz1gxvwu,{'1038120143564558336': 1}
5c2cerj3w,{'1038135434373722115': 1}
5fuk,{'1038129925734191106': 1}
5nxir60fxf,{'1038116793276084224': 1}
5rnmyx,{'1038137608075927552': 1}
5uue4wzk2,{'1038121956112060416': 1}
5wuryv,{'1038132338079744000': 1}
5yfat1vi5k,{'1038127124757061632': 1}
644,{'1038118219914113025': 1}
64ilud50u,{'1038136370710159362': 1}
6596,{'1038118036224585728': 1}
666,{'1038136776186060802': 1}
6921,{'1038130586953703425': 1}
69kqhrg,{'1038114882418352129': 1}
6fjs5unuuv,{'1038113228730105857': 1}
6ghi,{'1038141296416903168': 1}
6hich7ddbq,{'1038113193225318402': 1}
6ihdwi6p,{'1038136084478218245': 1}
6ixf,{'1038150678215098370': 1}
6ly68wwwgt,{'1038127888229388293': 1}
6pxkp,{'1038121046514302976': 1}
6sna5aky8,{'1038119249175355392': 1}
75dsdyy,{'1038132788468363269': 1}
75gyddc,{'1038130292211494916': 2}
76xpba7w,{'1038151027478994945': 1}
76xpba7wej,{'1038145087132327939': 1}
777,{'1038147253595262977': 1}
77xsixzii,{'1038136794687135745': 1}
794,{'1038152914206900225': 1}
7awvdtfu,{'1038141207682134016': 1}
7cxejtlbds,{'1038141182302466048': 1}
7em,{'1038131460102938625': 1}
7kzry1,{'1038121681162776577': 1}
7lzppon8,{'1038129653196771329': 1}
7omerkxguj,{'1038119136302391296': 1}
7ray,{'1038118186896515074': 1}
7zsdq,{'1038121877703741442': 1}
8014623,{'1038113784026550272': 1}
80grad,{'1038130123436961793': 1}
80s,{'1038140703870726144': 1}
81n2d7bs,{'1038143951952330753': 1}
83m5,{'1038116436735143938': 1}
8470119,{'1038143171690160128': 1}
88rey,{'1038135237698568197': 1}
8emzk0oo1g,{'1038138413642342400': 1}
8hoyoqx,{'1038131883429847045': 1}
8jfxt1ow,{'1038128799919951872': 1}
8k5qj6ochh,{'1038130586953703425': 1}
8keu4iw3y0,{'1038135511053942785': 1}
8wob6qysx,{'1038145087132327939': 1}
8xna,{'1038126898574966785': 1}
8yi4mriqk,{'1038128165401636865': 1}
9112rj,{'1038137458670690304': 1}
9112rjhibm,{'1038119933429858305': 1}
91igzj,{'1038124690039091200': 1}
967,{'1038114604277268481': 1}
97qixknp,{'1038132788468363269': 1}
981t,{'1038117146621095936': 1}
9b4b94mns,{'1038113913206984704': 1}
9jsk0a,{'1038124617796345863': 1}
9mvipvj,{'1038128423326150661': 1}
9nsalgwm2,{'1038144499585830912': 1}
9orzat46kq,{'1038120787004334081': 1}
9rs7l66,{'1038136892108234752': 1}
9rzxuttnd,{'1038133078135394309': 1}
9szkqrfm,{'1038130123436961793': 1}
9tqhy,{'1038120889085321217': 1}
9w0sti,{'1038137850112483328': 1}
9xb,{'1038119933429858305': 1}
9xqnp6,{'1038123105632378882': 1}
aaa,{'1038148286375505921': 1}
abaj,{'1038130468078739456': 1}
abast,{'1038135145553973255': 1}
abocangel,{'1038141618728120320': 1}
abog,{'1038121575659302918': 1}
absuelt,{'1038153197561565185': 1}
abuel,{'1038114149413335040': 1}
abus,{'1038148401853022211': 1}
acab,{'1038116985710751746': 1}
acas,{'1038123810531274754': 1}
accinpopul,{'1038115109657341952': 1}
accion,{'1038113344010563584': 1}
accioncolora,{'1038113325350039552': 1}
accionpopul,{'1038113325350039552': 1}
accionpopularap,{'1038113325350039552': 1}
accionpopularp,{'1038113325350039552': 1}
aceitun,{'1038147721767604224': 1}
acept,{'1038113507093504000': 1}
acer,{'1038128504846594050': 1}
aclaracion,{'1038149121457246209': 1}
acomp,{'1038122754376192000': 1}
acost,{'1038130123436961793': 1}
acostaparodi,{'1038135511053942785': 1}
acta,{'1038144469055533061': 1}
activ,{'1038149180924014594': 1}
actos,{'1038146709371666435': 1}
actu,{'1038120333360996352': 1}
actual,{'1038115386640752641': 1}
actualiz,{'1038123233894166529': 1}
acuerd,{'1038115999952855043': 1}
acus,{'1038117534829031424': 1}
adel,{'1038115232915316737': 1}
adend,{'1038140121181245440': 1}
adicional,{'1038132194202578945': 1}
adis,{'1038139897473892352': 1}
administr,{'1038137247231631360': 1}
admir,{'1038127142142443520': 1}
adolf,{'1038133713006194689': 1}
adri,{'1038114535939428354': 1}
advert,{'1038133175594242048': 1}
