word,frequencies
00268781,{'1046542501341990915': 1}
007,{'1046537400011423745': 1}
0104,{'1046542094398083073': 1}
04pwm3r,{'1046542282034499586': 1}
05740261,{'1046536532969091074': 1}
07luc51,{'1046541135039148032': 1}
07oct,{'1046537363244163072': 1}
08olos0uzi,{'1046534700934844418': 1}
0af,{'1046537095215374338': 1}
0cyp,{'1046545769577304067': 1}
0de,{'1046538110992027648': 1}
0enq3pm,{'1046545764552515584': 1}
0f9v8wxm,{'1046536673767632896': 1}
0jvcuo96,{'1046536250067480576': 1}
0kb1mkva,{'1046545313190891521': 1}
0m51lxx,{'1046544869911654400': 1}
0mm6azo70,{'1046539550452043776': 1}
0oqy7vbzm,{'1046546138495668225': 1}
0qaxw3firx,{'1046542960094072832': 1}
0r7vgj,{'1046539800453550085': 1}
0sz5r,{'1046536347148853248': 1}
0t9a0q3v8,{'1046538273995313152': 1}
0vhilehsls,{'1046543106924040192': 1}
0voerfgtgk,{'1046544073501405184': 1}
0wloc,{'1046534575013470208': 1}
0wqu1,{'1046545254550327296': 1}
0y5xz,{'1046543742835077121': 1}
0yqfyvsk,{'1046543820576436224': 1}
10oedv,{'1046537337205911552': 1}
1201,{'1046542957149663232': 1}
129,{'1046545591533285377': 1}
12lln9etk0,{'1046546782682075141': 1}
142,{'1046541927267684352': 1}
1483,{'1046539118493278208': 1}
1582017,{'1046540785494183936': 1}
159,{'1046542960094072832': 1}
15h,{'1046543426278367232': 1}
169,{'1046544918020280320': 1}
173,{'1046544918020280320': 1}
1795,{'1046536654423355393': 1}
1799,{'1046536654423355393': 1}
182,{'1046546320117452802': 1}
187,{'1046540012450435072': 1}
1900,{'1046543106924040192': 1}
191,{'1046540012450435072': 1}
1956,{'1046536342237261825': 1}
1977,{'1046534110561357824': 1}
19811981,{'1046541894480744449': 1}
1992,{'1046536452283265025': 1}
1995,{'1046537651241848832': 1}
1bzbkb8qfr,{'1046544918020280320': 1}
1bzqj2xhdv,{'1046540423878119424': 1}
1dori,{'1046538887672336385': 1}
1er,{'1046546159773388805': 1}
1lim,{'1046542864237449217': 1}
1m3xi,{'1046538796907614208': 1}
1migqjyanp,{'1046541164122435584': 1}
1mqldgrrb,{'1046547049502691330': 1}
1ocovk,{'1046547023124721664': 1}
1soydeizquierd,{'1046540870135287808': 1}
1vinmgnehc,{'1046544545452838912': 1}
1zbq,{'1046546883349483520': 1}
1zoslxhi,{'1046543463045636096': 1}
2001,{'1046547605226950656': 1}
200580,{'1046536548798345216': 1}
2011,{'1046536873613701120': 1}
2011201,{'1046534921714569216': 1}
2012,{'1046535581327675392': 1}
2014,{'1046534575013470208': 1}
2016,{'1046535199406927872': 1}
2018,{'1046535199406927872': 1}
2019jueg,{'1046546354187784192': 1}
21mc2txd,{'1046538658931707904': 1}
21notici,{'1046536598513496064': 1}
2307,{'1046542647593246721': 1}
2323,{'1046539312874090497': 1}
241608,{'1046547225734762497': 1}
2416312,{'1046540540106420227': 1}
28robles7,{'1046534909102379008': 1}
2918,{'1046534570525577216': 1}
298,{'1046539708724072450': 1}
29sep,{'1046535199406927872': 1}
2dar8marr,{'1046535702870216715': 1}
2demay,{'1046535313731080193': 1}
2do,{'1046544335985147909': 1}
2eslbqx,{'1046537308969807872': 1}
2ir,{'1046547245510938625': 1}
2jlh3wfo,{'1046539005460975617': 1}
2m7lte,{'1046546180010921985': 1}
2md8q6tzg5,{'1046538285814882304': 1}
2otb,{'1046547607575810049': 1}
2rarb5b,{'1046534405869752320': 1}
2rvusoxww,{'1046544928724201472': 1}
2s8n6b,{'1046538111554072587': 1}
2xt7i3d,{'1046544809597579264': 1}
3001,{'1046546775958589440': 1}
3461634,{'1046547213592272896': 1}
3556luis,{'1046536789400449024': 1}
3ahhhm19du,{'1046541578800701440': 1}
3cqy1dz,{'1046537447352545280': 1}
3dn,{'1046539731868299264': 1}
3dwo,{'1046545118944272385': 1}
3jejtrsnt,{'1046537428268457984': 1}
3ksplincmj,{'1046538481118449665': 1}
3kvb4,{'1046539190014545920': 1}
3nb,{'1046545717932818432': 1}
3pks3mcp,{'1046544990317490177': 1}
3r00pi,{'1046545239652143105': 1}
3rrspq,{'1046541072883732480': 1}
3tbpbqs2c,{'1046547562646458370': 1}
3tt7cjcrr2,{'1046539441215623169': 1}
3wl0ogsd2j,{'1046535307234095104': 1}
3ye,{'1046539813640433665': 1}
457zz7,{'1046547628903862272': 1}
467,{'1046540209335275529': 1}
4c888npbp,{'1046545835201310720': 1}
4dbrwdho,{'1046546745101103104': 1}
4dhml4p,{'1046541197806903296': 1}
4hyst8ql,{'1046535021354455040': 1}
4il1,{'1046541918488985603': 1}
4lhkp,{'1046544918020280320': 1}
4mzg,{'1046540049641279488': 1}
4nfc945c,{'1046543297945235456': 1}
4qcb6ctnc6,{'1046539251599446016': 1}
4rswoqmy,{'1046543330514018304': 1}
4umld84q,{'1046535313731080193': 1}
4vul4b,{'1046535785753837572': 1}
4za3bu,{'1046545007476396032': 1}
5000,{'1046536010967003136': 1}
5318514,{'1046535295745896448': 1}
57ob,{'1046541108426272768': 1}
58gbtrv,{'1046539514284568577': 1}
58smelm,{'1046535724722528258': 1}
5bwz,{'1046534930707165184': 1}
5fgjcx,{'1046544006707138560': 1}
5gfmori,{'1046541318317637632': 1}
5iridy,{'1046538849420279808': 1}
5ko,{'1046544092078002177': 1}
5ls,{'1046545090829840384': 1}
5mnl4,{'1046539952052477952': 1}
5oj3gs3vrn,{'1046544555292741632': 1}
5otg,{'1046542925021278208': 1}
5pbxvvbx2,{'1046545902033416197': 1}
5pogjri,{'1046546138495668225': 1}
5sbjk5om9,{'1046546690738737152': 1}
5stabdbh6n,{'1046545796525625344': 1}
5syervptbj,{'1046545103756627970': 1}
5t5l4xvns,{'1046543685293240320': 1}
5u4,{'1046545747041292288': 1}
5u60zzt9,{'1046536643782561793': 1}
5w1eenyb,{'1046545903702691840': 1}
5xkkg,{'1046544780208017408': 1}
5xuphlx6v,{'1046542130422972421': 1}
628nbuzs,{'1046543742835077121': 1}
630,{'1046541938449633281': 1}
67amxi,{'1046541480796524544': 1}
67rvve2,{'1046546112709099521': 1}
6b59vc6s0w,{'1046534815212875777': 1}
6blmgwpqf,{'1046545713054842881': 1}
6btlyqg,{'1046536598513496064': 1}
6dmcchcfjf,{'1046538938117222400': 1}
6h1mxg,{'1046542404537470977': 1}
6jmiabxuel,{'1046546797617958913': 1}
6pxzmktwob,{'1046546572094427136': 1}
6q0vxmyc,{'1046545892667523075': 1}
6ryzropbl,{'1046539607167430657': 1}
6tvwba0g,{'1046547135859236864': 1}
6uqi,{'1046546602608001024': 1}
6wfkezy,{'1046534634488696832': 1}
6x05kkln,{'1046538429167804416': 1}
6xjusjv,{'1046536301732941825': 1}
6zfgz,{'1046539525546233857': 1}
700pm,{'1046542485500112897': 1}
707yg,{'1046537344348753920': 1}
70aap,{'1046542343913033728': 1}
71ujp,{'1046537981014810624': 1}
71ujpol,{'1046535470606405632': 1}
756hmtqok,{'1046539023911727105': 1}
75sqhze,{'1046536926369583104': 1}
7640900,{'1046536071792783360': 1}
78ei3selb,{'1046542603481534464': 1}
78estv,{'1046546745101103104': 1}
78fwtoctf,{'1046544137368088576': 1}
7bpacqpudj,{'1046540966688182272': 1}
7ch9,{'1046543904961695745': 1}
7cxpfjbi,{'1046543169167417344': 1}
7f4lbmyei,{'1046541608748036096': 1}
7lwbjz,{'1046546062448758784': 1}
7n3jw,{'1046536532969091074': 1}
7pm,{'1046546602608001024': 1}
7xbzo7,{'1046538646566899712': 1}
83zxi7s,{'1046545007476396032': 1}
84vziwdt,{'1046535898542821377': 1}
86u,{'1046536662036217857': 1}
8cimf,{'1046534634488696832': 1}
8crzv,{'1046547538365632512': 1}
8lz52s85,{'1046547533814779910': 1}
8nq,{'1046540911772127232': 1}
8qgx6oiv,{'1046539212282101760': 1}
8rxflz5i8,{'1046540342206627840': 1}
8s0fkzj4,{'1046536471778349056': 1}
8s7q,{'1046539371242041344': 1}
8sbyb90a,{'1046546473129824256': 1}
8sis,{'1046545313190891521': 1}
8sq,{'1046537833069117441': 1}
8vzuprvmew,{'1046536274310500352': 1}
8w7giub,{'1046542578173308931': 1}
8wbcyh,{'1046547607575810049': 1}
8xuu,{'1046547398171021317': 1}
8zzoyf,{'1046536583770505217': 1}
9218677,{'1046536926369583104': 1}
92clg,{'1046547398171021317': 1}
95jnpllu,{'1046541135039148032': 1}
95mmdxwo,{'1046539177721024512': 1}
9820,{'1046534855952084992': 1}
9adnbi,{'1046542167215419392': 1}
9chshnbro,{'1046539958092271616': 1}
9dfogj05u0,{'1046538057917386752': 1}
9frznm,{'1046546241281314818': 1}
9iofpdj5,{'1046542130422972421': 1}
9jdry2,{'1046541805699944449': 1}
9k0w,{'1046546293479362561': 1}
9khksfk,{'1046546473129824256': 1}
9kuat,{'1046545880000663557': 1}
9lbbiqizx5,{'1046544092078002177': 1}
9ncgbpy0tp,{'1046542925021278208': 1}
9qjubx,{'1046536193272414208': 1}
abaj,{'1046540694377115649': 1}
abancay,{'1046539708724072450': 1}
aberr,{'1046536071792783360': 1}
aberraci,{'1046540052254396416': 1}
abiert,{'1046542077859950592': 1}
abismal,{'1046546513994952704': 1}
ablandosinh,{'1046545649079123968': 1}
abort,{'1046535382391754753': 1}
abraz,{'1046537773547696128': 1}
aburr,{'1046539283258068992': 1}
acab,{'1046535898542821377': 1}
acadm,{'1046537363244163072': 1}
acas,{'1046539849287847936': 1}
accesibil,{'1046535581327675392': 1}
accin,{'1046536440266543106': 1}
accinpopul,{'1046534909102379008': 1}
accion,{'1046546266191204354': 1}
accioncolora,{'1046536884648898561': 1}
accionpopul,{'1046537914618974210': 1}
accionpopularap,{'1046537914618974210': 1}
accionpopularp,{'1046537914618974210': 1}
