word,frequencies
00268781,{'1046564683690504193': 1}
011,{'1046563900307779584': 1}
0404,{'1046564730687692800': 1}
07oct,{'1046564577276825600': 1}
0af,{'1046563963033595904': 1}
0ck,{'1046564000778080257': 1}
0dluwqeal2,{'1046564032663236608': 1}
0iuicfc6vc,{'1046564790360059910': 1}
0pbv7ys1vl,{'1046564100254441472': 1}
0uni,{'1046564488894459904': 1}
0xvnuadusj,{'1046564071154307072': 1}
100,{'1046563873267101696': 1}
148,{'1046565195886342146': 1}
1483,{'1046563940472360961': 1}
1980,{'1046564880084545538': 1}
1emp,{'1046564180537561170': 1}
1er,{'1046564119598551045': 1}
1jdi15kosi,{'1046563901415084032': 1}
1jv,{'1046564174950739968': 1}
1pm,{'1046564960481030144': 1}
1ppfh,{'1046565176663789571': 1}
1q53tgax,{'1046563978455977984': 1}
1qxy8v,{'1046564777701593088': 1}
1rhyr,{'1046564143720005632': 1}
1rkbcoxnul,{'1046564831548112896': 1}
1t3h123z,{'1046564005123428352': 1}
2011201,{'1046565137828769793': 1}
2016,{'1046565407086268416': 1}
2018,{'1046563860017238016': 1}
2022,{'1046564578941915136': 1}
2125353,{'1046564027810361344': 1}
21p,{'1046563992905416704': 1}
22dxmh,{'1046564730876416000': 1}
2323,{'1046563984583905281': 1}
2500,{'1046565197983428614': 1}
2623,{'1046563940472360961': 1}
2d8,{'1046564027810361344': 1}
2ddw0kci,{'1046565128957841408': 1}
2oaqnxrzsk,{'1046564434221703168': 1}
2ptoibbhxg,{'1046565173077725184': 1}
2q96xstvgg,{'1046564624349433857': 1}
2qfpc7,{'1046565149086289920': 1}
2rc,{'1046564908240982017': 1}
2rvusoxww,{'1046563920285184000': 1}
2t737id,{'1046564212133294081': 1}
2xywcxj0,{'1046563944670875648': 1}
2yczcx9q,{'1046564322070147072': 1}
2zwsyu,{'1046565079439814656': 1}
310,{'1046565234910146560': 1}
3186440,{'1046563858058498054': 1}
360,{'1046565041619832833': 1}
3691359,{'1046564097326821376': 1}
382kt,{'1046564100254441472': 1}
3bafjbwg4,{'1046563961100013568': 1}
3cicxx,{'1046563917714137088': 1}
3dog5hjtsf,{'1046564653441208320': 1}
3h3,{'1046564097326821376': 1}
3s70uqo8fx,{'1046564326033756161': 1}
3tx6s,{'1046564929736593408': 1}
4200,{'1046565197983428614': 1}
45raemi1,{'1046564966013325312': 1}
4dhml4p,{'1046565125174579200': 1}
4kj5kvhvx,{'1046563901620584449': 1}
4kvgif,{'1046564003231739905': 1}
4l4cgsxxxo,{'1046564820315762689': 1}
4mqanxxl,{'1046564640308822022': 1}
4ng7xrq84,{'1046565358109220864': 1}
4npx4hjt,{'1046564823255969792': 1}
4o3k20qlrq,{'1046564174753599493': 1}
4oh,{'1046563858058498054': 1}
4oq8p,{'1046565143029698560': 1}
4u5t4jq,{'1046565228551524352': 1}
4ujm,{'1046565345379713025': 1}
4umicptq8n,{'1046565029095624704': 1}
4v21bywymx,{'1046563981127811073': 1}
4vq0y2,{'1046565302966923265': 1}
4ypo0xmf,{'1046564573313159168': 1}
53m1y,{'1046564470636580865': 1}
58i,{'1046564050119913472': 1}
5bwz,{'1046565425658691589': 1}
5euqj6rwu,{'1046564191287611393': 1}
5ikrcotnpm,{'1046564470636580865': 1}
5jsyf1t,{'1046564420422381568': 1}
5mpv7roiq,{'1046564013109387264': 1}
5ncfgvxp,{'1046565300139970560': 1}
5qsi59gmx,{'1046564957419122688': 1}
5sudhsvwcz,{'1046565126483075073': 1}
5w1eenyb,{'1046564468979888128': 1}
5xylirvjw0,{'1046565358109220864': 1}
