word,frequencies
000,{'1046580117554761728': 1}
00268781,{'1046579202860994560': 1}
007,{'1046579856232902657': 1}
03ppcb,{'1046578811821854720': 1}
054,{'1046579609180016641': 1}
05740261,{'1046578860261863424': 1}
0890,{'1046579273778311168': 1}
0bx2x0vd5,{'1046578846877863936': 1}
0dluwqeal2,{'1046579492096036865': 1}
0ic8sce3n,{'1046579537180528646': 1}
0jcxb,{'1046579679111598081': 1}
0rexp0litic0,{'1046579321559756800': 1}
0ygz75asq,{'1046579664574124032': 1}
0yolivf4x,{'1046579029292339201': 1}
100,{'1046578993099624449': 1}
111,{'1046579204979134464': 1}
1483,{'1046578995825963009': 1}
18atcspr,{'1046579702209671169': 1}
19811981,{'1046579581359149056': 1}
199,{'1046578896941056000': 1}
1992,{'1046579848104341504': 1}
1995,{'1046579718307352577': 1}
1999,{'1046580010927165440': 1}
1kdjbo,{'1046580164304523267': 1}
1lirndmtk,{'1046579286914846725': 1}
1q53tgax,{'1046579127820668928': 1}
1roay8b,{'1046578703390707712': 1}
1rux6grrl,{'1046580258772856835': 1}
1sotsz,{'1046579428296458241': 1}
1ttcpw1jlu,{'1046580267845111808': 1}
1xdhftk5po,{'1046579600812371968': 1}
2006,{'1046579069985464321': 1}
2016,{'1046580324904448005': 1}
2018,{'1046578724722872321': 1}
2018entr,{'1046580025024237569': 1}
2020,{'1046579475570405376': 1}
2125353,{'1046578948052844544': 1}
2193,{'1046580069320273920': 1}
21notici,{'1046579187216248832': 1}
23estr,{'1046579404929990657': 1}
250,{'1046578972727943169': 1}
2754741,{'1046578838078181376': 1}
2901,{'1046579431471554560': 1}
2911c,{'1046579842068680705': 1}
2bjli2f,{'1046579729552162816': 1}
2d8,{'1046578948052844544': 1}
2da,{'1046579736498049025': 1}
2deqtu,{'1046579378732367872': 1}
2g3ckq8yr,{'1046580058310266881': 1}
2ie5tvcdlt,{'1046580372144881664': 1}
2jlh3wfo,{'1046579581849874432': 1}
2kvdslocfk,{'1046579484659470336': 1}
2wiixksir2,{'1046580099250819072': 1}
2yczcx9q,{'1046579537180528646': 1}
2zeztt2ark,{'1046579049173315589': 1}
321,{'1046579276190011392': 1}
33monic,{'1046578824790650880': 1}
360,{'1046578712118996992': 1}
3691359,{'1046579136930754560': 1}
38tniscl,{'1046579031955656704': 1}
39obavsf,{'1046579790642376705': 1}
3ecvbu0a,{'1046579636472336384': 1}
3gec,{'1046579726775660544': 1}
3h3,{'1046579136930754560': 1}
3nf8ut,{'1046579071059185665': 1}
3o6,{'1046580083027333121': 1}
3w7bomxf,{'1046579030768709636': 1}
